# strain(%), strain_el(%), stress(GPa)
0.94480000 0.89818070 0.69649371
0.94520000 0.89876375 0.69694577
0.94560000 0.89914840 0.69724400
0.94600000 0.89955895 0.69756232
0.94640000 0.89998488 0.69789255
0.94680000 0.90033019 0.69816028
0.94720000 0.90069541 0.69844346
0.94760000 0.90119213 0.69882858
0.94800000 0.90168388 0.69920985
0.94840000 0.90200925 0.69946213
0.94880000 0.90232599 0.69970770
0.94920000 0.90263351 0.69994613
0.94960000 0.90306894 0.70028374
0.95000000 0.90347665 0.70059985
0.95040000 0.90370617 0.70077781
0.95080000 0.90424483 0.70119545
0.95120000 0.90470617 0.70155315
0.95160000 0.90505833 0.70182619
0.95200000 0.90548144 0.70215424
0.95240000 0.90588209 0.70246488
0.95280000 0.90620486 0.70271513
0.95320000 0.90652390 0.70296250
0.95360000 0.90694441 0.70328854
0.95400000 0.90743769 0.70367099
0.95440000 0.90776450 0.70392438
0.95480000 0.90831770 0.70435329
0.95520000 0.90868797 0.70464038
0.95560000 0.90888807 0.70479552
0.95600000 0.90936647 0.70516644
0.95640000 0.91006035 0.70570444
0.95680000 0.91051599 0.70605771
0.95720000 0.91047148 0.70602320
0.95760000 0.91089177 0.70634907
0.95800000 0.91144328 0.70677667
0.95840000 0.91167800 0.70695866
0.95880000 0.91214647 0.70732188
0.95920000 0.91242539 0.70753814
0.95960000 0.91288058 0.70789107
0.96000000 0.91328527 0.70820484
0.96040000 0.91652859 0.71071950
0.96080000 0.91685233 0.71097051
0.96120000 0.91711627 0.71117515
0.96160000 0.91773909 0.71165804
0.96200000 0.91727332 0.71129691
0.96240000 0.91881770 0.71249433
0.96280000 0.91865232 0.71236611
0.96320000 0.91904677 0.71267194
0.96360000 0.91937723 0.71292815
0.96400000 0.91978301 0.71324277
0.96440000 0.92016198 0.71353660
0.96480000 0.91795328 0.71182412
0.96520000 0.91832417 0.71211168
0.96560000 0.91866920 0.71237919
0.96600000 0.91912771 0.71273470
0.96640000 0.91951369 0.71303396
0.96680000 0.91990986 0.71334112
0.96720000 0.92029317 0.71363832
0.96760000 0.92063538 0.71390364
0.96800000 0.92117611 0.71432289
0.96840000 0.92273766 0.71553362
0.96880000 0.92308657 0.71580415
0.96920000 0.92348928 0.71611637
0.96960000 0.92436376 0.71679439
0.97000000 0.92490051 0.71721056
0.97040000 0.92547320 0.71765458
0.97080000 0.92565669 0.71779685
0.97120000 0.92609914 0.71813990
0.97160000 0.92675776 0.71865055
0.97200000 0.92634312 0.71832906
0.97240000 0.92632189 0.71831260
0.97280000 0.92674189 0.71863824
0.97320000 0.92781751 0.71947222
0.97360000 0.92814341 0.71972489
0.97400000 0.92880885 0.72024084
0.97440000 0.92874134 0.72018849
0.97480000 0.92897294 0.72036806
0.97520000 0.92931396 0.72063246
0.97560000 0.92967269 0.72091060
0.97600000 0.93043348 0.72150047
0.97640000 0.93115046 0.72205637
0.97680000 0.93196789 0.72269016
0.97720000 0.93179465 0.72255583
0.97760000 0.93208307 0.72277946
0.97800000 0.93229264 0.72294195
0.97840000 0.93258580 0.72316924
0.97880000 0.93284499 0.72337020
0.97920000 0.93305046 0.72352951
0.97960000 0.93366425 0.72400541
0.98000000 0.93448231 0.72463968
0.98040000 0.93497148 0.72501895
0.98080000 0.93523210 0.72522101
0.98120000 0.93514314 0.72515204
0.98160000 0.93574489 0.72561860
0.98200000 0.93563830 0.72553596
0.98240000 0.93909226 0.72821394
0.98280000 0.93973938 0.72871568
0.98320000 0.94012523 0.72901484
0.98360000 0.94077341 0.72951739
0.98400000 0.93811638 0.72745730
0.98440000 0.93817273 0.72750099
0.98480000 0.93867114 0.72788743
0.98520000 0.93910350 0.72822266
0.98560000 0.93952694 0.72855096
0.98600000 0.94013257 0.72902053
0.98640000 0.94076360 0.72950979
0.98680000 0.94114873 0.72980839
0.98720000 0.94134542 0.72996090
0.98760000 0.94152229 0.73009803
0.98800000 0.94178162 0.73029910
0.98840000 0.94208786 0.73053654
0.98880000 0.94257721 0.73091595
0.98920000 0.94294159 0.73119846
0.98960000 0.94325414 0.73144080
0.99000000 0.94394235 0.73197439
0.99040000 0.94463260 0.73250956
0.99080000 0.94463848 0.73251412
0.99120000 0.94499694 0.73279205
0.99160000 0.94531031 0.73303502
0.99200000 0.94570630 0.73334205
0.99240000 0.94607911 0.73363110
0.99280000 0.94937847 0.73618922
0.99320000 0.94983684 0.73654461
0.99360000 0.95020090 0.73682687
0.99400000 0.95077676 0.73727336
0.99440000 0.95091982 0.73738428
0.99480000 0.95124719 0.73763810
0.99520000 0.95150667 0.73783929
0.99560000 0.95192036 0.73816004
0.99600000 0.95218959 0.73836878
0.99640000 0.94989821 0.73659219
0.99680000 0.95057487 0.73711683
0.99720000 0.95085792 0.73733629
0.99760000 0.95147153 0.73781204
0.99800000 0.95191748 0.73815780
0.99840000 0.95209042 0.73829189
0.99880000 0.95243649 0.73856021
0.99920000 0.95301340 0.73900751
0.99960000 0.95333898 0.73925994
1.00000000 0.95364334 0.73949592
1.00040000 0.95393538 0.73972235
1.00080000 0.95419209 0.73992139
1.00120000 0.95499066 0.74054055
1.00160000 0.95502003 0.74056332
1.00200000 0.95536690 0.74083226
1.00240000 0.95572893 0.74111296
1.00280000 0.95884126 0.74352606
1.00320000 0.95941017 0.74396716
1.00360000 0.96024953 0.74461794
1.00400000 0.95750981 0.74249374
1.00440000 0.95767352 0.74262067
1.00480000 0.95795133 0.74283607
1.00520000 0.95849179 0.74325511
1.00560000 0.95903270 0.74367450
1.00600000 0.95947532 0.74401767
1.00640000 0.95984622 0.74430524
1.00680000 0.96034449 0.74469157
1.00720000 0.96063902 0.74491993
1.00760000 0.96146053 0.74555688
1.00800000 0.96108288 0.74526407
1.00840000 0.96165712 0.74570930
1.00880000 0.96218177 0.74611608
1.00920000 0.96272045 0.74653374
1.00960000 0.96270011 0.74651797
1.01000000 0.96302974 0.74677355
1.01040000 0.96357462 0.74719601
1.01080000 0.96424261 0.74771392
1.01120000 0.96436034 0.74780521
1.01160000 0.96510079 0.74837931
1.01200000 0.96533036 0.74855730
1.01240000 0.96552803 0.74871056
1.01280000 0.96642103 0.74940293
1.01320000 0.96610268 0.74915610
1.01360000 0.96971358 0.75195577
1.01400000 0.96992643 0.75212080
1.01440000 0.97058271 0.75262964
1.01480000 0.97082371 0.75281650
1.01520000 0.97103276 0.75297858
1.01560000 0.97107984 0.75301508
1.01600000 0.97182470 0.75359260
1.01640000 0.97232046 0.75397698
1.01680000 0.97258308 0.75418060
1.01720000 0.97323398 0.75468526
1.01760000 0.97364166 0.75500136
1.01800000 0.97409630 0.75535385
1.01840000 0.97121611 0.75312074
1.01880000 0.97173258 0.75352118
1.01920000 0.97230239 0.75396297
1.01960000 0.97263137 0.75421804
1.02000000 0.97312563 0.75460126
1.02040000 0.97338665 0.75480363
1.02080000 0.97351767 0.75490522
1.02120000 0.97389329 0.75519645
1.02160000 0.97461975 0.75575970
1.02200000 0.97537716 0.75634695
1.02240000 0.97548943 0.75643400
1.02280000 0.97598693 0.75681973
1.02320000 0.97599833 0.75682857
1.02360000 0.97629000 0.75705471
1.02400000 0.97666054 0.75734201
1.02440000 0.97695276 0.75756857
1.02480000 0.97804733 0.75841723
1.02520000 0.97881028 0.75900877
1.02560000 0.97840377 0.75869359
1.02600000 0.97884348 0.75903451
1.02640000 0.97894398 0.75911244
1.02680000 0.97924906 0.75934897
1.02720000 0.98265191 0.76198733
1.02760000 0.98313910 0.76236507
1.02800000 0.98369440 0.76279561
1.02840000 0.98413414 0.76313655
1.02880000 0.98173504 0.76127645
1.02920000 0.98191876 0.76141889
1.02960000 0.98220223 0.76163867
1.03000000 0.98261234 0.76195665
1.03040000 0.98314265 0.76236782
1.03080000 0.98364110 0.76275428
1.03120000 0.98402305 0.76305043
1.03160000 0.98427297 0.76324420
1.03200000 0.98442560 0.76336254
1.03240000 0.98480834 0.76365929
1.03280000 0.98502136 0.76382445
1.03320000 0.98582658 0.76444877
1.03360000 0.98625697 0.76478246
1.03400000 0.98663750 0.76507750
1.03440000 0.98715732 0.76548054
1.03480000 0.98727569 0.76557232
1.03520000 0.98749142 0.76573958
1.03560000 0.98784122 0.76601079
1.03600000 0.98827560 0.76634758
1.03640000 0.98884902 0.76679218
1.03680000 0.98926848 0.76711740
1.03720000 0.98961650 0.76738723
1.03760000 0.99012849 0.76778420
1.03800000 0.99071903 0.76824207
1.03840000 0.99107863 0.76852088
1.03880000 0.99149151 0.76884099
1.03920000 0.99184316 0.76911364
1.03960000 0.99189168 0.76915126
1.04000000 0.99220913 0.76939739
1.04040000 0.99249460 0.76961873
1.04080000 0.99301594 0.77002294
1.04120000 0.99357163 0.77045379
1.04160000 0.99424572 0.77097644
1.04200000 0.99453690 0.77120220
1.04240000 0.99485504 0.77144886
1.04280000 0.99519006 0.77170862
1.04320000 0.99550374 0.77195182
1.04360000 0.99597470 0.77231698
1.04400000 0.99639543 0.77264318
1.04440000 0.99669909 0.77287862
1.04480000 0.99693292 0.77305992
1.04520000 0.99744723 0.77345868
1.04560000 0.99770760 0.77366056
1.04600000 0.99811391 0.77397559
1.04640000 0.99856175 0.77432281
1.04680000 0.99898848 0.77465367
1.04720000 0.99951403 0.77506115
1.04760000 0.99971320 0.77521557
1.04800000 0.99989733 0.77535834
1.04840000 1.00015602 0.77555891
1.04880000 1.00079549 0.77605472
1.04920000 1.00131063 0.77645412
1.04960000 1.00174569 0.77679144
1.05000000 1.00204885 0.77702649
1.05040000 1.00246458 0.77734882
1.05080000 1.00295026 0.77772539
1.05120000 1.00646698 0.78045203
1.05160000 1.00670989 0.78064037
1.05200000 1.00691727 0.78080115
1.05240000 1.00435860 0.77881732
1.05280000 1.00477298 0.77913861
1.05320000 1.00523935 0.77950020
1.05360000 1.00564400 0.77981394
1.05400000 1.00596100 0.78005972
1.05440000 1.00930405 0.78265171
1.05480000 1.00965681 0.78292522
1.05520000 1.01018746 0.78333665
1.05560000 1.00765224 0.78137100
1.05600000 1.00785709 0.78152983
1.05640000 1.00812632 0.78173857
1.05680000 1.00838179 0.78193665
1.05720000 1.00909396 0.78248882
1.05760000 1.00970770 0.78296468
1.05800000 1.01002256 0.78320880
1.05840000 1.01022736 0.78336759
1.05880000 1.01042453 0.78352046
1.05920000 1.01075450 0.78377630
1.05960000 1.01135499 0.78424188
1.06000000 1.01193208 0.78468932
1.06040000 1.01218578 0.78488602
1.06080000 1.01264829 0.78524462
1.06120000 1.01305054 0.78555650
1.06160000 1.01313023 0.78561829
1.06200000 1.01361190 0.78599175
1.06240000 1.01423869 0.78647772
1.06280000 1.01444513 0.78663778
1.06320000 1.01489020 0.78698286
1.06360000 1.01529542 0.78729704
1.06400000 1.01561730 0.78754661
1.06440000 1.01615883 0.78796647
1.06480000 1.01653052 0.78825466
1.06520000 1.01694514 0.78857613
1.06560000 1.01729271 0.78884561
1.06600000 1.01781689 0.78925203
1.06640000 1.01816422 0.78952133
1.06680000 1.01848302 0.78976851
1.06720000 1.01908937 0.79023863
1.06760000 1.01945483 0.79052198
1.06800000 1.01948650 0.79054654
1.06840000 1.01969258 0.79070632
1.06880000 1.02004660 0.79098081
1.06920000 1.02061840 0.79142414
1.06960000 1.02095986 0.79168889
1.07000000 1.02141226 0.79203965
1.07040000 1.02181738 0.79235376
1.07080000 1.02236989 0.79278213
1.07120000 1.02275629 0.79308173
1.07160000 1.02300449 0.79327416
1.07200000 1.02321822 0.79343987
1.07240000 1.02321032 0.79343375
1.07280000 1.02464461 0.79454581
1.07320000 1.02434047 0.79431000
1.07360000 1.02481702 0.79467948
1.07400000 1.02535299 0.79509505
1.07440000 1.02549415 0.79520449
1.07480000 1.02956290 0.79835914
1.07520000 1.02971087 0.79847387
1.07560000 1.02995502 0.79866317
1.07600000 1.03025248 0.79889379
1.07640000 1.03085367 0.79935992
1.07680000 1.02806036 0.79719416
1.07720000 1.02850962 0.79754249
1.07760000 1.02878108 0.79775297
1.07800000 1.02904889 0.79796061
1.07840000 1.03262715 0.80073496
1.07880000 1.03337238 0.80131277
1.07920000 1.03375065 0.80160606
1.07960000 1.03376740 0.80161904
1.08000000 1.03427804 0.80201496
1.08040000 1.03461026 0.80227254
1.08080000 1.03518429 0.80271761
1.08120000 1.03235665 0.80052523
1.08160000 1.03264813 0.80075123
1.08200000 1.03304788 0.80106117
1.08240000 1.03663576 0.80384299
1.08280000 1.03688975 0.80403991
1.08320000 1.03738032 0.80442027
1.08360000 1.03785826 0.80479084
1.08400000 1.03496622 0.80254853
1.08440000 1.03544871 0.80292262
1.08480000 1.03569599 0.80311435
1.08520000 1.03601472 0.80336147
1.08560000 1.03654118 0.80376965
1.08600000 1.03689049 0.80404049
1.08640000 1.03748387 0.80450056
1.08680000 1.03851253 0.80529812
1.08720000 1.03823783 0.80508513
1.08760000 1.03853086 0.80531232
1.08800000 1.03880931 0.80552822
1.08840000 1.03944805 0.80602346
1.08880000 1.04000688 0.80645674
1.08920000 1.04030195 0.80668552
1.08960000 1.04027518 0.80666476
1.09000000 1.04062031 0.80693235
1.09040000 1.04103574 0.80725445
1.09080000 1.04167447 0.80774968
1.09120000 1.04199832 0.80800077
1.09160000 1.04238582 0.80830122
1.09200000 1.04275595 0.80858819
1.09240000 1.04288478 0.80868808
1.09280000 1.04337102 0.80906508
1.09320000 1.04406340 0.80960191
1.09360000 1.04437811 0.80984591
1.09400000 1.04474129 0.81012750
1.09440000 1.04487338 0.81022992
1.09480000 1.04506885 0.81038147
1.09520000 1.04575381 0.81091254
1.09560000 1.04624991 0.81129719
1.09600000 1.04639982 0.81141342
1.09640000 1.05051116 0.81460109
1.09680000 1.05069155 0.81474096
1.09720000 1.04998441 0.81419268
1.09760000 1.05036540 0.81448808
1.09800000 1.05190086 0.81567858
1.09840000 1.05259584 0.81621742
1.09880000 1.04958260 0.81388114
1.09920000 1.04983320 0.81407544
1.09960000 1.04988193 0.81411322
1.10000000 1.05035150 0.81447730
1.10040000 1.05068262 0.81473404
1.10080000 1.05133839 0.81524248
1.10120000 1.05529963 0.81831377
1.10160000 1.05569681 0.81862172
1.10200000 1.05244667 0.81610176
1.10240000 1.05334704 0.81679986
1.10280000 1.05181659 0.81561324
1.10320000 1.05342843 0.81686296
1.10360000 1.05380961 0.81715850
1.10400000 1.05456309 0.81774270
1.10440000 1.05490385 0.81800690
1.10480000 1.05531185 0.81832325
1.10520000 1.05541639 0.81840430
1.10560000 1.05565749 0.81859123
1.10600000 1.05617692 0.81899396
1.10640000 1.05682719 0.81949814
1.10680000 1.05732143 0.81988134
1.10720000 1.05773817 0.82020446
1.10760000 1.05800588 0.82041202
1.10800000 1.05832662 0.82066070
1.10840000 1.05877554 0.82100877
1.10880000 1.05934557 0.82145074
1.10920000 1.05945560 0.82153605
1.10960000 1.06008880 0.82202699
1.11000000 1.06016816 0.82208852
1.11040000 1.06017927 0.82209713
1.11080000 1.06078723 0.82256850
1.11120000 1.06110349 0.82281371
1.11160000 1.06183852 0.82338361
1.11200000 1.06224392 0.82369793
1.11240000 1.06260203 0.82397559
1.11280000 1.06277149 0.82410698
1.11320000 1.06230968 0.82374892
1.11360000 1.06285192 0.82416934
1.11400000 1.06344385 0.82462828
1.11440000 1.06382377 0.82492285
1.11480000 1.06422905 0.82523708
1.11520000 1.06455955 0.82549332
1.11560000 1.06472029 0.82561795
1.11600000 1.06510663 0.82591750
1.11640000 1.06553021 0.82624591
1.11680000 1.06608224 0.82667392
1.11720000 1.06658336 0.82706246
1.11760000 1.06691047 0.82731608
1.11800000 1.06731503 0.82762975
1.11840000 1.06768383 0.82791569
1.11880000 1.06803265 0.82818614
1.11920000 1.06826909 0.82836946
1.11960000 1.06921916 0.82910609
1.12000000 1.06878013 0.82876569
1.12040000 1.06939313 0.82924098
1.12080000 1.07007894 0.82977271
1.12120000 1.07050675 0.83010440
1.12160000 1.07073370 0.83028037
1.12200000 1.07119317 0.83063661
1.12240000 1.07154282 0.83090771
1.12280000 1.07190447 0.83118811
1.12320000 1.07223015 0.83144062
1.12360000 1.07280267 0.83188452
1.12400000 1.07301472 0.83204893
1.12440000 1.07329302 0.83226470
1.12480000 1.07377644 0.83263952
1.12520000 1.07397076 0.83279018
1.12560000 1.07440340 0.83312562
1.12600000 1.07494788 0.83354778
1.12640000 1.07554134 0.83400791
1.12680000 1.07587784 0.83426881
1.12720000 1.07614489 0.83447586
1.12760000 1.07658789 0.83481934
1.12800000 1.07679572 0.83498048
1.12840000 1.07717491 0.83527447
1.12880000 1.07763178 0.83562870
1.12920000 1.07806637 0.83596566
1.12960000 1.07835677 0.83619082
1.13000000 1.07885075 0.83657381
1.13040000 1.07899961 0.83668923
1.13080000 1.07972628 0.83725264
1.13120000 1.08061014 0.83793793
1.13160000 1.08108054 0.83830266
1.13200000 1.08142514 0.83856984
1.13240000 1.08199175 0.83900914
1.13280000 1.08203372 0.83904169
1.13320000 1.08253990 0.83943415
1.13360000 1.08299090 0.83978382
1.13400000 1.08364469 0.84029074
1.13440000 1.08406005 0.84061277
1.13480000 1.08781154 0.84352144
1.13520000 1.08833574 0.84392788
1.13560000 1.08875824 0.84425546
1.13600000 1.08928560 0.84466434
1.13640000 1.08985588 0.84510650
1.13680000 1.08625409 0.84231389
1.13720000 1.08653082 0.84252845
1.13760000 1.08707843 0.84295304
1.13800000 1.08743351 0.84322834
1.13840000 1.08789587 0.84358683
1.13880000 1.08809274 0.84373947
1.13920000 1.08862842 0.84415480
1.13960000 1.08899808 0.84444141
1.14000000 1.08952033 0.84484633
1.14040000 1.08983432 0.84508978
1.14080000 1.08983077 0.84508702
1.14120000 1.09031698 0.84546400
1.14160000 1.09078566 0.84582739
1.14200000 1.09136677 0.84627794
1.14240000 1.09176303 0.84658518
1.14280000 1.09211731 0.84685986
1.14320000 1.09262001 0.84724963
1.14360000 1.09285869 0.84743469
1.14400000 1.09301567 0.84755640
1.14440000 1.09368958 0.84807891
1.14480000 1.09391786 0.84825590
1.14520000 1.09386503 0.84821493
1.14560000 1.09482631 0.84896025
1.14600000 1.09522450 0.84926898
1.14640000 1.09490931 0.84902460
1.14680000 1.09529623 0.84932460
1.14720000 1.09588428 0.84978053
1.14760000 1.09618051 0.85001021
1.14800000 1.09653611 0.85028592
1.14840000 1.09671425 0.85042404
1.14880000 1.09705808 0.85069063
1.14920000 1.09762570 0.85113072
1.14960000 1.09804963 0.85145941
1.15000000 1.09823910 0.85160631
1.15040000 1.09885754 0.85208581
1.15080000 1.09804115 0.85145284
1.15120000 1.09845527 0.85177391
1.15160000 1.09970058 0.85273945
1.15200000 1.10035983 0.85325059
1.15240000 1.10084882 0.85362972
1.15280000 1.10099804 0.85374542
1.15320000 1.10136257 0.85402806
1.15360000 1.10170139 0.85429075
1.15400000 1.10207677 0.85458180
1.15440000 1.10162889 0.85423454
1.15480000 1.10328023 0.85551489
1.15520000 1.10326291 0.85550146
1.15560000 1.10368059 0.85582530
1.15600000 1.10406840 0.85612598
1.15640000 1.10459215 0.85653207
1.15680000 1.10468137 0.85660124
1.15720000 1.10533418 0.85710739
1.15760000 1.10562547 0.85733323
1.15800000 1.10605220 0.85766410
1.15840000 1.10639513 0.85792998
1.15880000 1.10678445 0.85823184
1.15920000 1.10721277 0.85856393
1.15960000 1.10757017 0.85884103
1.16000000 1.10793704 0.85912548
1.16040000 1.10848254 0.85954842
1.16080000 1.10868211 0.85970316
1.16120000 1.10917202 0.86008301
1.16160000 1.10969534 0.86048876
1.16200000 1.11014999 0.86084126
1.16240000 1.11039580 0.86103185
1.16280000 1.11062168 0.86120698
1.16320000 1.11109444 0.86157353
1.16360000 1.11136789 0.86178555
1.16400000 1.11212621 0.86237349
1.16440000 1.11261058 0.86274905
1.16480000 1.11291732 0.86298688
1.16520000 1.11328231 0.86326987
1.16560000 1.11354473 0.86347332
1.16600000 1.11389769 0.86374699
1.16640000 1.11434040 0.86409024
1.16680000 1.11483419 0.86447309
1.16720000 1.11528506 0.86482267
1.16760000 1.11550087 0.86498999
1.16800000 1.11571127 0.86515313
1.16840000 1.11619894 0.86553123
1.16880000 1.11661651 0.86585499
1.16920000 1.11708461 0.86621793
1.16960000 1.11762308 0.86663542
1.17000000 1.11803659 0.86695603
1.17040000 1.11827183 0.86713842
1.17080000 1.11829001 0.86715252
1.17120000 1.11895364 0.86766706
1.17160000 1.12332242 0.87105433
1.17200000 1.12383603 0.87145255
1.17240000 1.12414008 0.87168829
1.17280000 1.12065662 0.86898744
1.17320000 1.12102378 0.86927211
1.17360000 1.12162954 0.86974178
1.17400000 1.12245221 0.87037963
1.17440000 1.12254828 0.87045411
1.17480000 1.12168477 0.86978460
1.17520000 1.11906027 0.86774973
1.17560000 1.11955579 0.86813392
1.17600000 1.11991308 0.86841094
1.17640000 1.12039978 0.86878830
1.17680000 1.12059667 0.86894096
1.17720000 1.12109995 0.86933117
1.17760000 1.12157406 0.86969876
1.17800000 1.12177315 0.86985312
1.17840000 1.12221656 0.87019692
1.17880000 1.12622766 0.87330687
1.17920000 1.12757908 0.87435467
1.17960000 1.12768098 0.87443368
1.18000000 1.12807633 0.87474021
1.18040000 1.12728490 0.87412658
1.18080000 1.12356636 0.87124346
1.18120000 1.12397483 0.87156017
1.18160000 1.12462418 0.87206363
1.18200000 1.12567382 0.87287745
1.18240000 1.12589328 0.87304761
1.18280000 1.12680199 0.87375217
1.18320000 1.12900691 0.87546172
1.18360000 1.12949769 0.87584224
1.18400000 1.13068751 0.87676475
1.18440000 1.13200484 0.87778613
1.18480000 1.13256611 0.87822130
1.18520000 1.13034961 0.87650276
1.18560000 1.12934082 0.87572061
1.18600000 1.12990204 0.87615575
1.18640000 1.12992085 0.87617033
1.18680000 1.13037269 0.87652066
1.18720000 1.13095575 0.87697273
1.18760000 1.13108102 0.87706985
1.18800000 1.13175838 0.87759504
1.18840000 1.13195686 0.87774892
1.18880000 1.13217501 0.87791807
1.18920000 1.13582608 0.88074888
1.18960000 1.13712420 0.88175536
1.19000000 1.13807226 0.88249042
1.19040000 1.13843685 0.88277310
1.19080000 1.13818143 0.88257506
1.19120000 1.13808608 0.88250114
1.19160000 1.13517176 0.88024156
1.19200000 1.13587146 0.88078406
1.19240000 1.13588941 0.88079797
1.19280000 1.13959932 0.88367441
1.19320000 1.14080825 0.88461173
1.19360000 1.14148999 0.88514031
1.19400000 1.14191344 0.88546863
1.19440000 1.14151157 0.88515704
1.19480000 1.14105623 0.88480400
1.19520000 1.13859302 0.88289418
1.19560000 1.13899916 0.88320908
1.19600000 1.13939335 0.88351471
1.19640000 1.13980424 0.88383329
1.19680000 1.14012851 0.88408470
1.19720000 1.14072626 0.88454816
1.19760000 1.14438113 0.88738192
1.19800000 1.14461215 0.88756104
1.19840000 1.14490670 0.88778941
1.19880000 1.14245129 0.88588564
1.19920000 1.14293961 0.88626425
1.19960000 1.14363459 0.88680310
1.20000000 1.14413885 0.88719407
1.20040000 1.14461655 0.88756445
1.20080000 1.14481630 0.88771932
1.20120000 1.14532485 0.88811362
1.20160000 1.14560212 0.88832860
1.20200000 1.14966418 0.89147806
1.20240000 1.15021686 0.89190657
1.20280000 1.15038748 0.89203886
1.20320000 1.15095874 0.89248178
1.20360000 1.15120741 0.89267458
1.20400000 1.15161300 0.89298905
1.20440000 1.15213007 0.89338995
1.20480000 1.15253031 0.89370028
1.20520000 1.15296992 0.89404112
1.20560000 1.15348874 0.89444338
1.20600000 1.15363671 0.89455811
1.20640000 1.15396695 0.89481416
1.20680000 1.15427819 0.89505547
1.20720000 1.15468431 0.89537035
1.20760000 1.15509346 0.89568758
1.20800000 1.15559483 0.89607631
1.20840000 1.15607484 0.89644848
1.20880000 1.15651131 0.89678689
1.20920000 1.15682315 0.89702867
1.20960000 1.15716632 0.89729475
1.21000000 1.15750316 0.89755591
1.21040000 1.15788436 0.89785147
1.21080000 1.15829429 0.89816930
1.21120000 1.15881446 0.89857261
1.21160000 1.15920560 0.89887587
1.21200000 1.15946830 0.89907956
1.21240000 1.15988257 0.89940075
1.21280000 1.16035834 0.89976963
1.21320000 1.16079505 0.90010823
1.21360000 1.16105613 0.90031065
1.21400000 1.16143455 0.90060406
1.21440000 1.16204591 0.90107807
1.21480000 1.16235926 0.90132102
1.21520000 1.16265561 0.90155080
1.21560000 1.16320558 0.90197720
1.21600000 1.16346986 0.90218211
1.21640000 1.16356024 0.90225218
1.21680000 1.16465730 0.90310277
1.21720000 1.16317304 0.90195198
1.21760000 1.16522359 0.90354184
1.21800000 1.16519954 0.90352320
1.21840000 1.16601435 0.90415494
1.21880000 1.16638519 0.90444247
1.21920000 1.16662229 0.90462630
1.21960000 1.16694116 0.90487353
1.22000000 1.16729527 0.90514809
1.22040000 1.16757210 0.90536273
1.22080000 1.16670082 0.90468719
1.22120000 1.16699734 0.90491709
1.22160000 1.16909590 0.90654419
1.22200000 1.16935153 0.90674239
1.22240000 1.16954463 0.90689210
1.22280000 1.17013381 0.90734892
1.22320000 1.17018239 0.90738658
1.22360000 1.17097137 0.90799830
1.22400000 1.17169174 0.90855683
1.22440000 1.17151097 0.90841668
1.22480000 1.17193187 0.90874302
1.22520000 1.17248782 0.90917406
1.22560000 1.17283700 0.90944480
1.22600000 1.17318492 0.90971455
1.22640000 1.17358388 0.91002388
1.22680000 1.17413140 0.91044839
1.22720000 1.17445352 0.91069814
1.22760000 1.17473235 0.91091433
1.22800000 1.17528024 0.91133913
1.22840000 1.17552785 0.91153111
1.22880000 1.17595803 0.91186465
1.22920000 1.17653269 0.91231020
1.22960000 1.17671225 0.91244942
1.23000000 1.17702185 0.91268947
1.23040000 1.17754501 0.91309509
1.23080000 1.17794895 0.91340828
1.23120000 1.17844107 0.91378984
1.23160000 1.17882468 0.91408727
1.23200000 1.17893852 0.91417553
1.23240000 1.17951409 0.91462179
1.23280000 1.17977419 0.91482346
1.23320000 1.18032587 0.91525119
1.23360000 1.18080546 0.91562303
1.23400000 1.18086787 0.91567143
1.23440000 1.18115184 0.91589159
1.23480000 1.18172875 0.91633890
1.23520000 1.18235058 0.91682103
1.23560000 1.18282668 0.91719016
1.23600000 1.18307419 0.91738206
1.23640000 1.18321006 0.91748741
1.23680000 1.18378988 0.91793697
1.23720000 1.18418851 0.91824604
1.23760000 1.18460146 0.91856621
1.23800000 1.18475190 0.91868286
1.23840000 1.18515304 0.91899387
1.23880000 1.18555405 0.91930479
1.23920000 1.18617660 0.91978748
1.23960000 1.18668269 0.92017986
1.24000000 1.18695365 0.92038995
1.24040000 1.18721015 0.92058882
1.24080000 1.18751152 0.92082249
1.24120000 1.18802212 0.92121838
1.24160000 1.18868451 0.92173195
1.24200000 1.18893553 0.92192658
1.24240000 1.18912447 0.92207307
1.24280000 1.18987791 0.92265724
1.24320000 1.19017650 0.92288875
1.24360000 1.19053741 0.92316857
1.24400000 1.19075684 0.92333871
1.24440000 1.19112611 0.92362501
1.24480000 1.19147823 0.92389802
1.24520000 1.19161083 0.92400083
1.24560000 1.19215580 0.92442337
1.24600000 1.19276761 0.92489773
1.24640000 1.19321488 0.92524451
1.24680000 1.19348954 0.92545746
1.24720000 1.19415297 0.92597185
1.24760000 1.19432035 0.92610162
1.24800000 1.19451472 0.92625233
1.24840000 1.19360979 0.92555070
1.24880000 1.19546308 0.92698763
1.24920000 1.19592320 0.92734437
1.24960000 1.19631412 0.92764747
1.25000000 1.19681524 0.92803600
1.25040000 1.19705017 0.92821816
1.25080000 1.19736744 0.92846414
1.25120000 1.19781331 0.92880985
1.25160000 1.19818033 0.92909440
1.25200000 1.19897719 0.92971225
1.25240000 1.19902957 0.92975285
1.25280000 1.19952543 0.93013731
1.25320000 1.20000921 0.93051241
1.25360000 1.20032304 0.93075573
1.25400000 1.20045424 0.93085746
1.25440000 1.20072916 0.93107061
1.25480000 1.20118465 0.93142377
