# strain(%), strain_el(%), stress(GPa)
0.30840000 0.30371489 0.23558259
0.30880000 0.30395085 0.23576555
0.30920000 0.30406657 0.23585527
0.30960000 0.30430349 0.23603895
0.31000000 0.30454801 0.23622854
0.31040000 0.30490934 0.23650870
0.31080000 0.30551395 0.23697747
0.31120000 0.30591185 0.23728598
0.31160000 0.30652260 0.23775952
0.31200000 0.30715152 0.23824714
0.31240000 0.30767954 0.23865653
0.31280000 0.30795461 0.23886981
0.31320000 0.30838725 0.23920525
0.31360000 0.30848407 0.23928031
0.31400000 0.30853642 0.23932090
0.31440000 0.30897060 0.23965754
0.31480000 0.30950582 0.24007252
0.31520000 0.31035877 0.24073384
0.31560000 0.31082236 0.24109327
0.31600000 0.31117522 0.24136686
0.31640000 0.31144646 0.24157716
0.31680000 0.31179124 0.24184449
0.31720000 0.31207615 0.24206539
0.31760000 0.31255968 0.24244028
0.31800000 0.31293469 0.24273105
0.31840000 0.31297413 0.24276162
0.31880000 0.31322306 0.24295463
0.31920000 0.31380248 0.24340388
0.31960000 0.31434301 0.24382296
0.32000000 0.31494515 0.24428983
0.32040000 0.31551262 0.24472981
0.32080000 0.31612973 0.24520828
0.32120000 0.31653751 0.24552445
0.32160000 0.31659458 0.24556869
0.32200000 0.31668465 0.24563852
0.32240000 0.31682066 0.24574398
0.32280000 0.31732424 0.24613442
0.32320000 0.31793640 0.24660905
0.32360000 0.31846614 0.24701978
0.32400000 0.31898135 0.24741924
0.32440000 0.31931181 0.24767546
0.32480000 0.31981167 0.24806302
0.32520000 0.32014274 0.24831971
0.32560000 0.32034780 0.24847870
0.32600000 0.32073921 0.24878217
0.32640000 0.32110589 0.24906647
0.32680000 0.32141370 0.24930513
0.32720000 0.32183078 0.24962851
0.32760000 0.32225404 0.24995668
0.32800000 0.32268204 0.25028852
0.32840000 0.32345030 0.25088418
0.32880000 0.32389305 0.25122746
0.32920000 0.32427681 0.25152501
0.32960000 0.32452321 0.25171605
0.33000000 0.32472908 0.25187567
0.33040000 0.32515278 0.25220418
0.33080000 0.32534802 0.25235555
0.33120000 0.32568187 0.25261440
0.33160000 0.32633568 0.25312132
0.33200000 0.32685960 0.25352754
0.33240000 0.32732353 0.25388724
0.33280000 0.32779677 0.25425416
0.33320000 0.32816603 0.25454046
0.33360000 0.32849437 0.25479503
0.33400000 0.32866617 0.25492824
0.33440000 0.32878562 0.25502085
0.33480000 0.32914016 0.25529574
0.33520000 0.32961925 0.25566719
0.33560000 0.33031403 0.25620589
0.33600000 0.33099150 0.25673115
0.33640000 0.33134147 0.25700250
0.33680000 0.33197296 0.25749211
0.33720000 0.33196477 0.25748577
0.33760000 0.33227027 0.25772263
0.33800000 0.33255674 0.25794474
0.33840000 0.33292889 0.25823328
0.33880000 0.33318350 0.25843069
0.33920000 0.33353428 0.25870266
0.33960000 0.33433951 0.25932698
0.34000000 0.33484454 0.25971855
0.34040000 0.33519626 0.25999126
0.34080000 0.33567758 0.26036444
0.34120000 0.33608639 0.26068140
0.34160000 0.33640998 0.26093230
0.34200000 0.33639304 0.26091916
0.34240000 0.33643632 0.26095272
0.34280000 0.33693386 0.26133848
0.34320000 0.33756698 0.26182936
0.34360000 0.33813876 0.26227269
0.34400000 0.33874188 0.26274030
0.34440000 0.33921137 0.26310432
0.34480000 0.33977776 0.26354346
0.34520000 0.34000340 0.26371841
0.34560000 0.34056574 0.26415441
0.34600000 0.34045954 0.26407207
0.34640000 0.34051617 0.26411597
0.34680000 0.34091780 0.26442737
0.34720000 0.34109792 0.26456703
0.34760000 0.34228150 0.26548470
0.34800000 0.34322460 0.26621592
0.34840000 0.34321099 0.26620537
0.34880000 0.34363343 0.26653290
0.34920000 0.34398558 0.26680594
0.34960000 0.34383459 0.26668887
0.35000000 0.34417690 0.26695427
0.35040000 0.34456828 0.26725773
0.35080000 0.34492450 0.26753392
0.35120000 0.34579813 0.26821127
0.35160000 0.34639392 0.26867321
0.35200000 0.34681406 0.26899896
0.35240000 0.34731832 0.26938993
0.35280000 0.34762193 0.26962533
0.35320000 0.34788136 0.26982648
0.35360000 0.34784654 0.26979948
0.35400000 0.34807289 0.26997498
0.35440000 0.34819927 0.27007296
0.35480000 0.34875325 0.27050249
0.35520000 0.34947509 0.27106215
0.35560000 0.35011574 0.27155888
0.35600000 0.35068595 0.27200097
0.35640000 0.35117843 0.27238282
0.35680000 0.35163632 0.27273784
0.35720000 0.35190039 0.27294258
0.35760000 0.35214218 0.27313004
0.35800000 0.35236405 0.27330207
0.35840000 0.35247061 0.27338469
0.35880000 0.35293909 0.27374792
0.35920000 0.35334845 0.27406531
0.35960000 0.35379433 0.27441102
0.36000000 0.35440946 0.27488795
0.36040000 0.35491999 0.27528379
0.36080000 0.35555378 0.27577519
0.36120000 0.35602945 0.27614399
0.36160000 0.35631313 0.27636394
0.36200000 0.35685463 0.27678378
0.36240000 0.35683039 0.27676499
0.36280000 0.35668225 0.27665013
0.36320000 0.35703209 0.27692137
0.36360000 0.35752074 0.27730024
0.36400000 0.35806736 0.27772406
0.36440000 0.35889423 0.27836516
0.36480000 0.35956048 0.27888173
0.36520000 0.35988103 0.27913026
0.36560000 0.36028942 0.27944690
0.36600000 0.36065888 0.27973336
0.36640000 0.36092303 0.27993816
0.36680000 0.36084217 0.27987546
0.36720000 0.36093821 0.27994993
0.36760000 0.36147728 0.28036789
0.36800000 0.36217365 0.28090782
0.36840000 0.36290180 0.28147237
0.36880000 0.36352895 0.28195862
0.36920000 0.36387801 0.28222927
0.36960000 0.36446674 0.28268573
0.37000000 0.36446849 0.28268709
0.37040000 0.36457503 0.28276969
0.37080000 0.36466115 0.28283647
0.37120000 0.36497756 0.28308179
0.37160000 0.36550817 0.28349319
0.37200000 0.36616092 0.28399929
0.37240000 0.36668115 0.28440264
0.37280000 0.36736972 0.28493652
0.37320000 0.36785136 0.28530995
0.37360000 0.36815037 0.28554178
0.37400000 0.36837239 0.28571392
0.37440000 0.36841854 0.28574971
0.37480000 0.36859017 0.28588277
0.37520000 0.36896425 0.28617281
0.37560000 0.36942982 0.28653379
0.37600000 0.37037744 0.28726851
0.37640000 0.37106476 0.28780142
0.37680000 0.37139851 0.28806019
0.37720000 0.37181201 0.28838078
0.37760000 0.37206488 0.28857685
0.37800000 0.37224389 0.28871564
0.37840000 0.37235296 0.28880021
0.37880000 0.37259311 0.28898640
0.37920000 0.37309650 0.28937670
0.37960000 0.37359926 0.28976651
0.38000000 0.37407554 0.29013578
0.38040000 0.37466007 0.29058899
0.38080000 0.37513746 0.29095913
0.38120000 0.37564445 0.29135222
0.38160000 0.37609967 0.29170516
0.38200000 0.37641598 0.29195041
0.38240000 0.37663171 0.29211768
0.38280000 0.37690578 0.29233017
0.38320000 0.37698933 0.29239495
0.38360000 0.37732114 0.29265221
0.38400000 0.37782905 0.29304601
0.38440000 0.37850091 0.29356693
0.38480000 0.37895825 0.29392153
0.38520000 0.37940371 0.29426691
0.38560000 0.38007651 0.29478855
0.38600000 0.38054171 0.29514924
0.38640000 0.38083302 0.29537510
0.38680000 0.38109972 0.29558189
0.38720000 0.38138411 0.29580239
0.38760000 0.38165612 0.29601329
0.38800000 0.38197508 0.29626059
0.38840000 0.38230204 0.29651409
0.38880000 0.38278930 0.29689188
0.38920000 0.38317781 0.29719311
0.38960000 0.38359758 0.29751857
0.39000000 0.38409155 0.29790157
0.39040000 0.38454884 0.29825612
0.39080000 0.38508951 0.29867532
0.39120000 0.38569073 0.29914146
0.39160000 0.38584168 0.29925850
0.39200000 0.38600578 0.29938573
0.39240000 0.38625851 0.29958169
0.39280000 0.38645470 0.29973380
0.39320000 0.38694237 0.30011191
0.39360000 0.38733205 0.30041404
0.39400000 0.38778649 0.30076639
0.39440000 0.38826411 0.30113670
0.39480000 0.38872512 0.30149414
0.39520000 0.38913964 0.30181553
0.39560000 0.38976550 0.30230078
0.39600000 0.39026818 0.30269053
0.39640000 0.39067304 0.30300443
0.39680000 0.39099480 0.30325391
0.39720000 0.39127914 0.30347436
0.39760000 0.39162710 0.30374415
0.39800000 0.39189592 0.30395258
0.39840000 0.39225634 0.30423202
0.39880000 0.39260313 0.30450090
0.39920000 0.39290874 0.30473785
0.39960000 0.39317674 0.30494564
0.40000000 0.39370597 0.30535598
0.39960000 0.39370597 0.30535598
0.39920000 0.39343420 0.30514526
0.39880000 0.39312359 0.30490443
0.39840000 0.39276992 0.30463022
0.39800000 0.39250624 0.30442578
0.39760000 0.39208469 0.30409893
0.39720000 0.39166620 0.30377447
0.39680000 0.39125310 0.30345417
0.39640000 0.39097895 0.30324162
0.39600000 0.39047272 0.30284912
0.39560000 0.38993410 0.30243150
0.39520000 0.38938406 0.30200504
0.39480000 0.38891875 0.30164427
0.39440000 0.38854233 0.30135242
0.39400000 0.38827532 0.30114539
0.39360000 0.38807574 0.30099065
0.39320000 0.38789512 0.30085061
0.39280000 0.38735021 0.30042812
0.39240000 0.38701103 0.30016514
0.39200000 0.38672390 0.29994252
0.39160000 0.38629183 0.29960752
0.39120000 0.38588001 0.29928822
0.39080000 0.38562697 0.29909203
0.39040000 0.38484768 0.29848782
0.39000000 0.38430621 0.29806799
0.38960000 0.38376000 0.29764450
0.38920000 0.38346283 0.29741409
0.38880000 0.38309464 0.29712862
0.38840000 0.38288440 0.29696561
0.38800000 0.38269128 0.29681588
0.38760000 0.38239825 0.29658868
0.38720000 0.38189261 0.29619664
0.38680000 0.38155595 0.29593562
0.38640000 0.38115022 0.29562104
0.38600000 0.38054052 0.29514832
0.38560000 0.37988267 0.29463827
0.38520000 0.37922431 0.29412781
0.38480000 0.37885354 0.29384034
0.38440000 0.37859036 0.29363629
0.38400000 0.37829066 0.29340392
0.38360000 0.37818900 0.29332510
0.38320000 0.37798556 0.29316737
0.38280000 0.37774929 0.29298418
0.38240000 0.37734716 0.29267239
0.38200000 0.37674458 0.29220519
0.38160000 0.37624572 0.29181840
0.38120000 0.37582916 0.29149543
0.38080000 0.37518307 0.29099449
0.38040000 0.37465127 0.29058217
0.38000000 0.37386460 0.28997224
0.37960000 0.37358074 0.28975215
0.37920000 0.37353057 0.28971325
0.37880000 0.37336132 0.28958202
0.37840000 0.37329476 0.28953042
0.37800000 0.37304232 0.28933469
0.37760000 0.37283855 0.28917670
0.37720000 0.37228950 0.28875100
0.37680000 0.37144568 0.28809676
0.37640000 0.37062233 0.28745838
0.37600000 0.37009790 0.28705177
0.37560000 0.36961289 0.28667572
0.37520000 0.36966927 0.28671944
0.37480000 0.36990961 0.28690578
0.37440000 0.36957052 0.28664288
0.37400000 0.36897220 0.28617898
0.37360000 0.36869365 0.28596301
0.37320000 0.36822563 0.28560014
0.37280000 0.36779250 0.28526431
0.37240000 0.36709901 0.28472663
0.37200000 0.36634382 0.28414110
0.37160000 0.36580311 0.28372186
0.37120000 0.36548716 0.28347690
0.37080000 0.36537743 0.28339182
0.37040000 0.36554239 0.28351972
0.37000000 0.36529213 0.28332568
0.36960000 0.36481430 0.28295521
0.36920000 0.36420591 0.28248350
0.36880000 0.36361413 0.28202467
0.36840000 0.36295352 0.28151247
0.36800000 0.36233264 0.28103109
0.36760000 0.36191265 0.28070545
0.36720000 0.36139255 0.28030220
0.36680000 0.36132588 0.28025050
0.36640000 0.36128747 0.28022072
0.36600000 0.36104807 0.28003511
0.36560000 0.36078148 0.27982841
0.36520000 0.36025069 0.27941687
0.36480000 0.36005385 0.27926425
0.36440000 0.35915825 0.27856986
0.36400000 0.35827805 0.27788741
0.36360000 0.35783573 0.27754446
0.36320000 0.35761878 0.27737626
0.36280000 0.35772316 0.27745719
0.36240000 0.35751596 0.27729654
0.36200000 0.35731139 0.27713793
0.36160000 0.35697902 0.27688022
0.36120000 0.35637477 0.27641173
0.36080000 0.35584002 0.27599712
0.36040000 0.35489752 0.27526636
0.36000000 0.35417784 0.27470837
0.35960000 0.35392782 0.27451452
0.35920000 0.35362860 0.27428252
0.35880000 0.35394757 0.27452983
0.35840000 0.35354020 0.27421398
0.35800000 0.35327080 0.27400510
0.35760000 0.35292050 0.27373351
0.35720000 0.35225320 0.27321612
0.35680000 0.35137882 0.27253819
0.35640000 0.35074466 0.27204650
0.35600000 0.35052500 0.27187619
0.35560000 0.35029366 0.27169682
0.35520000 0.34999852 0.27146799
0.35480000 0.34968978 0.27122861
0.35440000 0.34949296 0.27107601
0.35400000 0.34921453 0.27086013
0.35360000 0.34878020 0.27052338
0.35320000 0.34827565 0.27013219
0.35280000 0.34779314 0.26975808
0.35240000 0.34726982 0.26935233
0.35200000 0.34679245 0.26898221
0.35160000 0.34617655 0.26850468
0.35120000 0.34588419 0.26827800
0.35080000 0.34578406 0.26820036
0.35040000 0.34556331 0.26802921
0.35000000 0.34519024 0.26773995
0.34960000 0.34477288 0.26741636
0.34920000 0.34459831 0.26728101
0.34880000 0.34398133 0.26680264
0.34840000 0.34337407 0.26633181
0.34800000 0.34271501 0.26582081
0.34760000 0.34228349 0.26548624
0.34720000 0.34185289 0.26515238
0.34680000 0.34167537 0.26501475
0.34640000 0.34149879 0.26487784
0.34600000 0.34125010 0.26468501
0.34560000 0.34085173 0.26437615
0.34520000 0.34035680 0.26399241
0.34480000 0.33993323 0.26366400
0.34440000 0.33951558 0.26334018
0.34400000 0.33903867 0.26297042
0.34360000 0.33852088 0.26256896
0.34320000 0.33805432 0.26220721
0.34280000 0.33775906 0.26197829
0.34240000 0.33748136 0.26176298
0.34200000 0.33712813 0.26148910
0.34160000 0.33672447 0.26117613
0.34120000 0.33653581 0.26102985
0.34080000 0.33615880 0.26073755
0.34040000 0.33548440 0.26021466
0.34000000 0.33480727 0.25968965
0.33960000 0.33427589 0.25927766
0.33920000 0.33400366 0.25906659
0.33880000 0.33367968 0.25881539
0.33840000 0.33346261 0.25864709
0.33800000 0.33331764 0.25853469
0.33760000 0.33303585 0.25831621
0.33720000 0.33245505 0.25786589
0.33680000 0.33204240 0.25754595
0.33640000 0.33155420 0.25716743
0.33600000 0.33123918 0.25692318
0.33560000 0.33063706 0.25645634
0.33520000 0.33016925 0.25609363
0.33480000 0.32997963 0.25594661
0.33440000 0.32954646 0.25561076
0.33400000 0.32917699 0.25532430
0.33360000 0.32885442 0.25507419
0.33320000 0.32858752 0.25486726
0.33280000 0.32805275 0.25445263
0.33240000 0.32759376 0.25409676
0.33200000 0.32713105 0.25373800
0.33160000 0.32680774 0.25348732
0.33120000 0.32630732 0.25309934
0.33080000 0.32601851 0.25287541
0.33040000 0.32554086 0.25250507
0.33000000 0.32521276 0.25225068
0.32960000 0.32494201 0.25204076
0.32920000 0.32457158 0.25175355
0.32880000 0.32420696 0.25147084
0.32840000 0.32355795 0.25096764
0.32800000 0.32315445 0.25065480
0.32760000 0.32283889 0.25041013
0.32720000 0.32260474 0.25022859
0.32680000 0.32209867 0.24983621
0.32640000 0.32167652 0.24950890
0.32600000 0.32134691 0.24925335
0.32560000 0.32104553 0.24901968
0.32520000 0.32061275 0.24868412
0.32480000 0.32000644 0.24821403
0.32440000 0.31959514 0.24789514
0.32400000 0.31929822 0.24766493
0.32360000 0.31892329 0.24737423
0.32320000 0.31844188 0.24700097
0.32280000 0.31811007 0.24674371
0.32240000 0.31776951 0.24647965
0.32200000 0.31752881 0.24629304
0.32160000 0.31667731 0.24563283
0.32120000 0.31619549 0.24525926
0.32080000 0.31604331 0.24514127
0.32040000 0.31578769 0.24494308
0.32000000 0.31535435 0.24460710
0.31960000 0.31494928 0.24429303
0.31920000 0.31452853 0.24396680
0.31880000 0.31405762 0.24360170
0.31840000 0.31366903 0.24330041
0.31800000 0.31347966 0.24315358
0.31760000 0.31309723 0.24285706
0.31720000 0.31251966 0.24240925
0.31680000 0.31199103 0.24199939
0.31640000 0.31168893 0.24176516
0.31600000 0.31138459 0.24152920
0.31560000 0.31108717 0.24129859
0.31520000 0.31072690 0.24101926
0.31480000 0.31043624 0.24079391
0.31440000 0.30955424 0.24011006
0.31400000 0.30908489 0.23974616
0.31360000 0.30866434 0.23942009
0.31320000 0.30839822 0.23921375
0.31280000 0.30820947 0.23906740
0.31240000 0.30808196 0.23896854
0.31200000 0.30758035 0.23857963
0.31160000 0.30708779 0.23819773
0.31120000 0.30656831 0.23779495
0.31080000 0.30606434 0.23740421
0.31040000 0.30560085 0.23704485
0.31000000 0.30533440 0.23683826
0.30960000 0.30490185 0.23650289
0.30920000 0.30457346 0.23624827
0.30880000 0.30421436 0.23596985
0.30840000 0.30399521 0.23579994
0.30800000 0.30365026 0.23553248
0.30760000 0.30311797 0.23511978
0.30720000 0.30272813 0.23481752
0.30680000 0.30222073 0.23442412
0.30640000 0.30167634 0.23400203
0.30600000 0.30130795 0.23371640
0.30560000 0.30096221 0.23344834
0.30520000 0.30066514 0.23321801
0.30480000 0.30039526 0.23300876
0.30440000 0.29989930 0.23262423
0.30400000 0.29958001 0.23237667
0.30360000 0.29924921 0.23212019
0.30320000 0.29895729 0.23189385
0.30280000 0.29822172 0.23132354
0.30240000 0.29749058 0.23075666
0.30200000 0.29726638 0.23058283
0.30160000 0.29694058 0.23033023
0.30120000 0.29677523 0.23020203
0.30080000 0.29654855 0.23002627
0.30040000 0.29619920 0.22975540
0.30000000 0.29563656 0.22931917
0.29960000 0.29498840 0.22881663
0.29920000 0.29453643 0.22846620
0.29880000 0.29386451 0.22794524
0.29840000 0.29365838 0.22778542
0.29800000 0.29333433 0.22753417
0.29760000 0.29319013 0.22742237
0.29720000 0.29293265 0.22722273
0.29680000 0.29244173 0.22684210
0.29640000 0.29197923 0.22648351
0.29600000 0.29147843 0.22609522
0.29560000 0.29087042 0.22562381
0.29520000 0.29052922 0.22535926
0.29480000 0.29014870 0.22506423
0.29440000 0.29002859 0.22497111
0.29400000 0.28983886 0.22482400
0.29360000 0.28948365 0.22454860
0.29320000 0.28897726 0.22415597
0.29280000 0.28836899 0.22368436
0.29240000 0.28783441 0.22326988
0.29200000 0.28740253 0.22293502
0.29160000 0.28705129 0.22266269
0.29120000 0.28663496 0.22233990
0.29080000 0.28628428 0.22206801
0.29040000 0.28614676 0.22196138
0.29000000 0.28577515 0.22167325
0.28960000 0.28536149 0.22135253
0.28920000 0.28468356 0.22082691
0.28880000 0.28429154 0.22052296
0.28840000 0.28388987 0.22021153
0.28800000 0.28356012 0.21995586
0.28760000 0.28315967 0.21964538
0.28720000 0.28278226 0.21935276
0.28680000 0.28236533 0.21902950
0.28640000 0.28207538 0.21880469
0.28600000 0.28182997 0.21861441
0.28560000 0.28127985 0.21818789
0.28520000 0.28081481 0.21782733
0.28480000 0.28042986 0.21752886
0.28440000 0.28013390 0.21729939
0.28400000 0.27962973 0.21690848
0.28360000 0.27902777 0.21644177
0.28320000 0.27864930 0.21614832
0.28280000 0.27846051 0.21600195
0.28240000 0.27821673 0.21581293
0.28200000 0.27797590 0.21562621
0.28160000 0.27751938 0.21527226
0.28120000 0.27715410 0.21498904
0.28080000 0.27644896 0.21444232
0.28040000 0.27579364 0.21393422
0.28000000 0.27543038 0.21365258
0.27960000 0.27498838 0.21330988
0.27920000 0.27477063 0.21314105
0.27880000 0.27465616 0.21305229
0.27840000 0.27430933 0.21278338
0.27800000 0.27388095 0.21245125
0.27760000 0.27351285 0.21216584
0.27720000 0.27281341 0.21162354
0.27680000 0.27231213 0.21123488
0.27640000 0.27161128 0.21069149
0.27600000 0.27141467 0.21053905
0.27560000 0.27129345 0.21044507
0.27520000 0.27131234 0.21045971
0.27480000 0.27077243 0.21004110
0.27440000 0.27051742 0.20984338
0.27400000 0.26959259 0.20912632
0.27360000 0.26903188 0.20869158
0.27320000 0.26867152 0.20841218
0.27280000 0.26836589 0.20817522
0.27240000 0.26785709 0.20778073
0.27200000 0.26771266 0.20766874
0.27160000 0.26758686 0.20757121
0.27120000 0.26728610 0.20733802
0.27080000 0.26673460 0.20691042
0.27040000 0.26610714 0.20642393
0.27000000 0.26560522 0.20603477
0.26960000 0.26519002 0.20571285
0.26920000 0.26454231 0.20521066
0.26880000 0.26441459 0.20511163
0.26840000 0.26428559 0.20501161
0.26800000 0.26431236 0.20503237
0.26760000 0.26353913 0.20443286
0.26720000 0.26296115 0.20398473
0.26680000 0.26251536 0.20363909
0.26640000 0.26202520 0.20325905
0.26600000 0.26169253 0.20300112
0.26560000 0.26118715 0.20260928
0.26520000 0.26092717 0.20240771
0.26480000 0.26059680 0.20215156
0.26440000 0.26018316 0.20183085
0.26400000 0.25976888 0.20150965
0.26360000 0.25950647 0.20130619
0.26320000 0.25914455 0.20102558
0.26280000 0.25891320 0.20084621
0.26240000 0.25838845 0.20043935
0.26200000 0.25785222 0.20002359
0.26160000 0.25735315 0.19963664
0.26120000 0.25688988 0.19927745
0.26080000 0.25645317 0.19893885
0.26040000 0.25619743 0.19874057
0.26000000 0.25584360 0.19846623
0.25960000 0.25549103 0.19819287
0.25920000 0.25510821 0.19789606
0.25880000 0.25471798 0.19759350
0.25840000 0.25415602 0.19715779
0.25800000 0.25376465 0.19685435
0.25760000 0.25336012 0.19654069
0.25720000 0.25303953 0.19629213
0.25680000 0.25263648 0.19597964
0.25640000 0.25226356 0.19569050
0.25600000 0.25206958 0.19554009
0.25560000 0.25169972 0.19525333
0.25520000 0.25108398 0.19477592
0.25480000 0.25068256 0.19446468
0.25440000 0.25035139 0.19420792
0.25400000 0.24986711 0.19383244
0.25360000 0.24942645 0.19349078
0.25320000 0.24904111 0.19319201
0.25280000 0.24857492 0.19283056
0.25240000 0.24819088 0.19253280
0.25200000 0.24778738 0.19221995
0.25160000 0.24758710 0.19206467
0.25120000 0.24700747 0.19161525
0.25080000 0.24675217 0.19141731
0.25040000 0.24649893 0.19122096
0.25000000 0.24613854 0.19094155
0.24960000 0.24568504 0.19058992
0.24920000 0.24509705 0.19013403
0.24880000 0.24454354 0.18970488
0.24840000 0.24425184 0.18947872
0.24800000 0.24377312 0.18910754
0.24760000 0.24347837 0.18887902
0.24720000 0.24324083 0.18869484
0.24680000 0.24301332 0.18851844
0.24640000 0.24264833 0.18823545
0.24600000 0.24198942 0.18772458
0.24560000 0.24131377 0.18720072
0.24520000 0.24098943 0.18694925
0.24480000 0.24076158 0.18677259
0.24440000 0.24044205 0.18652485
0.24400000 0.24024982 0.18637580
0.24360000 0.23973901 0.18597976
0.24320000 0.23946133 0.18576445
0.24280000 0.23884653 0.18528778
0.24240000 0.23814729 0.18474563
0.24200000 0.23764143 0.18435342
0.24160000 0.23723998 0.18404216
0.24120000 0.23708278 0.18392028
0.24080000 0.23693881 0.18380866
0.24040000 0.23665957 0.18359215
0.24000000 0.23623888 0.18326597
0.23960000 0.23603353 0.18310676
0.23920000 0.23519447 0.18245620
0.23880000 0.23454950 0.18195614
0.23840000 0.23410286 0.18160984
0.23800000 0.23379960 0.18137471
0.23760000 0.23366042 0.18126680
0.23720000 0.23367518 0.18127824
0.23680000 0.23317159 0.18088779
0.23640000 0.23291705 0.18069044
0.23600000 0.23240671 0.18029475
0.23560000 0.23153925 0.17962218
0.23520000 0.23100859 0.17921074
0.23480000 0.23052280 0.17883408
0.23440000 0.23024216 0.17861649
0.23400000 0.23032866 0.17868357
0.23360000 0.23026305 0.17863270
0.23320000 0.22968474 0.17818431
0.23280000 0.22920993 0.17781617
0.23240000 0.22832764 0.17713210
0.23200000 0.22793925 0.17683097
0.23160000 0.22768739 0.17663569
0.23120000 0.22696985 0.17607935
0.23080000 0.22724072 0.17628937
0.23040000 0.22681510 0.17595937
0.23000000 0.22667746 0.17585266
0.22960000 0.22611795 0.17541884
0.22920000 0.22527672 0.17476661
0.22880000 0.22460910 0.17424898
0.22840000 0.22403947 0.17380732
0.22800000 0.22389747 0.17369723
0.22760000 0.22365863 0.17351204
0.22720000 0.22355297 0.17343012
0.22680000 0.22319865 0.17315540
0.22640000 0.22285838 0.17289158
0.22600000 0.22236000 0.17250517
0.22560000 0.22173272 0.17201881
0.22520000 0.22125522 0.17164859
0.22480000 0.22078107 0.17128097
0.22440000 0.22019496 0.17082654
0.22400000 0.22004200 0.17070794
0.22360000 0.22003384 0.17070161
0.22320000 0.21961622 0.17037781
0.22280000 0.21919266 0.17004942
0.22240000 0.21858658 0.16957950
0.22200000 0.21814285 0.16923546
0.22160000 0.21764640 0.16885054
0.22120000 0.21713821 0.16845653
0.22080000 0.21683243 0.16821944
0.22040000 0.21678990 0.16818647
0.22000000 0.21661750 0.16805280
0.21960000 0.21604928 0.16761224
0.21920000 0.21558624 0.16725322
0.21880000 0.21507454 0.16685649
0.21840000 0.21458201 0.16647461
0.21800000 0.21389083 0.16593871
0.21760000 0.21367810 0.16577377
0.21720000 0.21335588 0.16552394
0.21680000 0.21314909 0.16536361
0.21640000 0.21285656 0.16513681
0.21600000 0.21236828 0.16475822
0.21560000 0.21187585 0.16437643
0.21520000 0.21131488 0.16394148
0.21480000 0.21097004 0.16367412
0.21440000 0.21057416 0.16336718
0.21400000 0.21022122 0.16309353
0.21360000 0.20986166 0.16281475
0.21320000 0.20983257 0.16279219
0.21280000 0.20927199 0.16235756
0.21240000 0.20870357 0.16191684
0.21200000 0.20838598 0.16167060
0.21160000 0.20788855 0.16128493
0.21120000 0.20753931 0.16101414
0.21080000 0.20711208 0.16068289
0.21040000 0.20677885 0.16042453
0.21000000 0.20644086 0.16016247
0.20960000 0.20585595 0.15970897
0.20920000 0.20526790 0.15925304
0.20880000 0.20515580 0.15916612
0.20840000 0.20481428 0.15890133
0.20800000 0.20443208 0.15860500
0.20760000 0.20401526 0.15828182
0.20720000 0.20349914 0.15788166
0.20680000 0.20318994 0.15764192
0.20640000 0.20241403 0.15704033
0.20600000 0.20213759 0.15682600
0.20560000 0.20187117 0.15661943
0.20520000 0.20148841 0.15632266
0.20480000 0.20116009 0.15606810
0.20440000 0.20089265 0.15586074
0.20400000 0.20048706 0.15554628
0.20360000 0.20008332 0.15523324
0.20320000 0.19965541 0.15490147
0.20280000 0.19912234 0.15448816
0.20240000 0.19853853 0.15403551
0.20200000 0.19812135 0.15371205
0.20160000 0.19775948 0.15343148
0.20120000 0.19778286 0.15344961
0.20080000 0.19742262 0.15317031
0.20040000 0.19705720 0.15288698
0.20000000 0.19646902 0.15243094
0.19960000 0.19580225 0.15191397
0.19920000 0.19529536 0.15152097
0.19880000 0.19507343 0.15134889
0.19840000 0.19469041 0.15105192
0.19800000 0.19457311 0.15096097
0.19760000 0.19431244 0.15075887
0.19720000 0.19378743 0.15035181
0.19680000 0.19330423 0.14997717
0.19640000 0.19289979 0.14966359
0.19600000 0.19222928 0.14914372
0.19560000 0.19183133 0.14883517
0.19520000 0.19141731 0.14851417
0.19480000 0.19116741 0.14832041
0.19440000 0.19101875 0.14820515
0.19400000 0.19069341 0.14795291
0.19360000 0.19043491 0.14775248
0.19320000 0.18982734 0.14728140
0.19280000 0.18916738 0.14676972
0.19240000 0.18863897 0.14636002
0.19200000 0.18809438 0.14593778
0.19160000 0.18798035 0.14584937
0.19120000 0.18786917 0.14576317
0.19080000 0.18757169 0.14553252
0.19040000 0.18701931 0.14510424
0.19000000 0.18642845 0.14464613
0.18960000 0.18585403 0.14420075
0.18920000 0.18552207 0.14394337
0.18880000 0.18510238 0.14361797
0.18840000 0.18486831 0.14343649
0.18800000 0.18457795 0.14321136
0.18760000 0.18417762 0.14290097
0.18720000 0.18376350 0.14257989
0.18680000 0.18336995 0.14227476
0.18640000 0.18296222 0.14195863
0.18600000 0.18251526 0.14161208
0.18560000 0.18224951 0.14140604
0.18520000 0.18158428 0.14089026
0.18480000 0.18126184 0.14064026
0.18440000 0.18078997 0.14027440
0.18400000 0.18056405 0.14009924
0.18360000 0.18027134 0.13987229
0.18320000 0.17985271 0.13954771
0.18280000 0.17951564 0.13928637
0.18240000 0.17894405 0.13884319
0.18200000 0.17834944 0.13838217
0.18160000 0.17791205 0.13804304
