# strain(%), strain_el(%), stress(GPa)
0.30800000 0.30954308 0.24010141
0.30840000 0.31053779 0.24087264
0.30880000 0.31022945 0.24063357
0.30920000 0.30682003 0.23799013
0.30960000 0.30714245 0.23824011
0.31000000 0.30733408 0.23838868
0.31040000 0.30786486 0.23880022
0.31080000 0.30822393 0.23907862
0.31120000 0.30874211 0.23948038
0.31160000 0.30895400 0.23964467
0.31200000 0.30921496 0.23984700
0.31240000 0.31006659 0.24050730
0.31280000 0.31070544 0.24100262
0.31320000 0.31092984 0.24117661
0.31360000 0.31103133 0.24125530
0.31400000 0.31132123 0.24148007
0.31440000 0.31184040 0.24188260
0.31480000 0.31230050 0.24223933
0.31520000 0.31289482 0.24270013
0.31560000 0.31354369 0.24320322
0.31600000 0.31393310 0.24350515
0.31640000 0.31419330 0.24370689
0.31680000 0.31404645 0.24359303
0.31720000 0.31429672 0.24378708
0.31760000 0.31495459 0.24429714
0.31800000 0.31589971 0.24502993
0.31840000 0.31614717 0.24522179
0.31880000 0.31647266 0.24547416
0.31920000 0.31689980 0.24580534
0.31960000 0.31735326 0.24615693
0.32000000 0.31753191 0.24629544
0.32040000 0.31776675 0.24647752
0.32080000 0.31803850 0.24668821
0.32120000 0.31862536 0.24714323
0.32160000 0.31963806 0.24792841
0.32200000 0.31983256 0.24807922
0.32240000 0.31999019 0.24820143
0.32280000 0.32018281 0.24835078
0.32320000 0.32047225 0.24857519
0.32360000 0.32137560 0.24927559
0.32400000 0.32168907 0.24951863
0.32440000 0.32195801 0.24972715
0.32480000 0.32245461 0.25011218
0.32520000 0.32307015 0.25058944
0.32560000 0.32312471 0.25063174
0.32600000 0.32705961 0.25368261
0.32640000 0.32758912 0.25409316
0.32680000 0.32834158 0.25467657
0.32720000 0.32495731 0.25205262
0.32760000 0.32512332 0.25218133
0.32800000 0.32602281 0.25287874
0.32840000 0.32551207 0.25248275
0.32880000 0.32603952 0.25289170
0.32920000 0.32665669 0.25337021
0.32960000 0.32749651 0.25402136
0.33000000 0.32779088 0.25424959
0.33040000 0.32783135 0.25428097
0.33080000 0.32397462 0.25129071
0.33120000 0.32891202 0.25511885
0.33160000 0.32904706 0.25522356
0.33200000 0.32923175 0.25536675
0.33240000 0.32974752 0.25576665
0.33280000 0.33054975 0.25638865
0.33320000 0.32644343 0.25320487
0.33360000 0.32637300 0.25315026
0.33400000 0.32732144 0.25388562
0.33440000 0.33187957 0.25741970
0.33480000 0.33223319 0.25769388
0.33520000 0.33244106 0.25785504
0.33560000 0.33282253 0.25815081
0.33600000 0.33331577 0.25853324
0.33640000 0.32995140 0.25592472
0.33680000 0.33026043 0.25616433
0.33720000 0.33475831 0.25965169
0.33760000 0.33530472 0.26007535
0.33800000 0.33550096 0.26022750
0.33840000 0.33552742 0.26024801
0.33880000 0.33593932 0.26056738
0.33920000 0.33681907 0.26124948
0.33960000 0.33243994 0.25785418
0.34000000 0.33253999 0.25793175
0.34040000 0.33789984 0.26208744
0.34080000 0.33811441 0.26225380
0.34120000 0.33854668 0.26258895
0.34160000 0.33921338 0.26310587
0.34200000 0.33952102 0.26334440
0.34240000 0.33960830 0.26341207
0.34280000 0.33973719 0.26351201
0.34320000 0.34014423 0.26382760
0.34360000 0.34046809 0.26407870
0.34400000 0.34127731 0.26470612
0.34440000 0.34193465 0.26521577
0.34480000 0.34230998 0.26550678
0.34520000 0.34286851 0.26593983
0.34560000 0.34291754 0.26597785
0.34600000 0.34292338 0.26598237
0.34640000 0.34337505 0.26633257
0.34680000 0.34418077 0.26695728
0.34720000 0.34462657 0.26730292
0.34760000 0.34519275 0.26774190
0.34800000 0.34553663 0.26800852
0.34840000 0.34583776 0.26824200
0.34880000 0.34616790 0.26849797
0.34920000 0.34618343 0.26851001
0.34960000 0.34649864 0.26875440
0.35000000 0.34686271 0.26903668
0.35040000 0.34791975 0.26985624
0.35080000 0.34343683 0.26638047
0.35120000 0.34420326 0.26697471
0.35160000 0.34463523 0.26730963
0.35200000 0.34601243 0.26837742
0.35240000 0.34987295 0.27137063
0.35280000 0.35003887 0.27149927
0.35320000 0.35025976 0.27167054
0.35360000 0.35053628 0.27188493
0.35400000 0.35114011 0.27235310
0.35440000 0.35133192 0.27250182
0.35480000 0.35162971 0.27273271
0.35520000 0.35247231 0.27338601
0.35560000 0.35310731 0.27387835
0.35600000 0.35340984 0.27411291
0.35640000 0.34945377 0.27104562
0.35680000 0.34956930 0.27113519
0.35720000 0.34952297 0.27109928
0.35760000 0.34937124 0.27098164
0.35800000 0.34973452 0.27126330
0.35840000 0.35602896 0.27614361
0.35880000 0.35579061 0.27595881
0.35920000 0.35669071 0.27665669
0.35960000 0.35701689 0.27690958
0.36000000 0.35733827 0.27715876
0.36040000 0.35338288 0.27409201
0.36080000 0.35268943 0.27355435
0.36120000 0.35289824 0.27371625
0.36160000 0.35364577 0.27429583
0.36200000 0.35402069 0.27458652
0.36240000 0.35540659 0.27566106
0.36280000 0.35982087 0.27908362
0.36320000 0.36002779 0.27924405
0.36360000 0.36039943 0.27953219
0.36400000 0.36081247 0.27985244
0.36440000 0.36125392 0.28019472
0.36480000 0.35866316 0.27818600
0.36520000 0.35825565 0.27787004
0.36560000 0.35806778 0.27772438
0.36600000 0.35874505 0.27824950
0.36640000 0.36375690 0.28213537
0.36680000 0.36387949 0.28223041
0.36720000 0.36439702 0.28263167
0.36760000 0.36492712 0.28304268
0.36800000 0.36531467 0.28334316
0.36840000 0.36522501 0.28327364
0.36880000 0.36176498 0.28059096
0.36920000 0.36100158 0.27999907
0.36960000 0.36165057 0.28050225
0.37000000 0.36193273 0.28072102
0.37040000 0.36212536 0.28087037
0.37080000 0.36221502 0.28093989
0.37120000 0.36287990 0.28145539
0.37160000 0.36436549 0.28260722
0.37200000 0.36890808 0.28612926
0.37240000 0.36895112 0.28616263
0.37280000 0.36985219 0.28686126
0.37320000 0.37016529 0.28710403
0.37360000 0.37103064 0.28777496
0.37400000 0.37160722 0.28822201
0.37440000 0.37178516 0.28835997
0.37480000 0.37119352 0.28790125
0.37520000 0.37215557 0.28864716
0.37560000 0.37239878 0.28883573
0.37600000 0.37228484 0.28874739
0.37640000 0.37343873 0.28964204
0.37680000 0.37412076 0.29017084
0.37720000 0.37460993 0.29055012
0.37760000 0.37502618 0.29087285
0.37800000 0.37457637 0.29052410
0.37840000 0.37465103 0.29058198
0.37880000 0.37508581 0.29091908
0.37920000 0.37565693 0.29136189
0.37960000 0.37622543 0.29180267
0.38000000 0.37730331 0.29263839
0.38040000 0.37777294 0.29300252
0.38080000 0.37804231 0.29321136
0.38120000 0.37835897 0.29345689
0.38160000 0.37800611 0.29318330
0.38200000 0.37833835 0.29344090
0.38240000 0.37875979 0.29376765
0.38280000 0.37978953 0.29456605
0.38320000 0.38065284 0.29523541
0.38360000 0.38081279 0.29535942
0.38400000 0.38125148 0.29569956
0.38440000 0.38170881 0.29605414
0.38480000 0.38196741 0.29625464
0.38520000 0.37655625 0.29205917
0.38560000 0.37675538 0.29221356
0.38600000 0.37723901 0.29258854
0.38640000 0.37836255 0.29345966
0.38680000 0.37814055 0.29328754
0.38720000 0.38389621 0.29775011
0.38760000 0.38415933 0.29795411
0.38800000 0.38446818 0.29819358
0.38840000 0.38467051 0.29835045
0.38880000 0.38005487 0.29477178
0.38920000 0.38047682 0.29509893
0.38960000 0.38075338 0.29531336
0.39000000 0.38169254 0.29604152
0.39040000 0.38302220 0.29707246
0.39080000 0.38776637 0.30075078
0.39120000 0.38816074 0.30105655
0.39160000 0.38814754 0.30104632
0.39200000 0.38840610 0.30124679
0.39240000 0.38932513 0.30195935
0.39280000 0.38929884 0.30193897
0.39320000 0.38982745 0.30234881
0.39360000 0.39097862 0.30324136
0.39400000 0.39106966 0.30331195
0.39440000 0.39064214 0.30298048
0.39480000 0.39116486 0.30338576
0.39520000 0.39106594 0.30330906
0.39560000 0.38878104 0.30153749
0.39600000 0.38802347 0.30095012
0.39640000 0.38810060 0.30100993
0.39680000 0.38830624 0.30116937
0.39720000 0.38828797 0.30115520
0.39760000 0.38883709 0.30158096
0.39800000 0.38934644 0.30197587
0.39840000 0.38979825 0.30232617
0.39880000 0.39037052 0.30276988
0.39920000 0.39083251 0.30312808
0.39960000 0.39092754 0.30320175
0.40000000 0.39666722 0.30765194
0.40040000 0.39669328 0.30767215
0.40080000 0.39716400 0.30803711
0.40120000 0.39760898 0.30838212
0.40160000 0.39854009 0.30910404
0.40200000 0.39883709 0.30933432
0.40240000 0.39918323 0.30960270
0.40280000 0.39962424 0.30994463
0.40320000 0.40006051 0.31028288
0.40360000 0.40004977 0.31027456
0.40400000 0.40011236 0.31032308
0.40440000 0.40053603 0.31065157
0.40480000 0.40121638 0.31117907
0.40520000 0.39533966 0.30662264
0.40560000 0.39615760 0.30725681
0.40600000 0.39710465 0.30799110
0.40640000 0.39753667 0.30832606
0.40680000 0.40355444 0.31299186
0.40720000 0.40389029 0.31325225
0.40760000 0.40367843 0.31308799
0.40800000 0.40415306 0.31345598
0.40840000 0.40452218 0.31374217
0.40880000 0.40504414 0.31414687
0.40920000 0.40056684 0.31067546
0.40960000 0.40116038 0.31113566
0.41000000 0.40121637 0.31117907
0.41040000 0.40066372 0.31075057
0.41080000 0.40123088 0.31119031
0.41120000 0.40197992 0.31177107
0.41160000 0.40257624 0.31223342
0.41200000 0.40311717 0.31265282
0.41240000 0.40338105 0.31285742
0.41280000 0.40344023 0.31290330
0.41320000 0.40345547 0.31291512
0.41360000 0.40388233 0.31324608
0.41400000 0.40468039 0.31386485
0.41440000 0.41082010 0.31862519
0.41480000 0.41108069 0.31882723
0.41520000 0.41151988 0.31916775
0.41560000 0.41187966 0.31944670
0.41600000 0.41201428 0.31955108
0.41640000 0.40690732 0.31559146
0.41680000 0.40710118 0.31574178
0.41720000 0.40835937 0.31671729
0.41760000 0.40433326 0.31359570
0.41800000 0.40798725 0.31642877
0.41840000 0.40809119 0.31650936
0.41880000 0.41575023 0.32244770
0.41920000 0.41623903 0.32282669
0.41960000 0.41556177 0.32230158
0.42000000 0.41561978 0.32234655
0.42040000 0.41619497 0.32279252
0.42080000 0.41160508 0.31923381
0.42120000 0.40608604 0.31495470
0.42160000 0.40632098 0.31513685
0.42200000 0.40679848 0.31550708
0.42200000 0.41157964 0.31921409
0.42160000 0.40880706 0.31706441
0.42120000 0.40840090 0.31674949
0.42080000 0.40831472 0.31668267
0.42040000 0.41009660 0.31806423
0.42000000 0.40982042 0.31785010
0.41960000 0.40949574 0.31759836
0.41920000 0.40902620 0.31723431
0.41880000 0.40833902 0.31670151
0.41840000 0.40543869 0.31445278
0.41800000 0.40479466 0.31395344
0.41760000 0.40459545 0.31379899
0.41720000 0.40712296 0.31575866
0.41680000 0.40620960 0.31505050
0.41640000 0.40582435 0.31475180
0.41600000 0.40559802 0.31457631
0.41560000 0.40531178 0.31435439
0.41520000 0.40298647 0.31255149
0.41480000 0.40253127 0.31219855
0.41440000 0.40204534 0.31182180
0.41400000 0.40347996 0.31293410
0.41360000 0.39973978 0.31003421
0.41320000 0.40299079 0.31255483
0.41280000 0.40210095 0.31186491
0.41240000 0.40004040 0.31026729
0.41200000 0.39938840 0.30976177
0.41160000 0.39914136 0.30957024
0.41120000 0.39771749 0.30846625
0.41080000 0.39703186 0.30793466
0.41040000 0.40013221 0.31033847
0.41000000 0.39953040 0.30987187
0.40960000 0.39745918 0.30826597
0.40920000 0.39682188 0.30777185
0.40880000 0.39653693 0.30755092
0.40840000 0.39621717 0.30730300
0.40800000 0.39764832 0.30841263
0.40760000 0.39719532 0.30806140
0.40720000 0.39665449 0.30764207
0.40680000 0.39636986 0.30742139
0.40640000 0.39579879 0.30697861
0.40600000 0.39356757 0.30524867
0.40560000 0.39305838 0.30485387
0.40520000 0.39263658 0.30452684
0.40480000 0.39425999 0.30578553
0.40440000 0.39396460 0.30555650
0.40400000 0.39375224 0.30539185
0.40360000 0.39321862 0.30497811
0.40320000 0.39097374 0.30323758
0.40280000 0.39039952 0.30279237
0.40240000 0.38984294 0.30236082
0.40200000 0.39189386 0.30395098
0.40160000 0.39108021 0.30332012
0.40120000 0.39066049 0.30299470
0.40080000 0.39024298 0.30267099
0.40040000 0.38993138 0.30242940
0.40000000 0.38937886 0.30200101
0.39960000 0.38903594 0.30173513
0.39920000 0.38877148 0.30153008
0.39880000 0.38816654 0.30106105
0.39840000 0.38765656 0.30066564
0.39800000 0.38753974 0.30057507
0.39760000 0.38728969 0.30038120
0.39720000 0.38678451 0.29998951
0.39680000 0.38648643 0.29975840
0.39640000 0.38598813 0.29937205
0.39600000 0.38549835 0.29899230
0.39560000 0.38318616 0.29719958
0.39520000 0.38248535 0.29665622
0.39480000 0.38189644 0.29619961
0.39440000 0.38200345 0.29628258
0.39400000 0.38336280 0.29733654
0.39360000 0.38315018 0.29717168
0.39320000 0.38280410 0.29690335
0.39280000 0.38214406 0.29639161
0.39240000 0.38190652 0.29620743
0.39200000 0.37924930 0.29414719
0.39160000 0.37928168 0.29417229
0.39120000 0.37893859 0.29390628
0.39080000 0.38021007 0.29489211
0.39040000 0.37987430 0.29463178
0.39000000 0.37942876 0.29428633
0.38960000 0.37919139 0.29410229
0.38920000 0.37716102 0.29252807
0.38880000 0.37651889 0.29203020
0.38840000 0.37565370 0.29135939
0.38800000 0.37570894 0.29140222
0.38760000 0.37739626 0.29271046
0.38720000 0.37682296 0.29226596
0.38680000 0.37664957 0.29213152
0.38640000 0.37635682 0.29190454
0.38600000 0.37570016 0.29139541
0.38560000 0.37490993 0.29078271
0.38520000 0.37482419 0.29071624
0.38480000 0.37432995 0.29033304
0.38440000 0.37381703 0.28993535
0.38400000 0.37361053 0.28977525
0.38360000 0.37328282 0.28952116
0.38320000 0.37274855 0.28910692
0.38280000 0.37226919 0.28873526
0.38240000 0.37225268 0.28872245
0.38200000 0.37187032 0.28842599
0.38160000 0.37133110 0.28800792
0.38120000 0.37095721 0.28771803
0.38080000 0.37044188 0.28731847
0.38040000 0.36980828 0.28682722
0.38000000 0.36944910 0.28654874
0.37960000 0.36907849 0.28626139
0.37920000 0.36915680 0.28632211
0.37880000 0.36847530 0.28579371
0.37840000 0.36806790 0.28547784
0.37800000 0.36784250 0.28530308
0.37760000 0.36728112 0.28486782
0.37720000 0.36669893 0.28441643
0.37680000 0.36629813 0.28410567
0.37640000 0.36610170 0.28395337
0.37600000 0.36586508 0.28376991
0.37560000 0.36520441 0.28325767
0.37520000 0.36453774 0.28274078
0.37480000 0.36444933 0.28267223
0.37440000 0.36398888 0.28231523
0.37400000 0.36370169 0.28209256
0.37360000 0.36323650 0.28173188
0.37320000 0.36303264 0.28157382
0.37280000 0.36277100 0.28137096
0.37240000 0.36200473 0.28077684
0.37200000 0.36195960 0.28074185
0.37160000 0.36130356 0.28023320
0.37120000 0.36077229 0.27982129
0.37080000 0.35846262 0.27803051
0.37040000 0.35792694 0.27761519
0.37000000 0.35977231 0.27904596
0.36960000 0.35915785 0.27856955
0.36920000 0.35889536 0.27836603
0.36880000 0.35863311 0.27816270
0.36840000 0.35766450 0.27741170
0.36800000 0.35740375 0.27720953
0.36760000 0.35715924 0.27701996
0.36720000 0.35661522 0.27659816
0.36680000 0.35660305 0.27658872
0.36640000 0.35624319 0.27630971
0.36600000 0.35562696 0.27583192
0.36560000 0.35513193 0.27544811
0.36520000 0.35487598 0.27524966
0.36480000 0.35447018 0.27493503
0.36440000 0.35385512 0.27445815
0.36400000 0.35373542 0.27436534
0.36360000 0.35339090 0.27409822
0.36320000 0.35286741 0.27369234
0.36280000 0.35241470 0.27334134
0.36240000 0.35174901 0.27282521
0.36200000 0.35152775 0.27265366
0.36160000 0.35122507 0.27241898
0.36120000 0.35094625 0.27220279
0.36080000 0.35136974 0.27253114
0.36040000 0.35099176 0.27223809
0.36000000 0.35046210 0.27182742
0.35960000 0.34982058 0.27133003
0.35920000 0.34950431 0.27108481
0.35880000 0.34928483 0.27091464
0.35840000 0.34894569 0.27065169
0.35800000 0.34851553 0.27031817
0.35760000 0.34829148 0.27014446
0.35720000 0.34766097 0.26965560
0.35680000 0.34734037 0.26940702
0.35640000 0.34648320 0.26874243
0.35600000 0.34636825 0.26865331
0.35560000 0.34629740 0.26859838
0.35520000 0.34552121 0.26799656
0.35480000 0.34507325 0.26764925
0.35440000 0.34497481 0.26757292
0.35400000 0.34463008 0.26730564
0.35360000 0.34406143 0.26686475
0.35320000 0.34358189 0.26649294
0.35280000 0.34317297 0.26617589
0.35240000 0.34268111 0.26579454
0.35200000 0.34242811 0.26559837
0.35160000 0.34212442 0.26536291
0.35120000 0.34216911 0.26539756
0.35080000 0.34123579 0.26467393
0.35040000 0.34069060 0.26425122
0.35000000 0.34031193 0.26395762
0.34960000 0.33996139 0.26368583
0.34920000 0.33965125 0.26344537
0.34880000 0.33934614 0.26320881
0.34840000 0.33878698 0.26277527
0.34800000 0.33859430 0.26262588
0.34760000 0.33815415 0.26228461
0.34720000 0.33769597 0.26192937
0.34680000 0.33747669 0.26175935
0.34640000 0.33656306 0.26105099
0.34600000 0.33632466 0.26086614
0.34560000 0.33600526 0.26061850
0.34520000 0.33580752 0.26046519
0.34480000 0.33535003 0.26011048
0.34440000 0.33501361 0.25984964
0.34400000 0.33450722 0.25945702
0.34360000 0.33403849 0.25909359
0.34320000 0.33334519 0.25855605
0.34280000 0.33325029 0.25848247
0.34240000 0.33311406 0.25837685
0.34200000 0.33286307 0.25818224
0.34160000 0.33203423 0.25753962
0.34120000 0.33147416 0.25710537
0.34080000 0.33127478 0.25695079
0.34040000 0.33103343 0.25676366
0.34000000 0.33066464 0.25647773
0.33960000 0.33023414 0.25614394
0.33920000 0.32978162 0.25579309
0.33880000 0.32940064 0.25549770
0.33840000 0.32925842 0.25538743
0.33800000 0.32858555 0.25486573
0.33760000 0.32814241 0.25452214
0.33720000 0.32776493 0.25422947
0.33680000 0.32753436 0.25405071
0.33640000 0.32696368 0.25360823
0.33600000 0.32687912 0.25354267
0.33560000 0.32641458 0.25318250
0.33520000 0.32558144 0.25253653
0.33480000 0.32488003 0.25199270
0.33440000 0.32484186 0.25196311
0.33400000 0.32460922 0.25178273
0.33360000 0.32394531 0.25126798
0.33320000 0.32367447 0.25105799
0.33280000 0.32310005 0.25061262
0.33240000 0.32287806 0.25044051
0.33200000 0.32266147 0.25027257
0.33160000 0.32211026 0.24984520
0.33120000 0.32182038 0.24962044
0.33080000 0.32138584 0.24928353
0.33040000 0.32084968 0.24886783
0.33000000 0.32052304 0.24861457
0.32960000 0.31995355 0.24817302
0.32920000 0.31960864 0.24790560
0.32880000 0.31960064 0.24789939
0.32840000 0.31898584 0.24742272
0.32800000 0.31854720 0.24708262
0.32760000 0.31802489 0.24667766
0.32720000 0.31772367 0.24644411
0.32680000 0.31722709 0.24605910
0.32640000 0.31671216 0.24565985
0.32600000 0.31622527 0.24528235
0.32560000 0.31630013 0.24534039
0.32520000 0.31397493 0.24353758
0.32480000 0.31515361 0.24445145
0.32440000 0.31477995 0.24416174
0.32400000 0.31422876 0.24373438
0.32360000 0.31405672 0.24360099
0.32320000 0.31345264 0.24313263
0.32280000 0.31343005 0.24311511
0.32240000 0.31326239 0.24298512
0.32200000 0.31218011 0.24214599
0.32160000 0.31197490 0.24198688
0.32120000 0.31204654 0.24204243
0.32080000 0.31140107 0.24154197
0.32040000 0.31097030 0.24120798
0.32000000 0.31052265 0.24086090
0.31960000 0.31004587 0.24049124
0.31920000 0.30979003 0.24029287
0.31880000 0.30939111 0.23998358
0.31840000 0.30893207 0.23962766
0.31800000 0.30856444 0.23934263
0.31760000 0.30826322 0.23910908
0.31720000 0.30783788 0.23877930
0.31680000 0.30736454 0.23841230
0.31640000 0.30692944 0.23807496
0.31600000 0.30650149 0.23774315
0.31560000 0.30613118 0.23745603
0.31520000 0.30582968 0.23722227
0.31480000 0.30553992 0.23699761
0.31440000 0.30511479 0.23666799
0.31400000 0.30458713 0.23625888
0.31360000 0.30408185 0.23586711
0.31320000 0.30717313 0.23826389
0.31280000 0.30688464 0.23804022
0.31240000 0.30286895 0.23492670
0.31200000 0.30251499 0.23465227
0.31160000 0.30223384 0.23443429
0.31120000 0.30171180 0.23402952
0.31080000 0.30149536 0.23386171
0.31040000 0.30108452 0.23354317
0.31000000 0.30073887 0.23327518
0.30960000 0.30021802 0.23287135
0.30920000 0.29961521 0.23240396
0.30880000 0.29937136 0.23221490
0.30840000 0.29895546 0.23189244
0.30800000 0.29846887 0.23151517
0.30760000 0.29828681 0.23137401
0.30720000 0.29805118 0.23119131
0.30680000 0.29744031 0.23071768
0.30640000 0.29678963 0.23021319
0.30600000 0.29626790 0.22980867
0.30560000 0.29614045 0.22970986
0.30520000 0.29573961 0.22939907
0.30480000 0.29534893 0.22909616
0.30440000 0.29529080 0.22905109
0.30400000 0.29480918 0.22867767
0.30360000 0.29390650 0.22797779
0.30320000 0.29387541 0.22795369
0.30280000 0.29326697 0.22748194
0.30240000 0.29280939 0.22712716
0.30200000 0.29236786 0.22678483
0.30160000 0.29212732 0.22659833
0.30120000 0.29192008 0.22643765
0.30080000 0.29172708 0.22628800
0.30040000 0.29126137 0.22592693
0.30000000 0.29056435 0.22538650
0.29960000 0.29000278 0.22495109
0.29920000 0.28955920 0.22460717
0.29880000 0.28913906 0.22428142
0.29840000 0.28929633 0.22440335
0.29800000 0.28891677 0.22410907
0.29760000 0.28841943 0.22372346
0.29720000 0.28761181 0.22309729
0.29680000 0.28727403 0.22283539
0.29640000 0.28700627 0.22262779
0.29600000 0.28687183 0.22252356
0.29560000 0.28652938 0.22225804
0.29520000 0.28587472 0.22175046
0.29480000 0.28577893 0.22167619
0.29440000 0.28485962 0.22096342
0.29400000 0.28426635 0.22050343
0.29360000 0.28405051 0.22033608
0.29320000 0.28393964 0.22025012
0.29280000 0.28353570 0.21993693
0.29240000 0.28327566 0.21973531
0.29200000 0.28281289 0.21937651
0.29160000 0.28203806 0.21877575
0.29120000 0.28169500 0.21850976
0.29080000 0.28133139 0.21822785
0.29040000 0.28103197 0.21799570
0.29000000 0.28069088 0.21773123
0.28960000 0.28013461 0.21729994
0.28920000 0.27984320 0.21707400
0.28880000 0.28311818 0.21961321
0.28840000 0.28267349 0.21926842
0.28800000 0.27871196 0.21619691
0.28760000 0.27821994 0.21581543
0.28720000 0.27774785 0.21544940
0.28680000 0.27747649 0.21523900
0.28640000 0.27726553 0.21507544
0.28600000 0.27693872 0.21482205
0.28560000 0.27633063 0.21435058
0.28520000 0.27571868 0.21387611
0.28480000 0.27524160 0.21350621
0.28440000 0.27495120 0.21328105
0.28400000 0.27464467 0.21304339
0.28360000 0.27467686 0.21306835
0.28320000 0.27413770 0.21265032
0.28280000 0.27346688 0.21213021
0.28240000 0.27246133 0.21135057
0.28200000 0.27252289 0.21139830
0.28160000 0.27241838 0.21131727
0.28120000 0.27197393 0.21097266
0.28080000 0.27170984 0.21076790
0.28040000 0.27114481 0.21032982
0.28000000 0.27064967 0.20994592
0.27960000 0.27010321 0.20952223
0.27920000 0.26995765 0.20940937
0.27880000 0.26944519 0.20901204
0.27840000 0.26897360 0.20864640
0.27800000 0.26877513 0.20849252
0.27760000 0.26818768 0.20803705
0.27720000 0.26771151 0.20766786
0.27680000 0.26725274 0.20731215
0.27640000 0.26680821 0.20696749
0.27600000 0.26662720 0.20682715
0.27560000 0.26641291 0.20666101
0.27520000 0.26587761 0.20624596
0.27480000 0.26570677 0.20611350
0.27440000 0.26531259 0.20580789
0.27400000 0.26494324 0.20552151
0.27360000 0.26435419 0.20506480
0.27320000 0.26396101 0.20475995
0.27280000 0.26365351 0.20452154
0.27240000 0.26315983 0.20413877
0.27200000 0.26292485 0.20395658
0.27160000 0.26242696 0.20357055
0.27120000 0.26186652 0.20313602
0.27080000 0.26151122 0.20286054
0.27040000 0.26105621 0.20250776
0.27000000 0.26059552 0.20215057
0.26960000 0.26032206 0.20193854
0.26920000 0.26023323 0.20186967
0.26880000 0.25958258 0.20136520
0.26840000 0.25928195 0.20113211
0.26800000 0.25860458 0.20060692
0.26760000 0.25809434 0.20021131
0.26720000 0.25773041 0.19992914
0.26680000 0.25758435 0.19981590
0.26640000 0.25732116 0.19961183
0.26600000 0.25692818 0.19930715
0.26560000 0.25639577 0.19889435
0.26520000 0.25990138 0.20161238
0.26480000 0.25930464 0.20114971
0.26440000 0.25850394 0.20052889
0.26400000 0.25445434 0.19738909
0.26360000 0.25393305 0.19698491
0.26320000 0.25408503 0.19710275
0.26280000 0.25339229 0.19656564
0.26240000 0.25292969 0.19620697
0.26200000 0.25262101 0.19596764
0.26160000 0.25224118 0.19567314
0.26120000 0.25200179 0.19548753
0.26080000 0.25120648 0.19487090
0.26040000 0.25504768 0.19784912
0.26000000 0.25487886 0.19771823
0.25960000 0.25423119 0.19721607
0.25920000 0.24999747 0.19393351
0.25880000 0.24979717 0.19377821
0.25840000 0.24906869 0.19321339
0.25800000 0.24857299 0.19282906
0.25760000 0.24829000 0.19260965
0.25720000 0.24790557 0.19231159
0.25680000 0.24754005 0.19202818
0.25640000 0.24731119 0.19185074
0.25600000 0.24693581 0.19155969
0.25560000 0.24635678 0.19111075
0.25520000 0.24586880 0.19073240
0.25480000 0.24534215 0.19032407
0.25440000 0.24519162 0.19020736
0.25400000 0.24501235 0.19006837
0.25360000 0.24437923 0.18957749
0.25320000 0.24403770 0.18931268
0.25280000 0.24378275 0.18911502
0.25240000 0.24330993 0.18874842
0.25200000 0.24275484 0.18831803
0.25160000 0.24268286 0.18826222
0.25120000 0.24219955 0.18788750
0.25080000 0.24181174 0.18758681
0.25040000 0.24130141 0.18719114
0.25000000 0.24069703 0.18672254
0.24960000 0.24029195 0.18640847
0.24920000 0.23929300 0.18563395
0.24880000 0.23909017 0.18547668
0.24840000 0.23930370 0.18564224
0.24800000 0.23910487 0.18548808
0.24760000 0.23868892 0.18516558
0.24720000 0.23778505 0.18446478
0.24680000 0.23743611 0.18419423
0.24640000 0.23709087 0.18392655
0.24600000 0.23672302 0.18364135
0.24560000 0.23624366 0.18326968
0.24520000 0.23632665 0.18333402
0.24480000 0.23580630 0.18293058
0.24440000 0.23486778 0.18220291
0.24400000 0.23449783 0.18191608
0.24360000 0.23402768 0.18155155
0.24320000 0.23390962 0.18146002
0.24280000 0.23351827 0.18115658
0.24240000 0.23328513 0.18097582
0.24200000 0.23273366 0.18054825
0.24160000 0.23253945 0.18039767
0.24120000 0.23175738 0.17979130
0.24080000 0.23160642 0.17967426
0.24040000 0.23098935 0.17919582
0.24000000 0.23074046 0.17900285
0.23960000 0.23405757 0.18157472
0.23920000 0.23349707 0.18114015
0.23880000 0.23358051 0.18120484
0.23840000 0.23287916 0.18066106
0.23800000 0.22849889 0.17726487
0.23760000 0.22813156 0.17698007
0.23720000 0.22783830 0.17675270
0.23680000 0.22753166 0.17651495
0.23640000 0.22709635 0.17617743
0.23600000 0.22680149 0.17594882
0.23560000 0.22659030 0.17578508
0.23520000 0.22601837 0.17534164
0.23480000 0.22539163 0.17485570
0.23440000 0.22517096 0.17468461
0.23400000 0.22420199 0.17393333
0.23360000 0.22432181 0.17402623
0.23320000 0.22411189 0.17386348
0.23280000 0.22381051 0.17362980
0.23240000 0.22349050 0.17338169
0.23200000 0.22301325 0.17301166
0.23160000 0.22235111 0.17249828
0.23120000 0.22159941 0.17191546
0.23080000 0.22166982 0.17197005
0.23040000 0.22123052 0.17162945
0.23000000 0.22097642 0.17143243
0.22960000 0.22063215 0.17116551
0.22920000 0.21993591 0.17062568
0.22880000 0.21934181 0.17016506
0.22840000 0.21884389 0.16977900
0.22800000 0.21873036 0.16969098
0.22760000 0.21849536 0.16950878
0.22720000 0.21841005 0.16944263
0.22680000 0.21771449 0.16890334
0.22640000 0.21713748 0.16845596
