# strain(%), strain_el(%), stress(GPa)
0.08080000 0.07776769 0.06039746
0.08040000 0.07740552 0.06011665
0.08000000 0.07703751 0.05983132
0.07960000 0.07653627 0.05944269
0.07920000 0.07605399 0.05906876
0.07880000 0.07575255 0.05883504
0.07840000 0.07553747 0.05866829
0.07800000 0.07490743 0.05817979
0.07760000 0.07449157 0.05785736
0.07720000 0.07421329 0.05764160
0.07680000 0.07374827 0.05728105
0.07640000 0.07333396 0.05695982
0.07600000 0.07279038 0.05653836
0.07560000 0.07253192 0.05633797
0.07520000 0.07222625 0.05610098
0.07480000 0.07160935 0.05562267
0.07440000 0.07104570 0.05518565
0.07400000 0.07082185 0.05501209
0.07360000 0.07054922 0.05480071
0.07320000 0.07006060 0.05442187
0.07280000 0.06975490 0.05418485
0.07240000 0.06945054 0.05394886
0.07200000 0.06889413 0.05351746
0.07160000 0.06849674 0.05320935
0.07120000 0.06822869 0.05300152
0.07080000 0.06774195 0.05262414
0.07040000 0.06745580 0.05240227
0.07000000 0.06698075 0.05203394
0.06960000 0.06651809 0.05167523
0.06920000 0.06602364 0.05129187
0.06880000 0.06578868 0.05110969
0.06840000 0.06515155 0.05061570
0.06800000 0.06509610 0.05057271
0.06760000 0.06472523 0.05028516
0.06720000 0.06429827 0.04995412
0.06680000 0.06369525 0.04948658
0.06640000 0.06327979 0.04916446
0.06600000 0.06278959 0.04878439
0.06560000 0.06247393 0.04853964
0.06520000 0.06232690 0.04842565
0.06480000 0.06186114 0.04806452
0.06440000 0.06127074 0.04760677
0.06400000 0.06083660 0.04727016
0.06360000 0.06043478 0.04695861
0.06320000 0.06048370 0.04699655
0.06280000 0.06004453 0.04665604
0.06240000 0.05937304 0.04613541
0.06200000 0.05896975 0.04582272
0.06160000 0.05855549 0.04550154
0.06120000 0.05818771 0.04521638
0.06080000 0.05777859 0.04489917
0.06040000 0.05752789 0.04470480
0.06000000 0.05704797 0.04433270
0.05960000 0.05664496 0.04402023
0.05920000 0.05616597 0.04364885
0.05880000 0.05588437 0.04343051
0.05840000 0.05534708 0.04301394
0.05800000 0.05484303 0.04262313
0.05760000 0.05458725 0.04242481
0.05720000 0.05440376 0.04228255
0.05680000 0.05393517 0.04191923
0.05640000 0.05335573 0.04146997
0.05600000 0.05306717 0.04124623
0.05560000 0.05293722 0.04114548
0.05520000 0.05221839 0.04058815
0.05480000 0.05181305 0.04027388
0.05440000 0.05125781 0.03984338
0.05400000 0.05115722 0.03976539
0.05360000 0.05066094 0.03938060
0.05320000 0.05009669 0.03894312
0.05280000 0.04978393 0.03870062
0.05240000 0.04943445 0.03842966
0.05200000 0.04902455 0.03811185
0.05160000 0.04865320 0.03782393
0.05120000 0.04831948 0.03756518
0.05080000 0.04790553 0.03724423
0.05040000 0.04736661 0.03682638
0.05000000 0.04684908 0.03642513
0.04960000 0.04658478 0.03622020
0.04920000 0.04623176 0.03594649
0.04880000 0.04587043 0.03566634
0.04840000 0.04528821 0.03521492
0.04800000 0.04487025 0.03489087
0.04760000 0.04462345 0.03469951
0.04720000 0.04431747 0.03446228
0.04680000 0.04377626 0.03404266
0.04640000 0.04346809 0.03380372
0.04600000 0.04308890 0.03350972
0.04560000 0.04272336 0.03322631
0.04520000 0.04218279 0.03280718
0.04480000 0.04182160 0.03252713
0.04440000 0.04146575 0.03225123
0.04400000 0.04105088 0.03192957
0.04360000 0.04077246 0.03171370
0.04320000 0.04034308 0.03138078
0.04280000 0.03993551 0.03106478
0.04240000 0.03941979 0.03066493
0.04200000 0.03894001 0.03029293
0.04160000 0.03869322 0.03010159
0.04120000 0.03834485 0.02983149
0.04080000 0.03793715 0.02951538
0.04040000 0.03753021 0.02919986
0.04000000 0.03706870 0.02884204
0.03960000 0.03669888 0.02855531
0.03920000 0.03624662 0.02820465
0.03880000 0.03573574 0.02780855
0.03840000 0.03547615 0.02760728
0.03800000 0.03517895 0.02737685
0.03760000 0.03484978 0.02712163
0.03720000 0.03449295 0.02684496
0.03680000 0.03405768 0.02650748
0.03640000 0.03347159 0.02605307
0.03600000 0.03302652 0.02570799
0.03560000 0.03285264 0.02557318
0.03520000 0.03246926 0.02527593
0.03480000 0.03213147 0.02501402
0.03440000 0.03145311 0.02448806
0.03400000 0.03114171 0.02424663
0.03360000 0.03081976 0.02399700
0.03320000 0.03033815 0.02362359
0.03280000 0.02979887 0.02320547
0.03240000 0.02940193 0.02289771
0.03200000 0.02918214 0.02272730
0.03160000 0.02906216 0.02263427
0.03120000 0.02853883 0.02222852
0.03080000 0.02783444 0.02168238
0.03040000 0.02722715 0.02121152
0.03000000 0.02698925 0.02102707
0.02960000 0.02686669 0.02093205
0.02920000 0.02638985 0.02056234
0.02880000 0.02586775 0.02015753
0.02840000 0.02549233 0.01986646
0.02800000 0.02508592 0.01955135
0.02760000 0.02471423 0.01926316
0.02720000 0.02434239 0.01897486
0.02680000 0.02392533 0.01865151
0.02640000 0.02352957 0.01834465
0.02600000 0.02321504 0.01810079
0.02560000 0.02278777 0.01776951
0.02520000 0.02237974 0.01745315
0.02480000 0.02195312 0.01712238
0.02440000 0.02153518 0.01679833
0.02400000 0.02121031 0.01654645
0.02360000 0.02087817 0.01628893
0.02320000 0.02035308 0.01588180
0.02280000 0.01990527 0.01553460
0.02240000 0.01937517 0.01512359
0.02200000 0.01910571 0.01491467
0.02160000 0.01894103 0.01478699
0.02120000 0.01843896 0.01439772
0.02080000 0.01845269 0.01440837
0.02040000 0.01787020 0.01395674
0.02000000 0.01737175 0.01357027
0.01960000 0.01691265 0.01321432
0.01920000 0.01635864 0.01278477
0.01880000 0.01590896 0.01243612
0.01840000 0.01550756 0.01212490
0.01800000 0.01537585 0.01202278
0.01760000 0.01504503 0.01176628
0.01720000 0.01443529 0.01129352
0.01680000 0.01390046 0.01087886
0.01640000 0.01356220 0.01061659
0.01600000 0.01325466 0.01037814
0.01560000 0.01300503 0.01018459
0.01520000 0.01282665 0.01004629
0.01480000 0.01205301 0.00944645
0.01440000 0.01155435 0.00905983
0.01400000 0.01104952 0.00866841
0.01360000 0.01080424 0.00847824
0.01320000 0.01035740 0.00813179
0.01280000 0.01024579 0.00804526
0.01240000 0.00990907 0.00778418
0.01200000 0.00941265 0.00739929
0.01160000 0.00869736 0.00684470
0.01120000 0.00823092 0.00648305
0.01080000 0.00789109 0.00621957
0.01040000 0.00765825 0.00603904
0.01000000 0.00736115 0.00580868
0.00960000 0.00698519 0.00551719
0.00920000 0.00661550 0.00523056
0.00880000 0.00605952 0.00479949
0.00840000 0.00559820 0.00444181
0.00800000 0.00520915 0.00414017
0.00760000 0.00494873 0.00393825
0.00720000 0.00447334 0.00356966
0.00680000 0.00419833 0.00335644
0.00640000 0.00370442 0.00297349
0.00600000 0.00330782 0.00266599
0.00560000 0.00275766 0.00223943
0.00520000 0.00231731 0.00189801
0.00480000 0.00205911 0.00169782
0.00440000 0.00172230 0.00143668
0.00400000 0.00154397 0.00129841
