# strain(%), strain_el(%), stress(GPa)
0.03000000 0.03014824 0.02347635
0.03040000 0.03029993 0.02359397
0.03080000 0.03083167 0.02400624
0.03120000 0.03111593 0.02422664
0.03160000 0.03170729 0.02468514
0.03200000 0.03212544 0.02500935
0.03240000 0.03236026 0.02519141
0.03280000 0.03287946 0.02559397
0.03320000 0.03347071 0.02605239
0.03360000 0.03347601 0.02605649
0.03400000 0.03396235 0.02643357
0.03440000 0.03438043 0.02675773
0.03480000 0.03497106 0.02721566
0.03520000 0.03537200 0.02752653
0.03560000 0.03565148 0.02774322
0.03600000 0.03587979 0.02792023
0.03640000 0.03642189 0.02834055
0.03680000 0.03667143 0.02853402
0.03720000 0.03721568 0.02895599
0.03760000 0.03766629 0.02930538
0.03800000 0.03825745 0.02976372
0.03840000 0.03837148 0.02985213
0.03880000 0.03873488 0.03013389
0.03920000 0.03921447 0.03050573
0.03960000 0.03954381 0.03076108
0.04000000 0.04000493 0.03111861
0.04040000 0.04033571 0.03137507
0.04080000 0.04092684 0.03183339
0.04120000 0.04117670 0.03202712
0.04160000 0.04148608 0.03226700
0.04200000 0.04188129 0.03257342
0.04240000 0.04239894 0.03297477
0.04280000 0.04271795 0.03322211
0.04320000 0.04330904 0.03368040
0.04360000 0.04347651 0.03381025
0.04400000 0.04395421 0.03418063
0.04440000 0.04443080 0.03455014
0.04480000 0.04495258 0.03495470
0.04520000 0.04516369 0.03511838
0.04560000 0.04575484 0.03557672
0.04600000 0.04587464 0.03566961
0.04640000 0.04637287 0.03605590
0.04680000 0.04671447 0.03632076
0.04720000 0.04705892 0.03658782
0.04760000 0.04757476 0.03698777
0.04800000 0.04793397 0.03726628
0.04840000 0.04852522 0.03772470
0.04880000 0.04893770 0.03804451
0.04920000 0.04945571 0.03844614
0.04960000 0.04964848 0.03859560
0.05000000 0.05019857 0.03902211
0.05040000 0.05027058 0.03907794
0.05080000 0.05073309 0.03943654
0.05120000 0.05122141 0.03981515
0.05160000 0.05167407 0.04016612
0.05200000 0.05195612 0.04038480
0.05240000 0.05245103 0.04076852
0.05280000 0.05288921 0.04110826
0.05320000 0.05348058 0.04156677
0.05360000 0.05348594 0.04157092
0.05400000 0.05389633 0.04188912
0.05440000 0.05426823 0.04217746
0.05480000 0.05485910 0.04263559
0.05520000 0.05505272 0.04278571
0.05560000 0.05552774 0.04315401
0.05600000 0.05588673 0.04343235
0.05640000 0.05642635 0.04385073
0.05680000 0.05685059 0.04417967
0.05720000 0.05712588 0.04439311
0.05760000 0.05771679 0.04485126
0.05800000 0.05786800 0.04496850
0.05840000 0.05826008 0.04527249
0.05880000 0.05871169 0.04562264
0.05920000 0.05920610 0.04600598
0.05960000 0.05953648 0.04626213
0.06000000 0.05984114 0.04649835
0.06040000 0.06038228 0.04691791
0.06080000 0.06081771 0.04725552
0.06120000 0.06117943 0.04753597
0.06160000 0.06145102 0.04774654
0.06200000 0.06194678 0.04813093
0.06240000 0.06236231 0.04845310
0.06280000 0.06283616 0.04882049
0.06320000 0.06317525 0.04908341
0.06360000 0.06367033 0.04946726
0.06400000 0.06420874 0.04988470
0.06440000 0.06429332 0.04995028
0.06480000 0.06481468 0.05035451
0.06520000 0.06518626 0.05064261
0.06560000 0.06566025 0.05101011
0.06600000 0.06600340 0.05127617
0.06640000 0.06627140 0.05148396
0.06680000 0.06679591 0.05189063
0.06720000 0.06719721 0.05220177
0.06760000 0.06768407 0.05257926
0.06800000 0.06794522 0.05278173
0.06840000 0.06846276 0.05318301
0.06880000 0.06893384 0.05354825
0.06920000 0.06906288 0.05364830
0.06960000 0.06956464 0.05403733
0.07000000 0.06991707 0.05431058
0.07040000 0.07024398 0.05456404
0.07080000 0.07077975 0.05497945
0.07120000 0.07112179 0.05524464
0.07160000 0.07151384 0.05554861
0.07200000 0.07205365 0.05596715
0.07240000 0.07227100 0.05613567
0.07280000 0.07272583 0.05648832
0.07320000 0.07321939 0.05687099
0.07360000 0.07366498 0.05721647
0.07400000 0.07390032 0.05739894
0.07440000 0.07440903 0.05779337
0.07480000 0.07465016 0.05798032
0.07520000 0.07524139 0.05843872
0.07560000 0.07552717 0.05866030
0.07600000 0.07584540 0.05890704
0.07640000 0.07637929 0.05932098
0.07680000 0.07697053 0.05977939
0.07720000 0.07713282 0.05990522
0.07760000 0.07766273 0.06031608
0.07800000 0.07787718 0.06048234
0.07840000 0.07841381 0.06089842
0.07880000 0.07870983 0.06112793
0.07920000 0.07921588 0.06152029
0.07960000 0.07950505 0.06174450
0.08000000 0.08009594 0.06220263
0.08040000 0.08068631 0.06266037
0.08080000 0.08067067 0.06264824
0.08120000 0.08117198 0.06303693
0.08160000 0.08163924 0.06339921
0.08200000 0.08222975 0.06385705
0.08240000 0.08226390 0.06388353
0.08280000 0.08285501 0.06434184
0.08320000 0.08311844 0.06454609
0.08360000 0.08361652 0.06493227
0.08400000 0.08401427 0.06524066
0.08440000 0.08431759 0.06547583
0.08480000 0.08486949 0.06590374
0.08520000 0.08510201 0.06608402
0.08560000 0.08553354 0.06641860
0.08600000 0.08598928 0.06677195
0.08640000 0.08628536 0.06700152
0.08680000 0.08678926 0.06739221
0.08720000 0.08709103 0.06762618
0.08760000 0.08759431 0.06801640
0.08800000 0.08812131 0.06842499
0.08840000 0.08858849 0.06878722
0.08880000 0.08867856 0.06885705
0.08920000 0.08926871 0.06931462
0.08960000 0.08956286 0.06954268
0.09000000 0.09006105 0.06992895
0.09040000 0.09027139 0.07009204
0.09080000 0.09073668 0.07045279
0.09120000 0.09111992 0.07074993
0.09160000 0.09171041 0.07120776
0.09200000 0.09212505 0.07152924
0.09240000 0.09271586 0.07198732
0.09280000 0.09283172 0.07207715
0.09320000 0.09332219 0.07245743
0.09360000 0.09387383 0.07288514
0.09400000 0.09407663 0.07304237
0.09440000 0.09439636 0.07329027
0.09480000 0.09498716 0.07374834
0.09520000 0.09513648 0.07386411
0.09560000 0.09566800 0.07427622
0.09600000 0.09593883 0.07448621
0.09640000 0.09647839 0.07490454
0.09680000 0.09685234 0.07519448
0.09720000 0.09710252 0.07538846
0.09760000 0.09748501 0.07568502
0.09800000 0.09803727 0.07611320
0.09840000 0.09829992 0.07631685
0.09880000 0.09877981 0.07668892
0.09920000 0.09910790 0.07694330
0.09960000 0.09958506 0.07731326
0.10000000 0.10000016 0.07763511
0.10040000 0.10040161 0.07794636
0.10080000 0.10071745 0.07819125
0.10120000 0.10130837 0.07864941
0.10160000 0.10157382 0.07885522
0.10200000 0.10192065 0.07912413
0.10240000 0.10226023 0.07938742
0.10280000 0.10276985 0.07978254
0.10320000 0.10324334 0.08014966
0.10360000 0.10348682 0.08033844
0.10400000 0.10395628 0.08070243
0.10440000 0.10449457 0.08111979
0.10480000 0.10474708 0.08131556
0.10520000 0.10533744 0.08177330
0.10560000 0.10558824 0.08196775
0.10600000 0.10586615 0.08218322
0.10640000 0.10637045 0.08257422
0.10680000 0.10679157 0.08290073
0.10720000 0.10708333 0.08312694
0.10760000 0.10759260 0.08352180
0.10800000 0.10791701 0.08377333
0.10840000 0.10838498 0.08413616
0.10880000 0.10880051 0.08445834
0.10920000 0.10928124 0.08483107
0.10960000 0.10958230 0.08506449
0.11000000 0.11009763 0.08546404
0.11040000 0.11043362 0.08572455
0.11080000 0.11067368 0.08591068
0.11120000 0.11126398 0.08636836
0.11160000 0.11174546 0.08674166
0.11200000 0.11193039 0.08688505
0.11240000 0.11239365 0.08724423
0.11280000 0.11280440 0.08756270
0.11320000 0.11309967 0.08779163
0.11360000 0.11345943 0.08807057
0.11400000 0.11404976 0.08852827
0.11440000 0.11446747 0.08885214
0.11480000 0.11473673 0.08906091
0.11520000 0.11516137 0.08939015
0.11560000 0.11552261 0.08967022
0.11600000 0.11604167 0.09007268
0.11640000 0.11626802 0.09024817
0.11680000 0.11676992 0.09063731
0.11720000 0.11719084 0.09096367
0.11760000 0.11778151 0.09142164
0.11800000 0.11789306 0.09150812
0.11840000 0.11848340 0.09196584
0.11880000 0.11889484 0.09228484
0.11920000 0.11923697 0.09255010
0.11960000 0.11951846 0.09276835
0.12000000 0.11986177 0.09303454
0.12040000 0.12036942 0.09342814
0.12080000 0.12083763 0.09379116
0.12120000 0.12120157 0.09407334
0.12160000 0.12179284 0.09453177
0.12200000 0.12227765 0.09490766
0.12240000 0.12240422 0.09500579
0.12280000 0.12267499 0.09521573
0.12320000 0.12309658 0.09554261
0.12360000 0.12357734 0.09591536
0.12400000 0.12416795 0.09637328
0.12440000 0.12435644 0.09651942
0.12480000 0.12486754 0.09691570
0.12520000 0.12507940 0.09707996
0.12560000 0.12560996 0.09749132
0.12600000 0.12603266 0.09781905
0.12640000 0.12650053 0.09818181
0.12680000 0.12667735 0.09831890
0.12720000 0.12726816 0.09877698
0.12760000 0.12757873 0.09901778
0.12800000 0.12817009 0.09947629
0.12840000 0.12830115 0.09957789
0.12880000 0.12879937 0.09996419
0.12920000 0.12907978 0.10018160
0.12960000 0.12962257 0.10060244
0.13000000 0.12989267 0.10081187
0.13040000 0.13042530 0.10122483
0.13080000 0.13085054 0.10155454
0.13120000 0.13144147 0.10201270
0.13160000 0.13157560 0.10211670
0.13200000 0.13210719 0.10252886
0.13240000 0.13235678 0.10272237
0.13280000 0.13266161 0.10295872
0.13320000 0.13310235 0.10330044
0.13360000 0.13363340 0.10371218
0.13400000 0.13411886 0.10408858
0.13440000 0.13443160 0.10433106
0.13480000 0.13469481 0.10453514
0.13520000 0.13518654 0.10491639
0.13560000 0.13577740 0.10537451
0.13600000 0.13593302 0.10549517
0.13640000 0.13643570 0.10588491
0.13680000 0.13670976 0.10609740
0.13720000 0.13720021 0.10647767
0.13760000 0.13760297 0.10678994
0.13800000 0.13787921 0.10700412
0.13840000 0.13840954 0.10741530
0.13880000 0.13875429 0.10768260
0.13920000 0.13934497 0.10814058
0.13960000 0.13950966 0.10826827
0.14000000 0.14010062 0.10872646
0.14040000 0.14034671 0.10891726
0.14080000 0.14069862 0.10919011
0.14120000 0.14123525 0.10960618
0.14160000 0.14150470 0.10981510
0.14200000 0.14201443 0.11021031
0.14240000 0.14241503 0.11052091
0.14280000 0.14289972 0.11089670
0.14320000 0.14342796 0.11130627
0.14360000 0.14390295 0.11167455
0.14400000 0.14392828 0.11169419
0.14440000 0.14439380 0.11205512
0.14480000 0.14472459 0.11231159
0.14520000 0.14526997 0.11273445
0.14560000 0.14564265 0.11302340
0.14600000 0.14589890 0.11322208
0.14640000 0.14639363 0.11360566
0.14680000 0.14680967 0.11392823
0.14720000 0.14723023 0.11425431
0.14760000 0.14751772 0.11447721
0.14800000 0.14805998 0.11489764
0.14840000 0.14843787 0.11519064
0.14880000 0.14891850 0.11556328
0.14920000 0.14924179 0.11581394
0.14960000 0.14979588 0.11624355
0.15000000 0.15028527 0.11662299
0.15040000 0.15030420 0.11663767
0.15080000 0.15078335 0.11700917
0.15120000 0.15137449 0.11746751
0.15160000 0.15156921 0.11761848
0.15200000 0.15209342 0.11802492
0.15240000 0.15239571 0.11825930
0.15280000 0.15286465 0.11862288
0.15320000 0.15317917 0.11886674
0.15360000 0.15369612 0.11926755
0.15400000 0.15419689 0.11965582
0.15440000 0.15449271 0.11988518
0.15480000 0.15508343 0.12034318
0.15520000 0.15509702 0.12035372
0.15560000 0.15557600 0.12072508
0.15600000 0.15599897 0.12105303
0.15640000 0.15648752 0.12143182
0.15680000 0.15692474 0.12177081
0.15720000 0.15751542 0.12222879
0.15760000 0.15756961 0.12227081
0.15800000 0.15807282 0.12266097
0.15840000 0.15845995 0.12296112
0.15880000 0.15877621 0.12320633
0.15920000 0.15936714 0.12366450
0.15960000 0.15949741 0.12376550
0.16000000 0.15997685 0.12413723
0.16040000 0.16032702 0.12440873
0.16080000 0.16084422 0.12480973
0.16120000 0.16130091 0.12516382
0.16160000 0.16182292 0.12556856
0.16200000 0.16200516 0.12570985
0.16240000 0.16254986 0.12613218
0.16280000 0.16270216 0.12625026
0.16320000 0.16321079 0.12664462
0.16360000 0.16380174 0.12710280
0.16400000 0.16394650 0.12721504
0.16440000 0.16437527 0.12754748
0.16480000 0.16496600 0.12800550
0.16520000 0.16527455 0.12824473
0.16560000 0.16548607 0.12840873
0.16600000 0.16600677 0.12881245
0.16640000 0.16636930 0.12909353
0.16680000 0.16695983 0.12955139
0.16720000 0.16737976 0.12987697
0.16760000 0.16777538 0.13018371
0.16800000 0.16796548 0.13033111
0.16840000 0.16842561 0.13068786
0.16880000 0.16898111 0.13111856
0.16920000 0.16912061 0.13122672
0.16960000 0.16962069 0.13161445
0.17000000 0.17021122 0.13207231
0.17040000 0.17068345 0.13243845
0.17080000 0.17069462 0.13244711
0.17120000 0.17120044 0.13283929
0.17160000 0.17179106 0.13329722
0.17200000 0.17189340 0.13337657
0.17240000 0.17243201 0.13379417
0.17280000 0.17286676 0.13413125
0.17320000 0.17322834 0.13441159
0.17360000 0.17350198 0.13462375
0.17400000 0.17409265 0.13508172
0.17440000 0.17457332 0.13545441
0.17480000 0.17480490 0.13563396
0.17520000 0.17539528 0.13609170
0.17560000 0.17548785 0.13616348
0.17600000 0.17600082 0.13656120
0.17640000 0.17631797 0.13680710
0.17680000 0.17690829 0.13726479
0.17720000 0.17721464 0.13750232
0.17760000 0.17754296 0.13775688
0.17800000 0.17787244 0.13801234
0.17840000 0.17836646 0.13839537
0.17880000 0.17879658 0.13872886
0.17920000 0.17933034 0.13914270
0.17960000 0.17955830 0.13931944
0.18000000 0.18001045 0.13967001
0.18040000 0.18048492 0.14003789
0.18080000 0.18068293 0.14019141
0.18120000 0.18117020 0.14056921
0.18160000 0.18165919 0.14094834
0.18200000 0.18224940 0.14140595
0.18240000 0.18232819 0.14146704
0.18280000 0.18291800 0.14192434
0.18320000 0.18316742 0.14211773
0.18360000 0.18348030 0.14236032
0.18400000 0.18392113 0.14270211
0.18440000 0.18451144 0.14315980
0.18480000 0.18474374 0.14333990
0.18520000 0.18533439 0.14379786
0.18560000 0.18560239 0.14400565
0.18600000 0.18592400 0.14425500
0.18640000 0.18647390 0.14468136
0.18680000 0.18706464 0.14513939
0.18720000 0.18714625 0.14520266
0.18760000 0.18754742 0.14551370
0.18800000 0.18806628 0.14591599
0.18840000 0.18844366 0.14620859
0.18880000 0.18891278 0.14657232
0.18920000 0.18944493 0.14698491
0.18960000 0.18960448 0.14710861
0.19000000 0.18989555 0.14733430
0.19040000 0.19035074 0.14768722
0.19080000 0.19085877 0.14808111
0.19120000 0.19144881 0.14853859
0.19160000 0.19181238 0.14882048
0.19200000 0.19199965 0.14896568
0.19240000 0.19230260 0.14920057
0.19280000 0.19281608 0.14959869
0.19320000 0.19327741 0.14995637
0.19360000 0.19350798 0.15013514
0.19400000 0.19398127 0.15050210
0.19440000 0.19426651 0.15072326
0.19480000 0.19474127 0.15109136
0.19520000 0.19533101 0.15154861
0.19560000 0.19547412 0.15165956
0.19600000 0.19606434 0.15211718
0.19640000 0.19641373 0.15238808
0.19680000 0.19694473 0.15279978
0.19720000 0.19710883 0.15292701
0.19760000 0.19765350 0.15334931
0.19800000 0.19804166 0.15365027
0.19840000 0.19831015 0.15385844
0.19880000 0.19872331 0.15417878
0.19920000 0.19905921 0.15443921
0.19960000 0.19955787 0.15482584
0.20000000 0.20014830 0.15528363
0.20040000 0.20026623 0.15537506
0.20080000 0.20077260 0.15576767
0.20120000 0.20128794 0.15616723
0.20160000 0.20145934 0.15630012
0.20200000 0.20200002 0.15671933
0.20240000 0.20225791 0.15691929
0.20280000 0.20271179 0.15727119
0.20320000 0.20324372 0.15768362
0.20360000 0.20346837 0.15785779
0.20400000 0.20400690 0.15827534
0.20440000 0.20438748 0.15857042
0.20480000 0.20497804 0.15902830
0.20520000 0.20505820 0.15909045
0.20560000 0.20559072 0.15950333
0.20600000 0.20594616 0.15977892
0.20640000 0.20629705 0.16005098
0.20680000 0.20663333 0.16031171
0.20720000 0.20711539 0.16068547
0.20760000 0.20759341 0.16105609
0.20800000 0.20786117 0.16126370
0.20840000 0.20836650 0.16165550
0.20880000 0.20872174 0.16193093
0.20920000 0.20931246 0.16238893
0.20960000 0.20949371 0.16252946
0.21000000 0.20998453 0.16291001
0.21040000 0.21057559 0.16336828
0.21080000 0.21063705 0.16341593
0.21120000 0.21110991 0.16378256
0.21160000 0.21153742 0.16411403
0.21200000 0.21185298 0.16435869
0.21240000 0.21227072 0.16468258
0.21280000 0.21280834 0.16509942
0.21320000 0.21313333 0.16535139
0.21360000 0.21366765 0.16576567
0.21400000 0.21383870 0.16589829
0.21440000 0.21431564 0.16626808
0.21480000 0.21490641 0.16672613
0.21520000 0.21514551 0.16691151
0.21560000 0.21568937 0.16733319
0.21600000 0.21627903 0.16779037
0.21640000 0.21622643 0.16774959
0.21680000 0.21670256 0.16811875
0.21720000 0.21714182 0.16845932
0.21760000 0.21742557 0.16867932
0.21800000 0.21789420 0.16904267
0.21840000 0.21844186 0.16946729
0.21880000 0.21871423 0.16967847
0.21920000 0.21921920 0.17006999
0.21960000 0.21980886 0.17052718
0.22000000 0.21984531 0.17055544
0.22040000 0.22031738 0.17092145
0.22080000 0.22069142 0.17121146
0.22120000 0.22123539 0.17163322
0.22160000 0.22150616 0.17184316
0.22200000 0.22204862 0.17226375
0.22240000 0.22221734 0.17239456
0.22280000 0.22269722 0.17276663
0.22320000 0.22305851 0.17304675
0.22360000 0.22348527 0.17337763
0.22400000 0.22398731 0.17376688
0.22440000 0.22424640 0.17396776
0.22480000 0.22462039 0.17425773
0.22520000 0.22516250 0.17467805
0.22560000 0.22559456 0.17501304
0.22600000 0.22594566 0.17528526
0.22640000 0.22622234 0.17549978
0.22680000 0.22667810 0.17585315
0.22720000 0.22703228 0.17612776
0.22760000 0.22737740 0.17639534
0.22800000 0.22796732 0.17685273
0.22840000 0.22828208 0.17709678
0.22880000 0.22858362 0.17733057
0.22920000 0.22900058 0.17765385
0.22960000 0.22954241 0.17807395
0.23000000 0.22981682 0.17828672
0.23040000 0.23032650 0.17868189
0.23080000 0.23056881 0.17886976
0.23120000 0.23098063 0.17918906
0.23160000 0.23157049 0.17964640
0.23200000 0.23183100 0.17984838
0.23240000 0.23216894 0.18011040
0.23280000 0.23269523 0.18051845
0.23320000 0.23315884 0.18087790
0.23360000 0.23338731 0.18105505
0.23400000 0.23393230 0.18147759
0.23440000 0.23421055 0.18169333
0.23480000 0.23474475 0.18210752
0.23520000 0.23504270 0.18233853
0.23560000 0.23555370 0.18273473
0.23600000 0.23607277 0.18313718
0.23640000 0.23646312 0.18343984
0.23680000 0.23682360 0.18371933
0.23720000 0.23741375 0.18417689
0.23760000 0.23738388 0.18415373
0.23800000 0.23789204 0.18454773
0.23840000 0.23835246 0.18490471
0.23880000 0.23860189 0.18509811
0.23920000 0.23913197 0.18550909
0.23960000 0.23944793 0.18575407
0.24000000 0.23998472 0.18617026
0.24040000 0.24057474 0.18662773
0.24080000 0.24057993 0.18663175
0.24120000 0.24102228 0.18697472
0.24160000 0.24161191 0.18743188
0.24200000 0.24175961 0.18754640
0.24240000 0.24225901 0.18793360
0.24280000 0.24277980 0.18833739
0.24320000 0.24310860 0.18859232
0.24360000 0.24334978 0.18877931
0.24400000 0.24380128 0.18912938
0.24440000 0.24439133 0.18958686
0.24480000 0.24471838 0.18984044
0.24520000 0.24500410 0.19006197
0.24560000 0.24555218 0.19048692
0.24600000 0.24574270 0.19063463
0.24640000 0.24628506 0.19105514
0.24680000 0.24668153 0.19136255
0.24720000 0.24727134 0.19181985
0.24760000 0.24736108 0.19188942
0.24800000 0.24785652 0.19227356
0.24840000 0.24826307 0.19258877
0.24880000 0.24874138 0.19295962
0.24920000 0.24891652 0.19309541
0.24960000 0.24936955 0.19344666
0.25000000 0.24977573 0.19376159
0.25040000 0.25022106 0.19410687
0.25080000 0.25053135 0.19434745
0.25120000 0.25106793 0.19476348
0.25160000 0.25145187 0.19506117
0.25200000 0.25169144 0.19524691
0.25240000 0.25218609 0.19563043
0.25280000 0.25253446 0.19590053
0.25320000 0.25295772 0.19622870
0.25360000 0.25333926 0.19652452
0.25400000 0.25367889 0.19678785
0.25440000 0.25422720 0.19721298
0.25480000 0.25466461 0.19755212
0.25520000 0.25498954 0.19780404
0.25560000 0.25540979 0.19812989
0.25600000 0.25568554 0.19834368
0.25640000 0.25627496 0.19880068
0.25680000 0.25676163 0.19917801
0.25720000 0.25710547 0.19944460
0.25760000 0.25762911 0.19985061
0.25800000 0.25810996 0.20022342
0.25840000 0.25807998 0.20020018
0.25880000 0.25855735 0.20057030
0.25920000 0.25893492 0.20086304
0.25960000 0.25947681 0.20128319
0.26000000 0.25968719 0.20144631
0.26040000 0.26022337 0.20186202
0.26080000 0.26066545 0.20220479
0.26120000 0.26125537 0.20266218
0.26160000 0.26124735 0.20265596
0.26200000 0.26183715 0.20311325
0.26240000 0.26205263 0.20328032
0.26280000 0.26264303 0.20373808
0.26320000 0.26289893 0.20393649
0.26360000 0.26342824 0.20434688
0.26400000 0.26382732 0.20465630
0.26440000 0.26436614 0.20507407
0.26480000 0.26495606 0.20553145
0.26520000 0.26481085 0.20541887
0.26560000 0.26536137 0.20584571
0.26600000 0.26585666 0.20622972
0.26640000 0.26609441 0.20641406
0.26680000 0.26668413 0.20687129
0.26720000 0.26679031 0.20695361
0.26760000 0.26729427 0.20734436
0.26800000 0.26760388 0.20758441
0.26840000 0.26805112 0.20793117
0.26880000 0.26864061 0.20838822
0.26920000 0.26889980 0.20858918
0.26960000 0.26948957 0.20904645
0.27000000 0.26990868 0.20937140
0.27040000 0.27000080 0.20944283
0.27080000 0.27059035 0.20989993
0.27120000 0.27082991 0.21008566
0.27160000 0.27134621 0.21048597
0.27200000 0.27179332 0.21083264
0.27240000 0.27196458 0.21096542
0.27280000 0.27255433 0.21142267
0.27320000 0.27289589 0.21168749
0.27360000 0.27348589 0.21214495
0.27400000 0.27374102 0.21234276
0.27440000 0.27401698 0.21255672
0.27480000 0.27455596 0.21297461
0.27520000 0.27514581 0.21343194
0.27560000 0.27511807 0.21341043
0.27600000 0.27561328 0.21379439
0.27640000 0.27606943 0.21414806
0.27680000 0.27640848 0.21441093
0.27720000 0.27699846 0.21486837
0.27760000 0.27739567 0.21517634
0.27800000 0.27751272 0.21526709
0.27840000 0.27810246 0.21572434
0.27880000 0.27832439 0.21589641
0.27920000 0.27891460 0.21635402
0.27960000 0.27932629 0.21667322
0.28000000 0.27983351 0.21706648
0.28040000 0.27988245 0.21710443
0.28080000 0.28034386 0.21746218
0.28120000 0.28082964 0.21783882
0.28160000 0.28115166 0.21808850
0.28200000 0.28168033 0.21849839
0.28240000 0.28200737 0.21875196
0.28280000 0.28228798 0.21896953
0.28320000 0.28284062 0.21939801
0.28360000 0.28303706 0.21955032
0.28400000 0.28355286 0.21995023
0.28440000 0.28407818 0.22035753
0.28480000 0.28423952 0.22048263
0.28520000 0.28471805 0.22085365
0.28560000 0.28508804 0.22114051
0.28600000 0.28567790 0.22159785
0.28640000 0.28602436 0.22186648
0.28680000 0.28621051 0.22201081
0.28720000 0.28670169 0.22239164
0.28760000 0.28699811 0.22262146
0.28800000 0.28758863 0.22307931
0.28840000 0.28794320 0.22335422
0.28880000 0.28831756 0.22364448
0.28920000 0.28858740 0.22385370
0.28960000 0.28917757 0.22431128
0.29000000 0.28965996 0.22468529
0.29040000 0.28980505 0.22479779
0.29080000 0.29032344 0.22519971
0.29120000 0.29061008 0.22542196
0.29160000 0.29116121 0.22584926
0.29200000 0.29153562 0.22613956
0.29240000 0.29189502 0.22641822
0.29280000 0.29210030 0.22657738
0.29320000 0.29259461 0.22696063
0.29360000 0.29294217 0.22723011
0.29400000 0.29329003 0.22749982
0.29440000 0.29388042 0.22795757
0.29480000 0.29405821 0.22809541
0.29520000 0.29454209 0.22847059
0.29560000 0.29487118 0.22872574
0.29600000 0.29546127 0.22918326
0.29640000 0.29561913 0.22930565
0.29680000 0.29612465 0.22969760
0.29720000 0.29648928 0.22998032
0.29760000 0.29698956 0.23036820
0.29800000 0.29726847 0.23058445
0.29840000 0.29755582 0.23080725
0.29880000 0.29803269 0.23117698
0.29920000 0.29862247 0.23163425
0.29960000 0.29883135 0.23179620
0.30000000 0.29929856 0.23215845
0.30040000 0.29988810 0.23261554
0.30080000 0.30026442 0.23290732
0.30120000 0.30032327 0.23295295
0.30160000 0.30077549 0.23330357
0.30200000 0.30131283 0.23372019
0.30240000 0.30157218 0.23392127
0.30280000 0.30208265 0.23431706
0.30320000 0.30238766 0.23455354
0.30360000 0.30274114 0.23482761
0.30400000 0.30325662 0.23522728
0.30440000 0.30347094 0.23539345
0.30480000 0.30395757 0.23577075
0.30520000 0.30454714 0.23622787
0.30560000 0.30467397 0.23632621
0.30600000 0.30517539 0.23671497
0.30640000 0.30548398 0.23695423
0.30680000 0.30595943 0.23732287
0.30720000 0.30649387 0.23773724
0.30760000 0.30672384 0.23791555
0.30800000 0.30699108 0.23812274
0.30840000 0.30752174 0.23853419
0.30880000 0.30804826 0.23894242
0.30920000 0.30823655 0.23908840
0.30960000 0.30876672 0.23949947
