# strain(%), energy_raw(eV), energy(eV)
0.27720000 -22367.60678282 0.03947626
0.27760000 -22367.60636616 0.03956004
0.27800000 -22367.60594443 0.03964841
0.27840000 -22367.60555031 0.03970869
0.27880000 -22367.60510439 0.03982029
0.27920000 -22367.60469307 0.03989681
0.27960000 -22367.60425051 0.04000408
0.28000000 -22367.60382775 0.04009109
0.28040000 -22367.60339374 0.04018886
0.28080000 -22367.60295780 0.04028808
0.28120000 -22367.60256682 0.04034186
0.28160000 -22367.60212914 0.04044186
0.28200000 -22367.60168695 0.04054589
0.28240000 -22367.60126416 0.04063003
0.28280000 -22367.60083900 0.04071608
0.28320000 -22367.60043915 0.04077633
0.28360000 -22367.60000330 0.04087210
0.28400000 -22367.59956714 0.04096769
0.28440000 -22367.59913459 0.04105920
0.28480000 -22367.59871889 0.04113339
0.28520000 -22367.59827186 0.04123841
0.28560000 -22367.59782665 0.04134115
0.28600000 -22367.59740399 0.04142085
0.28640000 -22367.59698012 0.04150128
0.28680000 -22367.59653600 0.04160148
0.28720000 -22367.59610194 0.04169114
0.28760000 -22367.59565319 0.04179500
0.28800000 -22367.59522432 0.04187852
0.28840000 -22367.59481403 0.04194297
0.28880000 -22367.59435689 0.04205379
0.28920000 -22367.59392472 0.04213916
0.28960000 -22367.59349544 0.04222116
0.29000000 -22367.59304397 0.04232486
0.29040000 -22367.59261500 0.04240560
0.29080000 -22367.59212982 0.04254206
0.29120000 -22367.59173804 0.04258464
0.29160000 -22367.59129911 0.04267388
0.29200000 -22367.59084838 0.04277445
0.29240000 -22367.59039408 0.04287812
0.29280000 -22367.58994180 0.04297928
0.29320000 -22367.58950288 0.04306659
0.29360000 -22367.58908108 0.04313632
0.29400000 -22367.58862112 0.04324371
0.29440000 -22367.58816569 0.04334611
0.29480000 -22367.58774324 0.04341504
0.29520000 -22367.58727063 0.04353364
0.29560000 -22367.58682984 0.04361996
0.29600000 -22367.58639353 0.04370131
0.29640000 -22367.58593741 0.04380199
0.29680000 -22367.58551206 0.04387142
0.29720000 -22367.58508207 0.04394501
0.29760000 -22367.58460654 0.04406366
0.29800000 -22367.58412961 0.04418323
0.29840000 -22367.58367564 0.04427936
0.29880000 -22367.58323935 0.04435732
0.29920000 -22367.58278556 0.04445232
0.29960000 -22367.58233718 0.04454142
0.30000000 -22367.58185755 0.04466129
0.30040000 -22367.58140680 0.04475179
0.30080000 -22367.58096422 0.04483366
0.30120000 -22367.58051922 0.04491746
0.30160000 -22367.58005742 0.04501758
0.30200000 -22367.57960515 0.04510769
0.30240000 -22367.57914546 0.04520474
0.30280000 -22367.57867325 0.04531383
0.30320000 -22367.57821276 0.04541072
0.30360000 -22367.57773686 0.04552254
0.30400000 -22367.57731376 0.04558107
0.30440000 -22367.57684937 0.04568043
0.30480000 -22367.57639502 0.04576926
0.30520000 -22367.57592551 0.04587277
0.30560000 -22367.57547972 0.04595207
0.30600000 -22367.57500353 0.04606131
0.30640000 -22367.57452715 0.04617025
0.30680000 -22367.57406657 0.04626291
0.30720000 -22367.57358286 0.04637822
0.30760000 -22367.57312638 0.04646582
0.30800000 -22367.57266399 0.04655884
0.30840000 -22367.57221801 0.04663499
0.30880000 -22367.57175719 0.04672548
0.30920000 -22367.57128066 0.04683121
0.30960000 -22367.57079718 0.04694342
0.31000000 -22367.57034163 0.04702720
0.31040000 -22367.56987382 0.04712277
0.31080000 -22367.56942751 0.04719636
0.31120000 -22367.56893695 0.04731373
0.31160000 -22367.56846938 0.04740762
0.31200000 -22367.56798423 0.04751860
0.31240000 -22367.56750624 0.04762196
0.31280000 -22367.56703699 0.04771608
0.31320000 -22367.56658545 0.04779202
0.31360000 -22367.56611558 0.04788581
0.31400000 -22367.56562173 0.04800311
0.31440000 -22367.56513290 0.04811490
0.31480000 -22367.56467502 0.04819525
0.31520000 -22367.56416717 0.04832511
0.31560000 -22367.56370366 0.04841014
0.31600000 -22367.56322425 0.04851059
0.31640000 -22367.56274730 0.04860810
0.31680000 -22367.56227081 0.04870467
0.31720000 -22367.56178896 0.04880612
0.31760000 -22367.56130494 0.04890926
0.31800000 -22367.56081959 0.04901325
0.31840000 -22367.56034300 0.04910800
0.31880000 -22367.55987503 0.04919365
0.31920000 -22367.55935693 0.04932895
0.31960000 -22367.55889344 0.04940916
0.32000000 -22367.55838577 0.04953307
0.32040000 -22367.55791832 0.04961627
0.32080000 -22367.55744042 0.04970946
0.32120000 -22367.55695684 0.04980783
0.32160000 -22367.55647062 0.04990837
0.32200000 -22367.55595880 0.05003404
0.32240000 -22367.55549067 0.05011553
0.32280000 -22367.55499384 0.05022524
0.32320000 -22367.55452600 0.05030548
0.32360000 -22367.55401414 0.05042925
0.32400000 -22367.55353148 0.05052336
0.32440000 -22367.55305656 0.05060924
0.32480000 -22367.55254134 0.05073494
0.32520000 -22367.55206085 0.05082542
0.32560000 -22367.55156828 0.05092752
0.32600000 -22367.55108408 0.05102076
0.32640000 -22367.55058706 0.05112634
0.32680000 -22367.55008001 0.05124146
0.32720000 -22367.54959725 0.05133183
0.32760000 -22367.54909342 0.05144278
0.32800000 -22367.54859641 0.05154643
0.32840000 -22367.54810457 0.05164443
0.32880000 -22367.54760868 0.05174600
0.32920000 -22367.54709611 0.05186377
0.32960000 -22367.54658731 0.05197729
0.33000000 -22367.54606597 0.05210287
0.33040000 -22367.54560406 0.05216854
0.33080000 -22367.54510242 0.05227346
0.33120000 -22367.54459087 0.05238781
0.33160000 -22367.54409407 0.05248693
0.33200000 -22367.54358204 0.05260080
0.33240000 -22367.54308712 0.05269708
0.33280000 -22367.54258195 0.05280313
0.33320000 -22367.54209558 0.05288990
0.33360000 -22367.54156106 0.05302433
0.33400000 -22367.54105540 0.05312944
0.33440000 -22367.54056035 0.05322345
0.33480000 -22367.54002557 0.05335670
0.33520000 -22367.53952574 0.05345454
0.33560000 -22367.53901880 0.05355899
0.33600000 -22367.53852155 0.05365329
0.33640000 -22367.53800931 0.05376209
0.33680000 -22367.53750776 0.05385971
0.33720000 -22367.53699113 0.05397195
0.33760000 -22367.53648588 0.05407232
0.33800000 -22367.53596430 0.05418854
0.33840000 -22367.53545508 0.05429192
0.33880000 -22367.53494187 0.05439881
0.33920000 -22367.53444492 0.05448896
0.33960000 -22367.53392571 0.05460089
0.34000000 -22367.53337742 0.05474142
0.34040000 -22367.53288216 0.05482844
0.34080000 -22367.53237111 0.05493077
0.34120000 -22367.53184864 0.05504404
0.34160000 -22367.53135686 0.05512614
0.34200000 -22367.53081967 0.05525317
0.34240000 -22367.53029036 0.05537184
0.34280000 -22367.52978887 0.05546221
0.34320000 -22367.52925147 0.05558801
0.34360000 -22367.52874531 0.05568209
0.34400000 -22367.52819703 0.05581781
0.34440000 -22367.52766495 0.05593685
0.34480000 -22367.52717357 0.05601471
0.34520000 -22367.52665054 0.05612374
0.34560000 -22367.52612382 0.05623598
0.34600000 -22367.52558416 0.05636068
0.34640000 -22367.52508311 0.05644629
0.34680000 -22367.52453851 0.05657496
0.34720000 -22367.52400744 0.05668963
0.34760000 -22367.52348997 0.05679023
0.34800000 -22367.52294205 0.05692079
0.34840000 -22367.52245068 0.05699432
0.34880000 -22367.52188722 0.05713945
0.34920000 -22367.52138119 0.05722669
0.34960000 -22367.52086183 0.05732677
0.35000000 -22367.52032599 0.05744285
0.35040000 -22367.51979309 0.05755550
0.35080000 -22367.51923261 0.05769527
0.35120000 -22367.51872648 0.05778020
0.35160000 -22367.51818602 0.05789898
0.35200000 -22367.51765844 0.05800440
0.35240000 -22367.51713118 0.05810901
0.35280000 -22367.51659253 0.05822455
0.35320000 -22367.51605845 0.05833503
0.35360000 -22367.51551062 0.05845878
0.35400000 -22367.51494853 0.05859631
0.35440000 -22367.51445446 0.05866534
0.35480000 -22367.51389495 0.05879933
0.35520000 -22367.51334747 0.05892081
0.35560000 -22367.51280639 0.05903540
0.35600000 -22367.51228343 0.05913141
0.35640000 -22367.51173323 0.05925417
0.35680000 -22367.51120181 0.05935766
0.35720000 -22367.51067574 0.05945533
0.35760000 -22367.51011166 0.05959054
0.35800000 -22367.50957796 0.05969487
0.35840000 -22367.50904042 0.05980258
0.35880000 -22367.50846528 0.05994740
0.35920000 -22367.50792576 0.06005612
0.35960000 -22367.50737240 0.06017820
0.36000000 -22367.50684310 0.06027574
0.36040000 -22367.50629499 0.06039161
0.36080000 -22367.50573056 0.06052332
0.36120000 -22367.50520889 0.06061178
0.36160000 -22367.50466748 0.06071952
0.36200000 -22367.50409921 0.06085362
0.36240000 -22367.50353746 0.06098073
0.36280000 -22367.50298506 0.06109802
0.36320000 -22367.50244565 0.06120183
0.36360000 -22367.50191557 0.06129583
0.36400000 -22367.50133639 0.06143844
0.36440000 -22367.50078305 0.06155474
0.36480000 -22367.50028232 0.06161796
0.36520000 -22367.49971113 0.06175115
0.36560000 -22367.49911739 0.06190641
0.36600000 -22367.49856780 0.06201704
0.36640000 -22367.49801580 0.06212959
0.36680000 -22367.49746847 0.06223701
0.36720000 -22367.49688065 0.06238443
0.36760000 -22367.49634394 0.06248025
0.36800000 -22367.49579071 0.06259213
0.36840000 -22367.49523023 0.06271077
0.36880000 -22367.49466851 0.06283017
0.36920000 -22367.49410787 0.06294801
0.36960000 -22367.49357039 0.06304221
0.37000000 -22367.49297866 0.06319018
0.37040000 -22367.49243844 0.06328615
0.37080000 -22367.49186701 0.06341287
0.37120000 -22367.49129218 0.06354249
0.37160000 -22367.49075519 0.06363381
0.37200000 -22367.49018002 0.06376282
0.37240000 -22367.48959278 0.06390342
0.37280000 -22367.48903000 0.06401907
0.37320000 -22367.48847067 0.06413081
0.37360000 -22367.48790695 0.06424645
0.37400000 -22367.48732247 0.06438237
0.37440000 -22367.48677780 0.06447800
0.37480000 -22367.48619023 0.06461604
0.37520000 -22367.48561724 0.06473904
0.37560000 -22367.48504849 0.06485731
0.37600000 -22367.48450154 0.06495330
0.37640000 -22367.48391282 0.06509058
0.37680000 -22367.48335730 0.06519418
0.37720000 -22367.48277094 0.06532814
0.37760000 -22367.48221197 0.06543423
0.37800000 -22367.48161319 0.06557965
0.37840000 -22367.48104908 0.06568992
0.37880000 -22367.48046763 0.06581704
0.37920000 -22367.47990710 0.06592278
0.37960000 -22367.47932902 0.06604558
0.38000000 -22367.47875470 0.06616414
0.38040000 -22367.47814405 0.06631855
0.38080000 -22367.47759726 0.06640862
0.38120000 -22367.47699884 0.06654983
0.38160000 -22367.47645315 0.06663785
0.38200000 -22367.47584482 0.06678801
0.38240000 -22367.47528259 0.06689161
0.38280000 -22367.47470304 0.06701204
0.38320000 -22367.47411562 0.06713986
0.38360000 -22367.47354143 0.06725397
0.38400000 -22367.47294590 0.06738894
0.38440000 -22367.47234052 0.06753328
0.38480000 -22367.47179074 0.06762154
0.38520000 -22367.47120224 0.06774804
0.38560000 -22367.47061752 0.06787028
0.38600000 -22367.47002167 0.06800317
0.38640000 -22367.46944379 0.06811760
0.38680000 -22367.46885092 0.06824656
0.38720000 -22367.46827205 0.06836103
0.38760000 -22367.46766663 0.06850157
0.38800000 -22367.46706880 0.06863404
0.38840000 -22367.46650025 0.06873675
0.38880000 -22367.46588077 0.06888991
0.38920000 -22367.46530269 0.06900118
0.38960000 -22367.46473077 0.06910583
0.39000000 -22367.46414253 0.06922631
0.39040000 -22367.46351379 0.06938681
0.39080000 -22367.46294862 0.06948326
0.39120000 -22367.46235090 0.06961178
0.39160000 -22367.46175725 0.06973574
0.39200000 -22367.46112068 0.06990216
0.39240000 -22367.46056414 0.06998806
0.39280000 -22367.45995095 0.07013013
0.39320000 -22367.45936870 0.07024078
0.39360000 -22367.45875553 0.07038187
0.39400000 -22367.45814145 0.07052339
0.39440000 -22367.45757898 0.07061282
0.39480000 -22367.45696002 0.07075826
0.39520000 -22367.45637212 0.07087216
0.39560000 -22367.45577813 0.07099167
0.39600000 -22367.45516812 0.07112672
0.39640000 -22367.45456499 0.07125441
0.39680000 -22367.45395740 0.07138607
0.39720000 -22367.45335745 0.07150962
0.39760000 -22367.45274554 0.07164466
0.39800000 -22367.45214619 0.07176664
0.39840000 -22367.45154872 0.07188628
0.39880000 -22367.45093511 0.07202157
0.39920000 -22367.45033936 0.07213852
0.39960000 -22367.44970798 0.07229062
0.40000000 -22367.44910921 0.07240963
0.40040000 -22367.44848653 0.07255206
0.40080000 -22367.44791672 0.07264116
0.40120000 -22367.44729452 0.07278216
0.40160000 -22367.44668941 0.07290559
0.40200000 -22367.44606928 0.07304356
0.40240000 -22367.44544866 0.07318154
0.40280000 -22367.44485264 0.07329444
0.40320000 -22367.44424835 0.07341513
0.40360000 -22367.44363654 0.07354285
0.40400000 -22367.44300648 0.07368836
0.40440000 -22367.44240841 0.07380139
0.40480000 -22367.44181883 0.07390545
0.40520000 -22367.44117358 0.07406470
0.40560000 -22367.44055345 0.07419835
0.40600000 -22367.43995871 0.07430613
0.40640000 -22367.43933284 0.07444456
0.40680000 -22367.43870534 0.07458414
0.40720000 -22367.43808921 0.07471187
0.40760000 -22367.43747773 0.07483447
0.40800000 -22367.43684347 0.07497937
0.40840000 -22367.43624823 0.07508477
0.40880000 -22367.43559276 0.07524991
0.40920000 -22367.43499483 0.07535705
0.40960000 -22367.43435836 0.07550223
0.41000000 -22367.43372289 0.07564594
0.41040000 -22367.43310663 0.07576997
0.41080000 -22367.43248688 0.07589700
0.41120000 -22367.43186186 0.07602882
0.41160000 -22367.43121351 0.07618348
0.41200000 -22367.43060202 0.07630082
0.41240000 -22367.42998554 0.07642266
0.41280000 -22367.42935056 0.07656252
0.41320000 -22367.42871653 0.07670094
0.41360000 -22367.42811282 0.07680858
0.41400000 -22367.42746834 0.07695649
0.41440000 -22367.42683976 0.07708804
0.41480000 -22367.42622780 0.07720248
0.41520000 -22367.42557914 0.07735313
0.41560000 -22367.42497095 0.07746285
0.41600000 -22367.42430362 0.07763122
0.41640000 -22367.42367243 0.07776296
0.41680000 -22367.42306341 0.07787207
0.41720000 -22367.42240650 0.07802858
0.41760000 -22367.42175476 0.07817943
0.41800000 -22367.42113983 0.07829301
0.41840000 -22367.42050894 0.07842206
0.41880000 -22367.41987642 0.07855226
0.41920000 -22367.41922048 0.07870540
0.41960000 -22367.41858951 0.07883309
0.42000000 -22367.41793633 0.07898251
0.42040000 -22367.41733241 0.07908219
0.42080000 -22367.41668216 0.07922772
0.42120000 -22367.41604725 0.07935742
0.42160000 -22367.41540723 0.07949177
0.42200000 -22367.41474154 0.07965130
0.42240000 -22367.41412384 0.07976235
0.42280000 -22367.41348547 0.07989360
0.42320000 -22367.41282065 0.08005083
0.42360000 -22367.41215622 0.08020718
0.42400000 -22367.41151489 0.08033995
0.42440000 -22367.41088950 0.08045630
0.42480000 -22367.41025333 0.08058295
0.42520000 -22367.40961984 0.08070644
0.42560000 -22367.40895749 0.08085831
0.42600000 -22367.40829796 0.08100688
0.42640000 -22367.40763244 0.08116096
0.42680000 -22367.40701811 0.08126337
0.42720000 -22367.40637415 0.08139493
0.42760000 -22367.40573276 0.08152344
0.42800000 -22367.40506378 0.08167906
0.42840000 -22367.40439723 0.08183177
0.42880000 -22367.40374913 0.08196555
0.42920000 -22367.40310957 0.08209031
0.42960000 -22367.40246635 0.08221825
0.43000000 -22367.40177923 0.08238961
0.43040000 -22367.40112794 0.08252466
0.43080000 -22367.40048574 0.08265013
0.43120000 -22367.39983397 0.08278471
0.43160000 -22367.39917342 0.08292758
0.43200000 -22367.39853157 0.08305127
0.43240000 -22367.39785955 0.08320465
0.43280000 -22367.39721114 0.08333393
0.43320000 -22367.39653049 0.08349499
0.43360000 -22367.39587943 0.08362597
0.43400000 -22367.39520803 0.08377681
0.43440000 -22367.39455108 0.08391272
0.43480000 -22367.39390365 0.08403862
0.43520000 -22367.39325956 0.08416072
0.43560000 -22367.39257581 0.08432199
0.43600000 -22367.39191365 0.08446118
0.43640000 -22367.39124798 0.08460341
0.43680000 -22367.39059713 0.08473035
0.43720000 -22367.38990641 0.08489667
0.43760000 -22367.38923465 0.08504355
0.43800000 -22367.38859324 0.08515960
0.43840000 -22367.38792211 0.08530489
0.43880000 -22367.38726102 0.08543966
0.43920000 -22367.38659879 0.08557509
0.43960000 -22367.38590393 0.08574267
0.44000000 -22367.38526223 0.08585661
0.44040000 -22367.38456863 0.08602197
0.44080000 -22367.38392478 0.08613710
0.44120000 -22367.38323914 0.08629354
0.44160000 -22367.38253838 0.08646461
0.44200000 -22367.38187701 0.08659583
0.44240000 -22367.38122589 0.08671630
0.44280000 -22367.38053246 0.08687862
0.44320000 -22367.37988262 0.08699686
0.44360000 -22367.37920815 0.08713925
0.44400000 -22367.37851616 0.08729868
0.44440000 -22367.37783518 0.08744662
0.44480000 -22367.37714497 0.08760331
0.44520000 -22367.37648374 0.08773054
0.44560000 -22367.37583320 0.08784659
0.44600000 -22367.37514154 0.08800329
0.44640000 -22367.37446439 0.08814501
0.44680000 -22367.37377785 0.08829563
0.44720000 -22367.37308906 0.08844802
0.44760000 -22367.37240960 0.08859060
0.44800000 -22367.37172410 0.08873873
0.44840000 -22367.37106360 0.08886140
0.44880000 -22367.37036129 0.08902539
0.44920000 -22367.36970051 0.08914737
0.44960000 -22367.36897816 0.08933044
0.45000000 -22367.36830504 0.08946380
0.45040000 -22367.36763758 0.08959102
0.45080000 -22367.36698151 0.08970637
0.45120000 -22367.36626714 0.08987954
0.45160000 -22367.36556285 0.09004215
0.45200000 -22367.36489172 0.09017111
0.45240000 -22367.36420455 0.09031565
0.45280000 -22367.36349651 0.09048057
0.45320000 -22367.36278906 0.09064442
0.45360000 -22367.36211866 0.09077074
0.45400000 -22367.36141951 0.09092533
0.45440000 -22367.36075820 0.09104159
0.45480000 -22367.36005971 0.09119457
0.45520000 -22367.35936541 0.09134287
0.45560000 -22367.35868078 0.09148102
0.45600000 -22367.35798836 0.09162648
0.45640000 -22367.35729473 0.09177267
0.45680000 -22367.35661130 0.09190818
0.45720000 -22367.35591172 0.09205936
0.45760000 -22367.35520300 0.09221920
0.45800000 -22367.35450179 0.09237105
0.45840000 -22367.35378693 0.09253606
0.45880000 -22367.35310632 0.09266636
0.45920000 -22367.35239433 0.09282755
0.45960000 -22367.35167564 0.09299496
0.46000000 -22367.35100901 0.09310983
0.46040000 -22367.35030486 0.09326174
0.46080000 -22367.34960639 0.09340749
0.46120000 -22367.34889761 0.09356307
0.46160000 -22367.34821033 0.09369667
0.46200000 -22367.34749701 0.09385583
0.46240000 -22367.34680944 0.09398876
0.46280000 -22367.34609206 0.09415101
0.46320000 -22367.34539277 0.09429471
0.46360000 -22367.34467868 0.09445272
0.46400000 -22367.34395679 0.09461805
0.46440000 -22367.34324523 0.09477256
0.46480000 -22367.34254490 0.09491538
0.46520000 -22367.34185895 0.09504333
0.46560000 -22367.34111990 0.09522390
0.46600000 -22367.34046330 0.09532153
0.46640000 -22367.33971532 0.09551008
0.46680000 -22367.33902954 0.09563594
0.46720000 -22367.33830221 0.09580287
0.46760000 -22367.33759080 0.09595340
0.46800000 -22367.33687639 0.09610645
0.46840000 -22367.33615833 0.09626266
0.46880000 -22367.33544848 0.09641020
0.46920000 -22367.33473452 0.09656136
0.46960000 -22367.33402248 0.09671011
0.47000000 -22367.33330832 0.09686052
0.47040000 -22367.33259547 0.09700912
0.47080000 -22367.33189620 0.09714368
0.47120000 -22367.33116446 0.09731022
0.47160000 -22367.33042730 0.09748170
0.47200000 -22367.32970134 0.09764149
0.47240000 -22367.32896541 0.09781079
0.47280000 -22367.32827832 0.09793076
0.47320000 -22367.32758861 0.09805287
0.47360000 -22367.32686211 0.09821129
0.47400000 -22367.32611938 0.09838546
0.47440000 -22367.32541219 0.09852360
0.47480000 -22367.32468440 0.09868188
0.47520000 -22367.32395960 0.09883667
0.47560000 -22367.32324586 0.09897994
0.47600000 -22367.32250689 0.09914795
0.47640000 -22367.32180245 0.09928095
0.47680000 -22367.32105596 0.09945552
0.47720000 -22367.32033004 0.09960903
0.47760000 -22367.31958722 0.09977898
0.47800000 -22367.31887288 0.09991996
0.47840000 -22367.31815299 0.10006601
0.47880000 -22367.31740858 0.10023609
0.47920000 -22367.31669928 0.10037060
0.47960000 -22367.31598733 0.10050727
0.48000000 -22367.31523052 0.10068832
0.48040000 -22367.31449454 0.10084805
0.48080000 -22367.31375931 0.10100657
0.48120000 -22367.31303592 0.10115276
0.48160000 -22367.31229655 0.10131445
0.48200000 -22367.31157429 0.10145855
0.48240000 -22367.31082971 0.10162449
0.48280000 -22367.31009655 0.10177853
0.48320000 -22367.30936039 0.10193509
0.48360000 -22367.30861140 0.10210400
0.48400000 -22367.30790347 0.10223137
0.48440000 -22367.30714709 0.10240671
0.48480000 -22367.30642783 0.10254445
0.48520000 -22367.30567186 0.10271842
0.48560000 -22367.30493466 0.10287313
0.48600000 -22367.30418425 0.10304059
0.48640000 -22367.30347077 0.10317062
0.48680000 -22367.30267608 0.10338140
0.48720000 -22367.30199300 0.10348008
0.48760000 -22367.30124296 0.10364524
0.48800000 -22367.30048816 0.10381467
0.48840000 -22367.29975367 0.10396332
0.48880000 -22367.29900441 0.10412627
0.48920000 -22367.29824883 0.10429505
0.48960000 -22367.29751239 0.10444421
0.49000000 -22367.29679835 0.10457049
0.49040000 -22367.29604116 0.10473944
0.49080000 -22367.29526070 0.10493117
0.49120000 -22367.29454393 0.10505874
0.49160000 -22367.29377546 0.10523753
0.49200000 -22367.29304550 0.10537734
0.49240000 -22367.29227492 0.10555728
0.49280000 -22367.29153347 0.10570760
0.49320000 -22367.29075776 0.10589171
0.49360000 -22367.29003308 0.10602432
0.49400000 -22367.28927687 0.10618796
0.49440000 -22367.28850313 0.10636867
0.49480000 -22367.28777106 0.10650722
0.49520000 -22367.28701978 0.10666450
0.49560000 -22367.28625943 0.10683037
0.49600000 -22367.28549736 0.10699748
0.49640000 -22367.28472278 0.10717662
0.49680000 -22367.28394773 0.10735575
0.49720000 -22367.28325333 0.10745375
0.49760000 -22367.28248510 0.10762510
0.49800000 -22367.28172983 0.10778300
0.49840000 -22367.28096657 0.10794842
0.49880000 -22367.28020650 0.10811018
0.49920000 -22367.27945094 0.10826694
0.49960000 -22367.27866373 0.10845486
0.50000000 -22367.27793121 0.10858763
0.50040000 -22367.27715008 0.10876851
0.50080000 -22367.27640441 0.10891347
0.50120000 -22367.27564907 0.10906761
0.50160000 -22367.27488726 0.10922774
0.50200000 -22367.27410691 0.10940592
0.50240000 -22367.27333914 0.10957106
0.50280000 -22367.27257320 0.10973388
0.50320000 -22367.27183374 0.10986974
0.50360000 -22367.27105878 0.11004062
0.50400000 -22367.27029652 0.11019832
0.50440000 -22367.26953733 0.11035246
0.50480000 -22367.26876618 0.11051810
0.50520000 -22367.26795186 0.11072641
0.50560000 -22367.26718399 0.11088780
0.50600000 -22367.26642459 0.11104025
0.50640000 -22367.26568634 0.11117105
0.50680000 -22367.26491003 0.11133945
0.50720000 -22367.26412937 0.11151171
0.50760000 -22367.26333836 0.11169384
0.50800000 -22367.26258187 0.11184096
0.50840000 -22367.26181115 0.11200184
0.50880000 -22367.26103922 0.11216345
0.50920000 -22367.26024168 0.11235020
0.50960000 -22367.25948479 0.11249581
0.51000000 -22367.25870091 0.11266793
0.51040000 -22367.25790413 0.11285247
0.51080000 -22367.25713987 0.11300401
0.51120000 -22367.25636642 0.11316425
0.51160000 -22367.25558482 0.11333218
0.51200000 -22367.25481083 0.11349200
0.51240000 -22367.25401952 0.11366868
0.51280000 -22367.25325716 0.11381591
0.51320000 -22367.25245664 0.11400084
0.51360000 -22367.25169234 0.11414906
0.51400000 -22367.25091010 0.11431474
0.51440000 -22367.25012288 0.11448492
0.51480000 -22367.24932559 0.11466468
0.51520000 -22367.24857273 0.11479955
0.51560000 -22367.24776683 0.11498696
0.51600000 -22367.24699157 0.11514327
0.51640000 -22367.24619449 0.11532091
0.51680000 -22367.24540417 0.11549131
0.51720000 -22367.24461557 0.11565951
0.51760000 -22367.24383915 0.11581505
0.51800000 -22367.24304798 0.11598486
0.51840000 -22367.24227007 0.11614093
0.51880000 -22367.24149282 0.11629586
0.51920000 -22367.24068142 0.11648446
0.51960000 -22367.23990031 0.11664229
0.52000000 -22367.23909194 0.11682690
0.52040000 -22367.23831592 0.11697868
0.52080000 -22367.23752141 0.11714847
0.52120000 -22367.23672762 0.11731706
0.52160000 -22367.23593539 0.11748361
0.52200000 -22367.23515733 0.11763551
0.52240000 -22367.23431868 0.11784752
0.52280000 -22367.23355615 0.11798293
0.52320000 -22367.23275353 0.11815795
0.52360000 -22367.23194437 0.11833903
0.52400000 -22367.23116903 0.11848581
0.52440000 -22367.23034211 0.11868369
0.52480000 -22367.22955047 0.11884580
0.52520000 -22367.22875229 0.11901399
0.52560000 -22367.22796057 0.11917523
0.52600000 -22367.22716003 0.11934480
0.52640000 -22367.22635539 0.11951801
0.52680000 -22367.22556929 0.11967219
0.52720000 -22367.22474705 0.11986203
0.52760000 -22367.22395500 0.12002120
0.52800000 -22367.22314684 0.12019600
0.52840000 -22367.22233590 0.12037310
0.52880000 -22367.22153928 0.12053539
0.52920000 -22367.22072712 0.12071276
0.52960000 -22367.21992379 0.12088081
0.53000000 -22367.21911634 0.12105249
0.53040000 -22367.21831488 0.12121772
0.53080000 -22367.21749025 0.12140563
0.53120000 -22367.21669433 0.12156435
0.53160000 -22367.21589050 0.12173050
0.53200000 -22367.21505323 0.12192961
0.53240000 -22367.21428430 0.12205990
0.53280000 -22367.21344338 0.12226170
0.53320000 -22367.21265896 0.12240652
0.53360000 -22367.21182477 0.12260063
0.53400000 -22367.21102506 0.12275978
0.53440000 -22367.21017835 0.12296545
0.53480000 -22367.20940702 0.12309526
0.53520000 -22367.20858931 0.12327097
0.53560000 -22367.20777244 0.12344536
0.53600000 -22367.20695087 0.12362396
0.53640000 -22367.20611292 0.12381848
0.53680000 -22367.20530893 0.12397855
0.53720000 -22367.20447116 0.12417192
0.53760000 -22367.20368839 0.12430981
0.53800000 -22367.20287506 0.12447778
0.53840000 -22367.20204618 0.12466081
0.53880000 -22367.20122302 0.12483766
0.53920000 -22367.20040278 0.12501110
0.53960000 -22367.19956164 0.12520496
0.54000000 -22367.19877233 0.12534651
0.54040000 -22367.19793921 0.12553138
0.54080000 -22367.19709582 0.12572606
0.54120000 -22367.19628972 0.12588295
0.54160000 -22367.19545184 0.12607116
0.54200000 -22367.19463810 0.12623474
0.54240000 -22367.19383231 0.12638988
0.54280000 -22367.19299668 0.12657439
0.54320000 -22367.19215108 0.12676840
0.54360000 -22367.19130846 0.12695894
0.54400000 -22367.19050167 0.12711317
0.54440000 -22367.18966607 0.12729573
0.54480000 -22367.18887105 0.12743723
0.54520000 -22367.18802345 0.12763083
0.54560000 -22367.18719385 0.12780595
0.54600000 -22367.18633764 0.12800719
0.54640000 -22367.18552303 0.12816637
0.54680000 -22367.18469336 0.12834012
0.54720000 -22367.18386839 0.12850869
0.54760000 -22367.18302552 0.12869468
0.54800000 -22367.18220282 0.12886001
0.54840000 -22367.18135803 0.12904697
0.54880000 -22367.18052205 0.12922463
0.54920000 -22367.17969246 0.12939542
0.54960000 -22367.17885542 0.12957318
0.55000000 -22367.17802506 0.12974378
0.55040000 -22367.17716953 0.12993907
0.55080000 -22367.17634300 0.13010488
0.55120000 -22367.17548508 0.13030160
0.55160000 -22367.17466984 0.13045515
0.55200000 -22367.17384827 0.13061457
0.55240000 -22367.17298317 0.13081703
0.55280000 -22367.17214540 0.13099168
0.55320000 -22367.17130002 0.13117346
0.55360000 -22367.17044997 0.13135943
0.55400000 -22367.16962497 0.13151986
0.55440000 -22367.16877370 0.13170609
0.55480000 -22367.16793618 0.13187810
0.55520000 -22367.16707456 0.13207372
0.55560000 -22367.16624924 0.13223255
0.55600000 -22367.16540110 0.13241373
