# strain(%), strain_el(%), stress(GPa)
0.31000000 0.30450129 0.23619232
0.31040000 0.30519734 0.23673200
0.31080000 0.30592863 0.23729899
0.31120000 0.30677775 0.23795734
0.31160000 0.30696476 0.23810234
0.31200000 0.30727417 0.23834224
0.31240000 0.30760877 0.23860166
0.31280000 0.30788352 0.23881468
0.31320000 0.30822581 0.23908008
0.31360000 0.30859730 0.23936811
0.31400000 0.30882736 0.23954648
0.31440000 0.30909786 0.23975621
0.31480000 0.30982672 0.24032132
0.31520000 0.31030585 0.24069280
0.31560000 0.31068355 0.24098565
0.31600000 0.31119540 0.24138251
0.31640000 0.31146138 0.24158873
0.31680000 0.31172549 0.24179351
0.31720000 0.31160959 0.24170364
0.31760000 0.31231980 0.24225430
0.31800000 0.31297096 0.24275916
0.31840000 0.31344102 0.24312362
0.31880000 0.31383691 0.24343057
0.31920000 0.31432525 0.24380920
0.31960000 0.31488138 0.24424038
0.32000000 0.31499762 0.24433051
0.32040000 0.31506208 0.24438049
0.32080000 0.31553934 0.24475053
0.32120000 0.31598749 0.24509799
0.32160000 0.31652483 0.24551461
0.32200000 0.31691700 0.24581867
0.32240000 0.31747474 0.24625111
0.32280000 0.31799447 0.24665408
0.32320000 0.31849360 0.24704107
0.32360000 0.31862420 0.24714233
0.32400000 0.31884669 0.24731484
0.32440000 0.31921761 0.24760243
0.32480000 0.31964199 0.24793146
0.32520000 0.32029593 0.24843848
0.32560000 0.32058362 0.24866154
0.32600000 0.32101666 0.24899729
0.32640000 0.32126000 0.24918596
0.32680000 0.32185130 0.24964442
0.32720000 0.32218705 0.24990474
0.32760000 0.32238156 0.25005555
0.32800000 0.32309441 0.25060825
0.32840000 0.32348555 0.25091151
0.32880000 0.32396458 0.25128292
0.32920000 0.32411272 0.25139778
0.32960000 0.32440501 0.25162440
0.33000000 0.32494801 0.25204541
0.33040000 0.32550970 0.25248091
0.33080000 0.32599201 0.25285487
0.33120000 0.32614866 0.25297632
0.33160000 0.32619420 0.25301163
0.33200000 0.32644634 0.25320712
0.33240000 0.32698435 0.25362426
0.33280000 0.32753444 0.25405077
0.33320000 0.32805678 0.25445576
0.33360000 0.32860112 0.25487780
0.33400000 0.32903670 0.25521552
0.33440000 0.32939697 0.25549486
0.33480000 0.32954800 0.25561195
0.33520000 0.32965742 0.25569679
0.33560000 0.32976052 0.25577672
0.33600000 0.33037509 0.25625323
0.33640000 0.33100981 0.25674534
0.33680000 0.33164716 0.25723951
0.33720000 0.33212387 0.25760912
0.33760000 0.33246280 0.25787191
0.33800000 0.33277653 0.25811515
0.33840000 0.33326042 0.25849033
0.33880000 0.33381410 0.25891961
0.33920000 0.33414638 0.25917724
0.33960000 0.33402150 0.25908042
0.34000000 0.33421750 0.25923239
0.34040000 0.33478811 0.25967480
0.34080000 0.33522899 0.26001663
0.34120000 0.33583980 0.26049022
0.34160000 0.33655513 0.26104483
0.34200000 0.33696146 0.26135988
0.34240000 0.33706789 0.26144239
0.34280000 0.33757226 0.26183345
0.34320000 0.33766374 0.26190439
0.34360000 0.33767295 0.26191153
0.34400000 0.33821390 0.26233094
0.34440000 0.33899167 0.26293398
0.34480000 0.33967492 0.26346372
0.34520000 0.34001414 0.26372674
0.34560000 0.34047207 0.26408178
0.34600000 0.34084273 0.26436917
0.34640000 0.34103572 0.26451880
0.34680000 0.34093032 0.26443708
0.34720000 0.34121929 0.26466113
0.34760000 0.34194616 0.26522470
0.34800000 0.34262235 0.26574897
0.34840000 0.34308011 0.26610389
0.34880000 0.34361046 0.26651509
0.34920000 0.34408941 0.26688644
0.34960000 0.34459965 0.26728205
0.35000000 0.34496197 0.26756297
0.35040000 0.34509287 0.26766446
0.35080000 0.34509170 0.26766355
0.35120000 0.34524638 0.26778348
0.35160000 0.34567647 0.26811695
0.35200000 0.34640524 0.26868199
0.35240000 0.34680891 0.26899497
0.35280000 0.34711825 0.26923481
0.35320000 0.34738309 0.26944015
0.35360000 0.34768985 0.26967799
0.35400000 0.34828568 0.27013996
0.35440000 0.34928803 0.27091712
0.35480000 0.34957667 0.27114091
0.35520000 0.35001821 0.27148326
0.35560000 0.35054761 0.27189372
0.35600000 0.35077787 0.27207225
0.35640000 0.35082766 0.27211085
0.35680000 0.35096061 0.27221393
0.35720000 0.35138006 0.27253915
0.35760000 0.35173900 0.27281745
0.35800000 0.35219492 0.27317094
0.35840000 0.35252034 0.27342325
0.35880000 0.35319436 0.27394584
0.35920000 0.35390246 0.27449485
0.35960000 0.35460719 0.27504126
0.36000000 0.35483032 0.27521426
0.36040000 0.35516591 0.27547445
0.36080000 0.35533233 0.27560349
0.36120000 0.35541203 0.27566528
0.36160000 0.35565033 0.27585004
0.36200000 0.35603423 0.27614770
0.36240000 0.35663058 0.27661007
0.36280000 0.35751024 0.27729210
0.36320000 0.35810067 0.27774988
0.36360000 0.35842049 0.27799785
0.36400000 0.35876993 0.27826878
0.36440000 0.35892024 0.27838532
0.36480000 0.35902298 0.27846498
0.36520000 0.35922570 0.27862216
0.36560000 0.35940766 0.27876324
0.36600000 0.35994882 0.27918282
0.36640000 0.36031896 0.27946981
0.36680000 0.36080805 0.27984901
0.36720000 0.36137968 0.28029222
0.36760000 0.36232085 0.28102194
0.36800000 0.36304173 0.28158087
0.36840000 0.36330738 0.28178683
0.36880000 0.36355359 0.28197773
0.36920000 0.36352892 0.28195860
0.36960000 0.36340301 0.28186098
0.37000000 0.36400421 0.28232712
0.37040000 0.36433501 0.28258360
0.37080000 0.36535925 0.28337773
0.37120000 0.36584096 0.28375121
0.37160000 0.36644404 0.28421880
0.37200000 0.36672777 0.28443879
0.37240000 0.36686392 0.28454435
0.37280000 0.36687477 0.28455276
0.37320000 0.36703558 0.28467745
0.37360000 0.36745663 0.28500390
0.37400000 0.36793039 0.28537123
0.37440000 0.36829012 0.28565013
0.37480000 0.36872854 0.28599006
0.37520000 0.36942723 0.28653178
0.37560000 0.37011416 0.28706438
0.37600000 0.37059311 0.28743573
0.37640000 0.37102109 0.28776756
0.37680000 0.37128994 0.28797601
0.37720000 0.37138048 0.28804621
0.37760000 0.37145840 0.28810662
0.37800000 0.37193879 0.28847909
0.37840000 0.37230037 0.28875943
0.37880000 0.37278468 0.28913493
0.37920000 0.37343975 0.28964283
0.37960000 0.37404724 0.29011384
0.38000000 0.37454286 0.29049811
0.38040000 0.37488760 0.29076540
0.38080000 0.37522458 0.29102668
0.38120000 0.37551705 0.29125344
0.38160000 0.37550483 0.29124397
0.38200000 0.37569954 0.29139493
0.38240000 0.37639001 0.29193028
0.38280000 0.37685199 0.29228846
0.38320000 0.37410837 0.29016124
0.38360000 0.37478792 0.29068811
0.38400000 0.37460842 0.29054895
0.38440000 0.37481601 0.29070990
0.38480000 0.37523785 0.29103697
0.38520000 0.37555899 0.29128596
0.38560000 0.37585544 0.29151580
0.38600000 0.37987481 0.29463217
0.38640000 0.38014661 0.29484290
0.38680000 0.38045625 0.29508298
0.38720000 0.38068745 0.29526224
0.38760000 0.38142485 0.29583398
0.38800000 0.37818932 0.29332535
0.38840000 0.37738276 0.29270000
0.38880000 0.37787733 0.29308345
0.38920000 0.37840698 0.29349411
0.38960000 0.38390544 0.29775727
0.39000000 0.38356219 0.29749113
0.39040000 0.38396705 0.29780504
0.39080000 0.38445045 0.29817983
0.39120000 0.38528475 0.29882669
0.39160000 0.38104758 0.29554146
0.39200000 0.38131276 0.29574706
0.39240000 0.38212486 0.29637672
0.39280000 0.38711114 0.30024276
0.39320000 0.38721987 0.30032706
0.39360000 0.38735926 0.30043514
0.39400000 0.38771109 0.30070792
0.39440000 0.38812119 0.30102589
0.39480000 0.38839862 0.30124099
0.39520000 0.38917268 0.30184115
0.39560000 0.38957476 0.30215290
0.39600000 0.39002883 0.30250496
0.39640000 0.39035565 0.30275835
0.39680000 0.39063861 0.30297774
0.39720000 0.39109140 0.30332880
0.39760000 0.39125549 0.30345603
0.39800000 0.39132305 0.30350841
0.39840000 0.39207747 0.30409334
0.39880000 0.39254681 0.30445724
0.39920000 0.39314812 0.30492345
0.39960000 0.39369756 0.30534946
0.40000000 0.39413495 0.30568858
0.40040000 0.39462419 0.30606790
0.40080000 0.39504942 0.30639760
0.40120000 0.39529279 0.30658629
0.40160000 0.39554231 0.30677976
0.40200000 0.39607606 0.30719359
0.40240000 0.39617063 0.30726692
0.40280000 0.39654783 0.30755937
0.40320000 0.39672747 0.30769866
0.40360000 0.39719223 0.30805900
0.40400000 0.39779419 0.30852572
0.40440000 0.39835502 0.30896055
0.40480000 0.39922375 0.30963411
0.40520000 0.39931592 0.30970557
0.40560000 0.39977537 0.31006181
0.40600000 0.39591306 0.30706721
0.40640000 0.39487996 0.30626621
0.40680000 0.39497563 0.30634039
0.40720000 0.39534233 0.30662471
0.40760000 0.39579488 0.30697558
0.40800000 0.39636461 0.30741732
0.40840000 0.39690544 0.30783664
0.40880000 0.39727667 0.30812447
0.40920000 0.39778204 0.30851630
0.40960000 0.39815097 0.30880235
0.41000000 0.39833292 0.30894342
0.41040000 0.39914936 0.30957644
0.41080000 0.40433966 0.31360067
0.41120000 0.40462293 0.31382030
0.41160000 0.40511062 0.31419842
0.41200000 0.40589074 0.31480327
0.41240000 0.40641718 0.31521144
0.41280000 0.40692154 0.31560249
0.41320000 0.40719734 0.31581633
0.41360000 0.40728802 0.31588664
0.41400000 0.40750232 0.31605279
0.41440000 0.40804245 0.31647157
0.41480000 0.40823106 0.31661781
0.41520000 0.40866910 0.31695744
0.41560000 0.40983542 0.31786173
0.41600000 0.41039853 0.31829833
0.41640000 0.41062517 0.31847405
0.41680000 0.41101586 0.31877697
0.41720000 0.41080667 0.31861477
0.41760000 0.41087692 0.31866924
0.41800000 0.41144227 0.31910758
0.41840000 0.41187447 0.31944268
0.41880000 0.41275068 0.32012204
0.41920000 0.41345019 0.32066439
0.41960000 0.41379898 0.32093482
0.42000000 0.41444411 0.32143502
0.42040000 0.41443982 0.32143169
0.42080000 0.41416165 0.32121601
0.42120000 0.41454177 0.32151073
0.42160000 0.41504731 0.32190270
0.42200000 0.41615956 0.32276506
0.42240000 0.41673153 0.32320854
0.42280000 0.41709277 0.32348862
0.42320000 0.41741822 0.32374095
0.42360000 0.41763103 0.32390595
0.42400000 0.41740513 0.32373080
0.42440000 0.41764874 0.32391968
0.42480000 0.41797645 0.32417377
0.42520000 0.41860366 0.32466007
0.42560000 0.41955610 0.32539853
0.42600000 0.42027408 0.32595521
0.42640000 0.42055667 0.32617431
0.42680000 0.42095928 0.32648646
0.42720000 0.42119850 0.32667194
0.42760000 0.42114600 0.32663124
0.42800000 0.42115116 0.32663524
0.42840000 0.42158568 0.32697213
0.42880000 0.42199999 0.32729337
0.42920000 0.42269687 0.32783368
0.42960000 0.42355789 0.32850126
0.43000000 0.42392103 0.32878282
0.43040000 0.42423661 0.32902750
0.43080000 0.42471685 0.32939985
0.43120000 0.42480988 0.32947198
0.43160000 0.42480008 0.32946438
0.43200000 0.42514653 0.32973299
0.43240000 0.42559230 0.33007861
0.43280000 0.42644312 0.33073829
0.43320000 0.42737430 0.33146026
0.43360000 0.42772979 0.33173589
0.43400000 0.42807947 0.33200701
0.43440000 0.42837857 0.33223891
0.43480000 0.42844230 0.33228832
0.43520000 0.42846531 0.33230617
0.43560000 0.42845286 0.33229651
0.43600000 0.42889400 0.33263854
0.43640000 0.43000321 0.33349855
0.43680000 0.43115627 0.33439257
0.43720000 0.43131958 0.33451919
0.43760000 0.43176091 0.33486137
0.43800000 0.43205295 0.33508779
0.43840000 0.43213558 0.33515186
0.43880000 0.43200522 0.33505078
0.43920000 0.43233721 0.33530819
0.43960000 0.43267656 0.33557130
0.44000000 0.43318243 0.33596352
0.44040000 0.43397571 0.33657858
0.44080000 0.43462910 0.33708518
0.44120000 0.43509878 0.33744934
0.44160000 0.43538312 0.33766980
0.44200000 0.43571564 0.33792761
0.44240000 0.43575889 0.33796115
0.44280000 0.43584401 0.33802714
0.44320000 0.43603599 0.33817599
0.44360000 0.43637890 0.33844186
0.44400000 0.43705493 0.33896601
0.44440000 0.43800984 0.33970639
0.44480000 0.43851224 0.34009592
0.44520000 0.43923204 0.34065400
0.44560000 0.43923773 0.34065841
0.44600000 0.44006680 0.34130122
0.44640000 0.43966837 0.34099231
0.44680000 0.43975590 0.34106017
0.44720000 0.44017599 0.34138588
0.44760000 0.44075663 0.34183607
0.44800000 0.44185335 0.34268640
0.44840000 0.44248910 0.34317932
0.44880000 0.44224025 0.34298638
0.44920000 0.44285381 0.34346209
0.44960000 0.44355719 0.34400746
0.45000000 0.44322480 0.34374974
0.45040000 0.44340122 0.34388653
0.45080000 0.43791563 0.33963334
0.45120000 0.43873997 0.34027248
0.45160000 0.43936458 0.34075677
0.45200000 0.43946741 0.34083649
0.45240000 0.43972595 0.34103695
0.45280000 0.43986828 0.34114731
0.45320000 0.44015874 0.34137251
0.45360000 0.44072374 0.34181057
0.45400000 0.43716782 0.33905354
0.45440000 0.43702728 0.33894457
0.45480000 0.43664703 0.33864975
0.45520000 0.43712558 0.33902079
0.45560000 0.43778508 0.33953212
0.45600000 0.44284262 0.34345342
0.45640000 0.44364425 0.34407495
0.45680000 0.44977399 0.34882757
0.45720000 0.45014725 0.34911696
0.45760000 0.45051530 0.34940233
0.45800000 0.45081864 0.34963752
0.45840000 0.45132165 0.35002752
0.45880000 0.45168550 0.35030963
0.45920000 0.45215661 0.35067490
0.45960000 0.44690485 0.34660302
0.46000000 0.44681555 0.34653378
0.46040000 0.44725022 0.34687079
0.46080000 0.44771318 0.34722974
0.46120000 0.44808087 0.34751482
0.46160000 0.44897785 0.34821029
0.46200000 0.44867373 0.34797450
0.46240000 0.44878570 0.34806131
0.46280000 0.44892972 0.34817297
0.46320000 0.45080148 0.34962422
0.46360000 0.45050896 0.34939742
0.46400000 0.45108786 0.34984626
0.46440000 0.45141318 0.35009849
0.46480000 0.45163210 0.35026822
0.46520000 0.45160659 0.35024845
0.46560000 0.45192495 0.35049528
0.46600000 0.45239459 0.35085941
0.46640000 0.45285520 0.35121654
0.46680000 0.45328057 0.35154635
0.46720000 0.45368818 0.35186238
0.46760000 0.45426567 0.35231013
0.46800000 0.45496420 0.35285173
0.46840000 0.45504547 0.35291474
0.46880000 0.45517910 0.35301835
0.46920000 0.45560936 0.35335194
0.46960000 0.45613202 0.35375718
0.47000000 0.45647420 0.35402248
0.47040000 0.45686302 0.35432395
0.47080000 0.45717414 0.35456517
0.47120000 0.45774332 0.35500648
0.47160000 0.45800550 0.35520976
0.47200000 0.45824538 0.35539574
0.47240000 0.45875719 0.35579257
0.47280000 0.45927115 0.35619106
0.47320000 0.45961675 0.35645901
0.47360000 0.46035211 0.35702917
0.47400000 0.46021449 0.35692246
0.47440000 0.46132688 0.35778494
0.47480000 0.46170526 0.35807832
0.47520000 0.46151273 0.35792904
0.47560000 0.46206021 0.35835352
0.47600000 0.46236777 0.35859198
0.47640000 0.46262985 0.35879518
0.47680000 0.46285890 0.35897277
0.47720000 0.46325535 0.35928015
0.47760000 0.46380399 0.35970554
0.47800000 0.46418542 0.36000127
0.47840000 0.46456196 0.36029322
0.47880000 0.46526286 0.36083665
0.47920000 0.46558980 0.36109014
0.47960000 0.46580867 0.36125984
0.48000000 0.46589185 0.36132433
0.48040000 0.46646908 0.36177188
0.48080000 0.46695804 0.36215098
0.48120000 0.46758236 0.36263504
0.48160000 0.46790990 0.36288900
0.48200000 0.46799858 0.36295776
0.48240000 0.46836024 0.36323816
0.48280000 0.46860553 0.36342835
0.48320000 0.46949225 0.36411585
0.48360000 0.46977160 0.36433245
0.48400000 0.46987088 0.36440942
0.48440000 0.47100682 0.36529016
0.48480000 0.47136111 0.36556485
0.48520000 0.47113197 0.36538719
0.48560000 0.47137386 0.36557474
0.48600000 0.47161478 0.36576153
0.48640000 0.47223321 0.36624102
0.48680000 0.47312633 0.36693349
0.48720000 0.47380592 0.36746040
0.48760000 0.47375743 0.36742280
0.48800000 0.47389240 0.36752745
0.48840000 0.47434597 0.36787912
0.48880000 0.47436456 0.36789353
0.48920000 0.47479370 0.36822626
0.48960000 0.47535486 0.36866135
0.49000000 0.47581351 0.36901695
0.49040000 0.47622148 0.36933327
0.49080000 0.47678483 0.36977006
0.49120000 0.47714205 0.37004702
0.49160000 0.47760053 0.37040250
0.49200000 0.47819395 0.37086260
0.49240000 0.47846993 0.37107658
0.49280000 0.47877206 0.37131083
0.49320000 0.47892647 0.37143055
0.49360000 0.47926785 0.37169523
0.49400000 0.47990099 0.37218613
0.49440000 0.48057894 0.37271177
0.49480000 0.48069739 0.37280361
0.49520000 0.48107848 0.37309908
0.49560000 0.48164784 0.37354053
0.49600000 0.48197508 0.37379425
0.49640000 0.48196585 0.37378709
0.49680000 0.48276288 0.37440506
0.49720000 0.48285405 0.37447574
0.49760000 0.48316683 0.37471826
0.49800000 0.48367087 0.37510906
0.49840000 0.48406281 0.37541294
0.49880000 0.48470613 0.37591173
0.49920000 0.48495600 0.37610546
0.49960000 0.48517317 0.37627385
0.50000000 0.48533119 0.37639636
0.50040000 0.48580491 0.37676366
0.50080000 0.48615114 0.37703210
0.50120000 0.48661785 0.37739395
0.50160000 0.48677753 0.37751776
0.50200000 0.48749374 0.37807307
0.50240000 0.48820447 0.37862412
0.50280000 0.48836283 0.37874690
0.50320000 0.48856226 0.37890153
0.50360000 0.48905723 0.37928530
0.50400000 0.48956075 0.37967570
0.50440000 0.48984878 0.37989902
0.50480000 0.49035569 0.38029205
0.50520000 0.49063979 0.38051231
0.50560000 0.49104932 0.38082984
0.50600000 0.49115679 0.38091317
0.50640000 0.49165147 0.38129671
0.50680000 0.49232087 0.38181572
0.50720000 0.49314868 0.38245755
0.50760000 0.49348564 0.38271881
0.50800000 0.49345915 0.38269827
0.50840000 0.49340027 0.38265262
0.50880000 0.49391331 0.38305040
0.50920000 0.49447535 0.38348616
0.50960000 0.49514887 0.38400837
0.51000000 0.49542574 0.38422304
0.51040000 0.49568473 0.38442385
0.51080000 0.49618955 0.38481525
0.51120000 0.49654136 0.38508802
0.51160000 0.49678401 0.38527616
0.51200000 0.49719506 0.38559486
0.51240000 0.49773807 0.38601587
0.51280000 0.49837863 0.38651252
0.51320000 0.49877564 0.38682034
0.51360000 0.49905084 0.38703371
0.51400000 0.49917601 0.38713076
0.51440000 0.49956154 0.38742967
0.51480000 0.50004076 0.38780123
0.51520000 0.50048643 0.38814678
0.51560000 0.50093874 0.38849747
0.51600000 0.50144880 0.38889294
0.51640000 0.50170367 0.38909055
0.51680000 0.50202904 0.38934282
0.51720000 0.50230312 0.38955532
0.51760000 0.50257995 0.38976996
0.51800000 0.50306382 0.39014512
0.51840000 0.50352941 0.39050611
0.51880000 0.50414175 0.39098088
0.51920000 0.50441370 0.39119173
0.51960000 0.50482211 0.39150839
0.52000000 0.50529686 0.39187648
0.52040000 0.50545812 0.39200151
0.52080000 0.50578615 0.39225584
0.52120000 0.50614092 0.39253091
0.52160000 0.50685986 0.39308833
0.52200000 0.50726368 0.39340143
0.52240000 0.50741458 0.39351843
0.52280000 0.50849795 0.39435840
0.52320000 0.50834293 0.39423821
0.52360000 0.50868312 0.39450197
0.52400000 0.50929836 0.39497899
0.52440000 0.50959653 0.39521017
0.52480000 0.50994021 0.39547664
0.52520000 0.51030787 0.39576170
0.52560000 0.51093992 0.39625175
0.52600000 0.51119503 0.39644955
0.52640000 0.51166777 0.39681607
0.52680000 0.51205961 0.39711989
0.52720000 0.51236169 0.39735410
0.52760000 0.51250289 0.39746358
0.52800000 0.51267110 0.39759400
0.52840000 0.51337912 0.39814295
0.52880000 0.51381510 0.39848098
0.52920000 0.51423906 0.39880969
0.52960000 0.51491504 0.39933381
0.53000000 0.51485311 0.39928579
0.53040000 0.51514648 0.39951325
0.53080000 0.51557100 0.39984239
0.53120000 0.51599168 0.40016857
0.53160000 0.51666435 0.40069011
0.53200000 0.51658448 0.40062818
0.53240000 0.51706905 0.40100389
0.53280000 0.51798178 0.40171156
0.53320000 0.51800943 0.40173300
0.53360000 0.51848499 0.40210172
0.53400000 0.51873214 0.40229334
0.53440000 0.51904661 0.40253716
0.53480000 0.51928784 0.40272420
0.53520000 0.51978564 0.40311016
0.53560000 0.52081299 0.40390670
0.53600000 0.52060422 0.40374483
0.53640000 0.52092920 0.40399680
0.53680000 0.52145805 0.40440684
0.53720000 0.52201716 0.40484034
0.53760000 0.52254106 0.40524654
0.53800000 0.52282391 0.40546584
0.53840000 0.52335719 0.40587931
0.53880000 0.52345152 0.40595245
0.53920000 0.52372314 0.40616305
0.53960000 0.52413445 0.40648196
0.54000000 0.52482578 0.40701797
0.54040000 0.52530538 0.40738982
0.54080000 0.52552956 0.40756363
0.54120000 0.52596984 0.40790500
0.54160000 0.52617368 0.40806304
0.54200000 0.52647449 0.40829627
0.54240000 0.52691573 0.40863838
0.54280000 0.52746019 0.40906052
0.54320000 0.52794322 0.40943503
0.54360000 0.52829506 0.40970783
0.54400000 0.52864006 0.40997531
0.54440000 0.52883628 0.41012745
0.54480000 0.52913726 0.41036082
0.54520000 0.52980035 0.41087493
0.54560000 0.53039482 0.41133585
0.54600000 0.53049330 0.41141220
0.54640000 0.53089461 0.41172335
0.54680000 0.53115863 0.41192806
0.54720000 0.53162398 0.41228886
0.54760000 0.53219778 0.41273375
0.54800000 0.53261748 0.41305916
0.54840000 0.53292592 0.41329830
0.54880000 0.53332980 0.41361144
0.54920000 0.53362768 0.41384240
0.54960000 0.53406202 0.41417916
0.55000000 0.53447682 0.41450077
0.55040000 0.53489974 0.41482868
0.55080000 0.53528280 0.41512568
0.55120000 0.53576645 0.41550067
0.55160000 0.53623987 0.41586773
0.55200000 0.53660575 0.41615141
0.55240000 0.53691844 0.41639385
0.55280000 0.53711100 0.41654315
0.55320000 0.53772184 0.41701675
0.55360000 0.53777346 0.41705678
0.55400000 0.53491072 0.41483719
0.55440000 0.53353317 0.41376913
0.55480000 0.53426092 0.41433337
0.55520000 0.53464216 0.41462896
0.55560000 0.53483135 0.41477565
0.55600000 0.53523926 0.41509192
0.55640000 0.54081264 0.41941316
0.55680000 0.54118576 0.41970246
0.55720000 0.54161838 0.42003788
0.55760000 0.54204388 0.42036779
0.55800000 0.54235484 0.42060889
0.55840000 0.54241193 0.42065315
0.55880000 0.54303924 0.42113953
0.55920000 0.54371372 0.42166247
0.55960000 0.54417396 0.42201932
0.56000000 0.54160913 0.42003071
0.56040000 0.53937461 0.41829820
0.56080000 0.53960601 0.41847762
0.56120000 0.53981450 0.41863927
0.56160000 0.54063000 0.41927155
0.56200000 0.54102494 0.41957777
0.56200000 0.54102494 0.41957777
0.56160000 0.54075325 0.41936712
0.56120000 0.54028342 0.41900284
0.56080000 0.53997093 0.41876055
0.56040000 0.53962928 0.41849566
0.56000000 0.53968635 0.41853991
0.55960000 0.53881753 0.41786628
0.55920000 0.53855052 0.41765926
0.55880000 0.53819177 0.41738111
0.55840000 0.53398326 0.41411809
0.55800000 0.53212368 0.41267629
0.55760000 0.53167893 0.41233146
0.55720000 0.53226414 0.41278520
0.55680000 0.53239646 0.41288779
0.55640000 0.53172007 0.41236336
0.55600000 0.53096373 0.41177694
0.55560000 0.53007781 0.41109005
0.55520000 0.52990403 0.41095532
0.55480000 0.53456044 0.41456561
0.55440000 0.53412968 0.41423162
0.55400000 0.53377183 0.41395417
0.55360000 0.53377845 0.41395930
0.55320000 0.53305611 0.41339924
0.55280000 0.52592694 0.40787173
0.55240000 0.52556538 0.40759141
0.55200000 0.52487749 0.40705806
0.55160000 0.52444512 0.40672283
0.55120000 0.52409631 0.40645238
0.55080000 0.52382364 0.40624097
0.55040000 0.52336482 0.40588523
0.55000000 0.52305570 0.40564556
0.54960000 0.52248702 0.40520464
0.54920000 0.52215012 0.40494343
0.54880000 0.52163880 0.40454699
0.54840000 0.52142755 0.40438319
0.54800000 0.52109133 0.40412251
0.54760000 0.52088991 0.40396634
0.54720000 0.52009944 0.40335346
0.54680000 0.51929860 0.40273254
0.54640000 0.51902384 0.40251951
0.54600000 0.51873085 0.40229234
0.54560000 0.51838016 0.40202044
0.54520000 0.51831854 0.40197267
0.54480000 0.52289076 0.40551767
0.54440000 0.52296656 0.40557645
0.54400000 0.52267047 0.40534688
0.54360000 0.52223035 0.40500564
0.54320000 0.52181740 0.40468546
0.54280000 0.52081142 0.40390548
0.54240000 0.52031888 0.40352360
0.54200000 0.51975047 0.40308289
0.54160000 0.51946229 0.40285945
0.54120000 0.51912914 0.40260115
0.54080000 0.51922309 0.40267400
0.54040000 0.51921645 0.40266885
0.54000000 0.51889533 0.40241987
0.53960000 0.51822663 0.40190140
0.53920000 0.51755365 0.40137962
0.53880000 0.51664698 0.40067664
0.53840000 0.51591683 0.40011053
0.53800000 0.51580882 0.40002679
0.53760000 0.51575216 0.39998286
0.53720000 0.51541401 0.39972068
0.53680000 0.51552563 0.39980722
0.53640000 0.51484120 0.39927655
0.53600000 0.51387750 0.39852936
0.53560000 0.51328574 0.39807055
0.53520000 0.51284718 0.39773052
0.53480000 0.51287751 0.39775403
0.53440000 0.51278125 0.39767940
0.53400000 0.51250140 0.39746242
0.53360000 0.51204279 0.39710684
0.53320000 0.51135774 0.39657570
0.53280000 0.51151880 0.39670058
0.53240000 0.51140191 0.39660994
0.53200000 0.51120365 0.39645623
0.53160000 0.51090906 0.39622782
0.53120000 0.50976876 0.39534371
0.53080000 0.50921847 0.39491705
0.53040000 0.50833557 0.39423250
0.53000000 0.50837238 0.39426104
0.52960000 0.50856624 0.39441135
0.52920000 0.50808303 0.39403670
0.52880000 0.50782618 0.39383755
0.52840000 0.50701299 0.39320706
0.52800000 0.50642295 0.39274958
0.52760000 0.50584398 0.39230068
0.52720000 0.50539481 0.39195243
0.52680000 0.50530491 0.39188272
0.52640000 0.50513525 0.39175118
0.52600000 0.50509189 0.39171756
0.52560000 0.50461098 0.39134469
0.52520000 0.50374269 0.39067148
0.52480000 0.50341696 0.39041893
0.52440000 0.50251418 0.38971897
0.52400000 0.50199367 0.38931540
0.52360000 0.50195183 0.38928295
0.52320000 0.50183671 0.38919370
0.52280000 0.50191079 0.38925114
0.52240000 0.50137944 0.38883916
0.52200000 0.50065796 0.38827977
0.52160000 0.49986579 0.38766557
0.52120000 0.49899581 0.38699104
0.52080000 0.49882869 0.38686147
0.52040000 0.49857015 0.38666101
0.52000000 0.49850451 0.38661012
0.51960000 0.49854535 0.38664178
0.51920000 0.49844842 0.38656663
0.51880000 0.49818256 0.38636050
0.51840000 0.49761788 0.38592269
0.51800000 0.49663333 0.38515932
0.51760000 0.49612298 0.38476363
0.51720000 0.49567668 0.38441760
0.51680000 0.49544979 0.38424168
0.51640000 0.49491576 0.38382763
0.51600000 0.49442212 0.38344490
0.51560000 0.49418278 0.38325932
0.51520000 0.49415133 0.38323494
0.51480000 0.49519365 0.38404309
0.51440000 0.49492425 0.38383421
0.51400000 0.49477001 0.38371463
0.51360000 0.49453450 0.38353203
0.51320000 0.49393424 0.38306663
0.51280000 0.49327301 0.38255395
0.51240000 0.49302989 0.38236545
0.51200000 0.49267870 0.38209315
0.51160000 0.49208216 0.38163064
0.51120000 0.49162441 0.38127573
0.51080000 0.49112994 0.38089235
0.51040000 0.49086102 0.38068384
0.51000000 0.48938688 0.37954089
0.50960000 0.48856703 0.37890523
0.50920000 0.48836391 0.37874774
0.50880000 0.48817601 0.37860206
0.50840000 0.48768396 0.37822055
0.50800000 0.48781584 0.37832280
0.50760000 0.48781746 0.37832406
0.50720000 0.48729119 0.37791603
0.50680000 0.48693045 0.37763633
0.50640000 0.48668736 0.37744785
0.50600000 0.48715925 0.37781373
0.50560000 0.48717848 0.37782863
0.50520000 0.48667757 0.37744026
0.50480000 0.48640695 0.37723044
0.50440000 0.48543471 0.37647663
