# strain(%), strain_el(%), stress(GPa)
0.05360000 0.06951072 0.05399553
0.05400000 0.06999350 0.05436984
0.05440000 0.06877386 0.05342421
0.05480000 0.06929451 0.05382789
0.05520000 0.07111406 0.05523865
0.05560000 0.07154485 0.05557266
0.05600000 0.07203433 0.05595218
0.05640000 0.07245120 0.05627539
0.05680000 0.07104902 0.05518822
0.05720000 0.06970745 0.05414806
0.05760000 0.06948337 0.05397432
0.05800000 0.06958205 0.05405083
0.05840000 0.07931899 0.06160024
0.05880000 0.07971796 0.06190957
0.05920000 0.08013317 0.06223150
0.05960000 0.08052081 0.06253205
0.06000000 0.08094217 0.06285875
0.06040000 0.08135709 0.06318045
0.06080000 0.08150791 0.06329738
0.06120000 0.07972851 0.06191775
0.06160000 0.08129405 0.06313158
0.06200000 0.08038664 0.06242802
0.06240000 0.08063305 0.06261907
0.06280000 0.08137729 0.06319611
0.06320000 0.08170980 0.06345392
0.06360000 0.08429460 0.06545801
0.06400000 0.08469842 0.06577111
0.06440000 0.08526937 0.06621378
0.06480000 0.08557047 0.06644723
0.06520000 0.08360573 0.06492390
0.06560000 0.08508268 0.06606904
0.06600000 0.08684072 0.06743211
0.06640000 0.08714149 0.06766531
0.06680000 0.08759229 0.06801483
0.06720000 0.08805733 0.06837539
0.06760000 0.08840444 0.06864452
0.06800000 0.08885362 0.06899279
0.06840000 0.08197235 0.06365748
0.06880000 0.08016275 0.06225443
0.06920000 0.08039974 0.06243818
0.06960000 0.08127261 0.06311495
0.07000000 0.08096977 0.06288014
0.07040000 0.08266041 0.06419096
0.07080000 0.08453389 0.06564354
0.07120000 0.08442547 0.06555948
0.07160000 0.08360998 0.06492720
0.07200000 0.08320495 0.06461316
0.07240000 0.08339043 0.06475697
0.07280000 0.08416543 0.06535786
0.07320000 0.08425650 0.06542847
0.07360000 0.08492625 0.06594775
0.07400000 0.08749962 0.06794298
0.07440000 0.08783057 0.06819958
0.07480000 0.09074465 0.07045897
0.07520000 0.09426837 0.07319104
0.07560000 0.07726928 0.06001102
0.07600000 0.07837362 0.06086726
0.07640000 0.07512988 0.05835226
0.07680000 0.07673228 0.05959467
0.07720000 0.07604404 0.05906105
0.07760000 0.07943351 0.06168903
0.07800000 0.07988266 0.06203727
0.07840000 0.07710114 0.05988065
0.07880000 0.07763427 0.06029401
0.07920000 0.07795389 0.06054182
0.07960000 0.07816474 0.06070530
0.08000000 0.07960851 0.06182471
0.08040000 0.08253801 0.06409606
0.08080000 0.08260638 0.06414907
0.08120000 0.08300002 0.06445428
0.08160000 0.08330702 0.06469230
0.08200000 0.08375791 0.06504190
0.08240000 0.08055639 0.06255964
0.08280000 0.08158023 0.06335345
0.08320000 0.08172292 0.06346409
0.08360000 0.08229927 0.06391096
0.08400000 0.08585190 0.06666544
0.08440000 0.08626277 0.06698400
0.08480000 0.08288487 0.06436499
0.08520000 0.08412281 0.06532481
0.08560000 0.08443300 0.06556532
0.08600000 0.08459135 0.06568809
0.08640000 0.08814263 0.06844153
0.08680000 0.08865984 0.06884254
0.08720000 0.08897083 0.06908366
0.08760000 0.08624692 0.06697172
0.08800000 0.08754072 0.06797484
0.08840000 0.08688825 0.06746896
0.08880000 0.09065715 0.07039112
0.08920000 0.09092748 0.07060072
0.08960000 0.09149599 0.07104151
0.09000000 0.08837103 0.06861861
0.09040000 0.08878619 0.06894050
0.09080000 0.08970534 0.06965315
0.09120000 0.08986574 0.06977752
0.09160000 0.09037814 0.07017480
0.09200000 0.09390427 0.07290874
0.09240000 0.09424998 0.07317678
0.09280000 0.09460296 0.07345046
0.09320000 0.09190388 0.07135776
0.09360000 0.09217317 0.07156656
0.09400000 0.09272870 0.07199728
0.09440000 0.09310538 0.07228933
0.09480000 0.09672104 0.07509268
0.09520000 0.09661697 0.07501199
0.09560000 0.09752911 0.07571921
0.09600000 0.09454112 0.07340251
0.09640000 0.09513859 0.07386575
0.09680000 0.09533430 0.07401749
0.09720000 0.09688697 0.07522134
0.09760000 0.09599660 0.07453100
0.09800000 0.09658889 0.07499022
0.09840000 0.09768090 0.07583689
0.09880000 0.09751206 0.07570599
0.09920000 0.09781476 0.07594069
0.09960000 0.09827675 0.07629888
0.10000000 0.09816706 0.07621384
0.10040000 0.10198478 0.07917385
0.10080000 0.10240379 0.07949873
0.10120000 0.09974039 0.07743369
0.10160000 0.10009210 0.07770639
0.10200000 0.10054933 0.07806089
0.10240000 0.10110029 0.07848808
0.10280000 0.10121700 0.07857856
0.10320000 0.10524608 0.08170246
0.10360000 0.10541966 0.08183704
0.10400000 0.10270554 0.07973269
0.10440000 0.10313681 0.08006706
0.10480000 0.10359629 0.08042332
0.10520000 0.10812413 0.08393392
0.10560000 0.10802736 0.08385888
0.10600000 0.10445978 0.08109281
0.10640000 0.10494569 0.08146956
0.10680000 0.10572728 0.08207555
0.10720000 0.10574021 0.08208558
0.10760000 0.10624666 0.08247825
0.10800000 0.10989417 0.08530629
0.10840000 0.11026923 0.08559709
0.10880000 0.11062896 0.08587600
0.10920000 0.10758942 0.08351933
0.10960000 0.10829789 0.08406864
0.11000000 0.10861712 0.08431615
0.11040000 0.10883199 0.08448274
0.11080000 0.10935805 0.08489062
0.11120000 0.10975726 0.08520014
0.11160000 0.11343976 0.08805532
0.11200000 0.11384052 0.08836604
0.11240000 0.11436060 0.08876928
0.11280000 0.11511980 0.08935792
0.11320000 0.11503240 0.08929015
0.11360000 0.11539615 0.08957218
0.11400000 0.11578907 0.08987683
0.11440000 0.11293368 0.08766293
0.11480000 0.11311746 0.08780543
0.11520000 0.11359367 0.08817465
0.11560000 0.11758960 0.09127284
0.11600000 0.11796449 0.09156350
0.11640000 0.11822983 0.09176923
0.11680000 0.11539865 0.08957412
0.11720000 0.11574940 0.08984607
0.11760000 0.11630331 0.09027553
0.11800000 0.11669327 0.09057788
0.11840000 0.11685320 0.09070189
0.11880000 0.11753034 0.09122690
0.11920000 0.11780546 0.09144020
0.11960000 0.11802856 0.09161319
0.12000000 0.11819694 0.09174374
0.12040000 0.11885001 0.09225008
0.12080000 0.11902267 0.09238396
0.12120000 0.12047875 0.09351291
0.12160000 0.12007436 0.09319936
0.12200000 0.12055234 0.09356996
0.12240000 0.12095171 0.09387961
0.12280000 0.12127604 0.09413108
0.12320000 0.11279837 0.08755803
0.12360000 0.11300125 0.08771533
0.12400000 0.11358408 0.08816722
0.12440000 0.11389488 0.08840819
0.12480000 0.11426533 0.08869541
0.12520000 0.11459203 0.08894871
0.12560000 0.11499222 0.08925899
0.12600000 0.11535884 0.08954325
0.12640000 0.11573325 0.08983354
0.12680000 0.11600884 0.09004722
0.12720000 0.11631554 0.09028501
0.12760000 0.11709037 0.09088577
0.12800000 0.11790561 0.09151785
0.12840000 0.11741723 0.09113920
0.12880000 0.11792236 0.09153085
0.12920000 0.11874307 0.09216717
0.12960000 0.11906570 0.09241731
0.13000000 0.11967276 0.09288799
0.13040000 0.11987283 0.09304311
0.13080000 0.12037200 0.09343014
0.13120000 0.12081334 0.09377233
0.13160000 0.12104496 0.09395191
0.13200000 0.12129772 0.09414789
0.13240000 0.12191013 0.09462271
0.13280000 0.12243827 0.09503219
0.13320000 0.12274636 0.09527107
0.13360000 0.12301343 0.09547814
0.13400000 0.12336026 0.09574705
0.13440000 0.12387838 0.09614876
0.13480000 0.12447003 0.09660749
0.13520000 0.12463336 0.09673412
0.13560000 0.12489594 0.09693772
0.13600000 0.12273465 0.09526199
0.13640000 0.12321791 0.09563668
0.13680000 0.12697759 0.09855170
0.13720000 0.12718327 0.09871116
0.13760000 0.13315523 0.10334145
0.13800000 0.13338049 0.10351610
0.13840000 0.13408956 0.10406586
0.13880000 0.14169579 0.10996325
0.13920000 0.14564103 0.11302214
0.13960000 0.14576960 0.11312183
0.14000000 0.14351853 0.11137649
0.14040000 0.13606956 0.10560103
0.14080000 0.13677755 0.10614996
0.14120000 0.14062520 0.10913319
0.14160000 0.13469160 0.10453265
0.14200000 0.13504681 0.10480806
0.14240000 0.13601519 0.10555888
0.14280000 0.14563316 0.11301604
0.14320000 0.14615638 0.11342172
0.14360000 0.14647818 0.11367122
0.14400000 0.14685730 0.11396516
0.14440000 0.14010178 0.10872736
0.14480000 0.14057357 0.10909316
0.14520000 0.14119263 0.10957314
0.14560000 0.13555773 0.10520419
0.14600000 0.13558735 0.10522716
0.14640000 0.14571661 0.11308074
0.14680000 0.14609898 0.11337721
0.14720000 0.14265047 0.11070345
0.14760000 0.14334765 0.11124400
0.14800000 0.14355576 0.11140536
0.14840000 0.14405903 0.11179556
0.14880000 0.14459855 0.11221387
0.14920000 0.14828225 0.11506998
0.14960000 0.14525368 0.11272181
0.15000000 0.14562188 0.11300730
0.15040000 0.14595209 0.11326332
0.15080000 0.14643765 0.11363979
0.15120000 0.14698047 0.11406066
0.15160000 0.14748478 0.11445167
0.15200000 0.14783066 0.11471984
0.15240000 0.14812087 0.11494485
0.15280000 0.14843188 0.11518599
0.15320000 0.14902579 0.11564647
0.15360000 0.14921250 0.11579123
0.15400000 0.14951504 0.11602580
0.15440000 0.15363510 0.11922024
0.15480000 0.15395850 0.11947098
0.15520000 0.15454509 0.11992579
0.15560000 0.15475874 0.12009143
0.15600000 0.15166816 0.11769519
0.15640000 0.15931796 0.12362637
0.15680000 0.15961626 0.12385765
0.15720000 0.16017321 0.12428947
0.15760000 0.16052568 0.12456275
0.15800000 0.16077610 0.12475692
0.15840000 0.16112871 0.12503031
0.15880000 0.16170064 0.12547375
0.15920000 0.16197090 0.12568329
0.15960000 0.16232573 0.12595840
0.16000000 0.16293502 0.12643081
0.16040000 0.14939025 0.11592905
0.16080000 0.14956130 0.11606167
0.16120000 0.15680059 0.12167456
0.16160000 0.15708920 0.12189833
0.16200000 0.16129184 0.12515679
0.16240000 0.15821904 0.12277433
0.16280000 0.15824221 0.12279230
0.16320000 0.15885760 0.12326943
0.16360000 0.15920958 0.12354233
0.16400000 0.15948199 0.12375354
0.16440000 0.15995406 0.12411956
0.16480000 0.16049712 0.12454062
0.16520000 0.16058653 0.12460993
0.16560000 0.16123089 0.12510953
0.16600000 0.16525472 0.12822935
0.16640000 0.16542454 0.12836102
0.16680000 0.16225213 0.12590134
0.16720000 0.16270719 0.12625416
0.16760000 0.16308520 0.12654725
0.16800000 0.16697813 0.12956558
0.16840000 0.16766293 0.13009653
0.16880000 0.16812295 0.13045320
0.16920000 0.15769863 0.12237084
0.16960000 0.15815708 0.12272629
0.17000000 0.16544599 0.12837765
0.17040000 0.16617313 0.12894143
0.17080000 0.16607106 0.12886230
0.17120000 0.17004305 0.13194192
0.17160000 0.17058332 0.13236081
0.17200000 0.16735673 0.12985912
0.17240000 0.16802283 0.13037557
0.17280000 0.16820120 0.13051387
0.17320000 0.16853859 0.13077546
0.17360000 0.16886818 0.13103100
0.17400000 0.16923917 0.13131865
0.17440000 0.16971025 0.13168389
0.17480000 0.17315736 0.13435656
0.17520000 0.17320014 0.13438973
0.17560000 0.17373587 0.13480510
0.17600000 0.17428626 0.13523184
0.17640000 0.17422745 0.13518624
0.17680000 0.17835089 0.13838329
0.17720000 0.17891528 0.13882089
0.17760000 0.17592460 0.13650210
0.17800000 0.17633565 0.13682080
0.17840000 0.17672713 0.13712434
0.17880000 0.17664315 0.13705922
0.17920000 0.16875178 0.13094076
0.17960000 0.17247718 0.13382919
0.18000000 0.17313041 0.13433567
0.18040000 0.17340976 0.13455226
0.18080000 0.17047772 0.13227894
0.18120000 0.17101638 0.13269658
0.18160000 0.17092904 0.13262886
0.18200000 0.17165048 0.13318822
0.18240000 0.17206687 0.13351106
0.18280000 0.17233783 0.13372115
0.18320000 0.17263936 0.13395494
0.18360000 0.17035118 0.13218083
0.18400000 0.17078698 0.13251872
0.18440000 0.17123460 0.13286578
0.18480000 0.17159725 0.13314695
0.18520000 0.17483284 0.13565562
0.18560000 0.17525640 0.13598403
0.18600000 0.17519570 0.13593696
0.18640000 0.17556447 0.13622288
0.18680000 0.17639629 0.13686782
0.18720000 0.17675880 0.13714889
0.18760000 0.17731322 0.13757875
0.18800000 0.17759057 0.13779379
0.18840000 0.17780473 0.13795983
0.18880000 0.17825031 0.13830531
0.18920000 0.17827532 0.13832470
0.18960000 0.17894430 0.13884339
0.19000000 0.17934021 0.13915035
0.19040000 0.17978610 0.13949607
0.19080000 0.18016142 0.13978707
0.19120000 0.18090578 0.14036420
0.19160000 0.18123796 0.14062175
0.19200000 0.18485897 0.14342925
0.19240000 0.18535893 0.14381689
0.19280000 0.18204987 0.14125125
0.19320000 0.18256553 0.14165106
0.19360000 0.18315934 0.14211146
0.19400000 0.18322885 0.14216536
0.19440000 0.18389255 0.14267994
0.19480000 0.18412093 0.14285702
0.19520000 0.18444398 0.14310749
0.19560000 0.18516811 0.14366893
0.19600000 0.18515094 0.14365563
0.19640000 0.18575556 0.14412440
0.19680000 0.18622717 0.14449006
0.19720000 0.18650793 0.14470775
0.19760000 0.18702111 0.14510563
0.19800000 0.18750757 0.14548281
0.19840000 0.18768000 0.14561649
0.19880000 0.18838706 0.14616470
0.19920000 0.18864429 0.14636415
0.19960000 0.18911117 0.14672613
0.20000000 0.18961962 0.14712035
0.20040000 0.19840446 0.15393156
0.20080000 0.19869384 0.15415593
0.20120000 0.19935986 0.15467232
0.20160000 0.19951350 0.15479144
0.20200000 0.20000690 0.15517399
0.20240000 0.20038767 0.15546922
0.20280000 0.20074117 0.15574330
0.20320000 0.20131457 0.15618788
0.20360000 0.20535312 0.15931911
0.20400000 0.20576778 0.15964062
0.20440000 0.20613236 0.15992329
0.20480000 0.20299226 0.15748865
0.20520000 0.20298649 0.15748418
0.20560000 0.20365081 0.15799925
0.20600000 0.20380980 0.15812252
0.20640000 0.20429228 0.15849660
0.20680000 0.20481822 0.15890438
0.20720000 0.20521353 0.15921089
0.20760000 0.20586117 0.15971302
0.20800000 0.20600048 0.15982104
0.20840000 0.20644236 0.16016364
0.20880000 0.20654581 0.16024385
0.20920000 0.20703516 0.16062326
0.20960000 0.21128433 0.16391780
0.21000000 0.21187646 0.16437690
0.21040000 0.21206248 0.16452113
0.21080000 0.20857798 0.16181946
0.21120000 0.20919322 0.16229648
0.21160000 0.20968597 0.16267853
0.21200000 0.20988064 0.16282947
0.21240000 0.21057713 0.16336948
0.21280000 0.21069973 0.16346453
0.21320000 0.21097021 0.16367425
0.21360000 0.21149615 0.16408203
0.21400000 0.21188499 0.16438351
0.21440000 0.21228209 0.16469139
0.21480000 0.21253347 0.16488630
0.21520000 0.21331748 0.16549417
0.21560000 0.21363531 0.16574060
0.21600000 0.22112867 0.17155047
0.21640000 0.22146986 0.17181501
0.21680000 0.22219623 0.17237819
0.21720000 0.22295528 0.17296671
0.21760000 0.22847531 0.17724659
0.21800000 0.23181346 0.17983478
0.21840000 0.23225638 0.18017820
0.21880000 0.22989459 0.17834701
0.21920000 0.22937671 0.17794548
0.21960000 0.23035597 0.17870474
0.22000000 0.23089325 0.17912131
0.22040000 0.23137581 0.17949546
0.22080000 0.23175078 0.17978618
0.22120000 0.23206542 0.18003013
0.22160000 0.23550188 0.18269455
0.22200000 0.23614037 0.18318959
0.22240000 0.23638794 0.18338155
0.22280000 0.23666557 0.18359680
0.22320000 0.23701180 0.18386525
0.22360000 0.23740310 0.18416864
0.22400000 0.23787464 0.18453424
0.22440000 0.23850893 0.18502603
0.22480000 0.23866090 0.18514385
0.22520000 0.23883967 0.18528246
0.22560000 0.23887114 0.18530686
0.22600000 0.23966577 0.18592297
0.22640000 0.24013915 0.18629000
0.22680000 0.24100754 0.18696329
0.22720000 0.24116729 0.18708715
0.22760000 0.24144827 0.18730501
0.22800000 0.24132628 0.18721042
0.22840000 0.24216475 0.18786052
0.22880000 0.24238509 0.18803136
0.22920000 0.24312908 0.18860819
0.22960000 0.24367758 0.18903347
0.23000000 0.24406428 0.18933329
0.23040000 0.24456683 0.18972294
0.23080000 0.24447636 0.18965280
0.23120000 0.24467139 0.18980401
0.23160000 0.24206000 0.18777930
0.23200000 0.24241699 0.18805609
0.23240000 0.24277450 0.18833328
0.23280000 0.24336247 0.18878915
0.23320000 0.24353105 0.18891986
0.23360000 0.24703944 0.19164004
0.23400000 0.24733885 0.19187219
0.23440000 0.24834985 0.19265605
0.23480000 0.24845737 0.19273942
0.23520000 0.24552707 0.19046745
0.23560000 0.24594809 0.19079388
0.23600000 0.24588065 0.19074159
0.23640000 0.24630441 0.19107014
0.23680000 0.24698571 0.19159838
0.23720000 0.24759658 0.19207202
0.23760000 0.24799072 0.19237761
0.23800000 0.24827078 0.19259475
0.23840000 0.24848769 0.19276293
0.23880000 0.25244015 0.19582741
0.23920000 0.25244068 0.19582782
0.23960000 0.25327192 0.19647232
0.24000000 0.25357846 0.19670998
0.24040000 0.25052189 0.19434011
0.24080000 0.25086702 0.19460771
0.24120000 0.25128768 0.19493386
0.24160000 0.25183686 0.19535966
0.24200000 0.25209368 0.19555878
0.24240000 0.25644419 0.19893189
0.24280000 0.25673966 0.19916098
0.24320000 0.25671519 0.19914200
0.24360000 0.25725953 0.19956405
0.24400000 0.25409710 0.19711210
0.24440000 0.25456752 0.19747684
0.24480000 0.25486198 0.19770514
0.24520000 0.25509933 0.19788917
0.24560000 0.25562812 0.19829916
0.24600000 0.24816458 0.19251241
0.24640000 0.24854719 0.19280906
0.24680000 0.24886602 0.19305626
0.24720000 0.24953155 0.19357227
0.24760000 0.25332770 0.19651556
0.24800000 0.25392325 0.19697731
0.24840000 0.25391274 0.19696916
0.24880000 0.25028379 0.19415551
0.24920000 0.25121129 0.19487463
0.24960000 0.25971304 0.20146635
0.25000000 0.26358948 0.20447189
0.25040000 0.26390469 0.20471629
0.25080000 0.26061853 0.20216841
0.25120000 0.26112004 0.20255725
0.25160000 0.26144956 0.20281274
0.25200000 0.26158481 0.20291760
0.25240000 0.26219856 0.20339346
0.25280000 0.26264414 0.20373894
0.25320000 0.25900065 0.20091401
0.25360000 0.25930383 0.20114908
0.25400000 0.25969323 0.20145099
0.25440000 0.26028020 0.20190609
0.25480000 0.25180496 0.19533492
0.25520000 0.25260910 0.19595840
0.25560000 0.25750213 0.19975215
0.25600000 0.25826215 0.20034142
0.25640000 0.25863879 0.20063344
0.25680000 0.26197905 0.20322327
0.25720000 0.26219114 0.20338771
0.25760000 0.26276548 0.20383302
0.25800000 0.26008339 0.20175350
0.25840000 0.26006331 0.20173793
0.25880000 0.26085455 0.20235140
0.25920000 0.26486272 0.20545908
0.25960000 0.26089272 0.20238100
0.26000000 0.26128590 0.20268585
0.26040000 0.25775035 0.19994460
0.26080000 0.24986893 0.19383385
0.26120000 0.25004254 0.19396846
0.26160000 0.25073428 0.19450479
0.26200000 0.25492560 0.19775447
0.26240000 0.25532906 0.19806729
0.26280000 0.25599779 0.19858578
0.26320000 0.25246055 0.19584323
0.26360000 0.25279165 0.19609995
0.26400000 0.25304552 0.19629678
0.26440000 0.25353300 0.19667474
0.26480000 0.25433577 0.19729716
0.26520000 0.25435793 0.19731434
0.26560000 0.25506242 0.19786055
0.26600000 0.25524702 0.19800368
0.26640000 0.25549306 0.19819444
0.26680000 0.26007007 0.20174317
0.26720000 0.26033457 0.20194825
0.26760000 0.25689168 0.19927884
0.26800000 0.25743401 0.19969934
0.26840000 0.25745095 0.19971247
0.26880000 0.25807019 0.20019259
0.26920000 0.25852232 0.20054314
0.26960000 0.25855455 0.20056813
0.27000000 0.25904520 0.20094855
0.27040000 0.25965777 0.20142349
0.27080000 0.25997689 0.20167092
0.27120000 0.26054334 0.20211012
0.27160000 0.26450399 0.20518094
0.27200000 0.26453077 0.20520171
0.27240000 0.26138555 0.20276311
0.27280000 0.26194958 0.20320042
0.27320000 0.26260736 0.20371042
0.27360000 0.26289929 0.20393677
0.27400000 0.26695103 0.20707823
0.27440000 0.26701305 0.20712631
0.27480000 0.26326564 0.20422081
0.27520000 0.26446775 0.20515285
0.27560000 0.26496194 0.20553601
0.27600000 0.26524397 0.20575468
0.27640000 0.26562013 0.20604633
0.27680000 0.26589089 0.20625627
0.27720000 0.26622694 0.20651681
0.27760000 0.26710912 0.20720080
0.27800000 0.26705583 0.20715949
0.27840000 0.26754252 0.20753683
0.27880000 0.26813091 0.20799303
0.27920000 0.26823901 0.20807685
0.27960000 0.26820227 0.20804836
0.28000000 0.26881327 0.20852209
0.28040000 0.26924877 0.20885975
0.28080000 0.26968999 0.20920184
0.28120000 0.27038565 0.20974122
0.28160000 0.27088363 0.21012731
0.28200000 0.27133222 0.21047513
0.28240000 0.27133044 0.21047375
0.28280000 0.27174259 0.21079330
0.28320000 0.27225088 0.21118740
0.28360000 0.27287230 0.21166920
0.28400000 0.27309255 0.21183997
0.28440000 0.27357881 0.21221699
0.28480000 0.27412272 0.21263870
0.28520000 0.27428811 0.21276694
0.28560000 0.27451445 0.21294242
0.28600000 0.27474335 0.21311990
0.28640000 0.27944535 0.21676553
0.28680000 0.27983340 0.21706640
0.28720000 0.27611597 0.21418414
0.28760000 0.27646635 0.21445580
0.28800000 0.27697943 0.21485361
0.28840000 0.27728381 0.21508961
0.28880000 0.27767778 0.21539507
0.28920000 0.27847763 0.21601523
0.28960000 0.27889694 0.21634033
0.29000000 0.27926808 0.21662808
0.29040000 0.27961362 0.21689600
0.29080000 0.27983454 0.21706728
0.29120000 0.28395434 0.22026152
0.29160000 0.28419753 0.22045007
0.29200000 0.28072683 0.21775911
0.29240000 0.28144771 0.21831804
0.29280000 0.28183243 0.21861632
0.29320000 0.28235108 0.21901845
0.29360000 0.28262847 0.21923352
0.29400000 0.28691224 0.22255488
0.29440000 0.28710890 0.22270736
0.29480000 0.28386647 0.22019339
0.29520000 0.28485964 0.22096343
0.29560000 0.28499846 0.22107106
0.29600000 0.28487693 0.22097683
0.29640000 0.28551202 0.22146924
0.29680000 0.28620597 0.22200729
0.29720000 0.28655575 0.22227848
0.29760000 0.28665670 0.22235676
0.29800000 0.28687660 0.22252725
0.29840000 0.28746191 0.22298107
0.29880000 0.28767864 0.22314910
0.29920000 0.28841009 0.22371623
0.29960000 0.28877954 0.22400267
0.30000000 0.29687965 0.23028298
0.30040000 0.29727805 0.23059187
0.30080000 0.29793058 0.23109781
0.30120000 0.29822178 0.23132358
0.30160000 0.29856815 0.23159214
0.30200000 0.29871467 0.23170574
0.30240000 0.29959290 0.23238666
0.30280000 0.30381481 0.23566006
0.30320000 0.30429907 0.23603553
0.30360000 0.30052399 0.23310858
0.30400000 0.30103032 0.23350115
0.30440000 0.30146966 0.23384178
0.30480000 0.30155242 0.23390595
0.30520000 0.30205075 0.23429233
0.30560000 0.30241919 0.23457799
0.30600000 0.30299007 0.23502062
0.30640000 0.30341023 0.23534638
0.30680000 0.30368695 0.23556093
0.30720000 0.30404994 0.23584237
0.30760000 0.30432183 0.23605318
0.30800000 0.30457233 0.23624740
0.30840000 0.30495901 0.23654721
0.30880000 0.30575143 0.23716160
0.30920000 0.30605781 0.23739915
0.30960000 0.30630197 0.23758845
