# strain(%), energy_raw(eV), energy(eV)
0.05040000 -22367.74592713 0.01178147
0.05080000 -22367.74584396 0.01180392
0.05120000 -22367.74575782 0.01182886
0.05160000 -22367.74570106 0.01182394
0.05200000 -22367.74560437 0.01185847
0.05240000 -22367.74553301 0.01186719
0.05280000 -22367.74546238 0.01187470
0.05320000 -22367.74534982 0.01192366
0.05360000 -22367.74529965 0.01190974
0.05400000 -22367.74521794 0.01192690
0.05440000 -22367.74512090 0.01195890
0.05480000 -22367.74503756 0.01197672
0.05520000 -22367.74497490 0.01197338
0.05560000 -22367.74487293 0.01200886
0.05600000 -22367.74480594 0.01200889
0.05640000 -22367.74470032 0.01204707
0.05680000 -22367.74460949 0.01206999
0.05720000 -22367.74451683 0.01209424
0.05760000 -22367.74443542 0.01210677
0.05800000 -22367.74435177 0.01212107
0.05840000 -22367.74426709 0.01213591
0.05880000 -22367.74417358 0.01215910
0.05920000 -22367.74408140 0.01218048
0.05960000 -22367.74398004 0.01221056
0.06000000 -22367.74391158 0.01220726
0.06040000 -22367.74381353 0.01223307
0.06080000 -22367.74371859 0.01225529
0.06120000 -22367.74363603 0.01226465
0.06160000 -22367.74351122 0.01231578
0.06200000 -22367.74341277 0.01234007
0.06240000 -22367.74334123 0.01233697
0.06280000 -22367.74323859 0.01236449
0.06320000 -22367.74314324 0.01238423
0.06360000 -22367.74305563 0.01239577
0.06400000 -22367.74294816 0.01242667
0.06440000 -22367.74287865 0.01241915
0.06480000 -22367.74275483 0.01246545
0.06520000 -22367.74264295 0.01249933
0.06560000 -22367.74256282 0.01250098
0.06600000 -22367.74246241 0.01252243
0.06640000 -22367.74236237 0.01254303
0.06680000 -22367.74227023 0.01255525
0.06720000 -22367.74214232 0.01260275
0.06760000 -22367.74205163 0.01261257
0.06800000 -22367.74192528 0.01265756
0.06840000 -22367.74183460 0.01266639
0.06880000 -22367.74174264 0.01267604
0.06920000 -22367.74163957 0.01269631
0.06960000 -22367.74151134 0.01274126
0.07000000 -22367.74139150 0.01277734
0.07040000 -22367.74129350 0.01279110
0.07080000 -22367.74120141 0.01279847
0.07120000 -22367.74106826 0.01284641
0.07160000 -22367.74098880 0.01284019
0.07200000 -22367.74089406 0.01284877
0.07240000 -22367.74077133 0.01288487
0.07280000 -22367.74059867 0.01297041
0.07320000 -22367.74050111 0.01298037
0.07360000 -22367.74038937 0.01300403
0.07400000 -22367.74028755 0.01301729
0.07440000 -22367.74018896 0.01302684
0.07480000 -22367.74007326 0.01305301
0.07520000 -22367.73998575 0.01305052
0.07560000 -22367.73983792 0.01310788
0.07600000 -22367.73974224 0.01311260
0.07640000 -22367.73961278 0.01315062
0.07680000 -22367.73950067 0.01317081
0.07720000 -22367.73938002 0.01319906
0.07760000 -22367.73927020 0.01321600
0.07800000 -22367.73913087 0.01326197
0.07840000 -22367.73900863 0.01329037
0.07880000 -22367.73890491 0.01329977
0.07920000 -22367.73878869 0.01332119
0.07960000 -22367.73866297 0.01335163
0.08000000 -22367.73853769 0.01338115
0.08040000 -22367.73841210 0.01341050
0.08080000 -22367.73826834 0.01345754
0.08120000 -22367.73817103 0.01345765
0.08160000 -22367.73804415 0.01348684
0.08200000 -22367.73791376 0.01351908
0.08240000 -22367.73779124 0.01354296
0.08280000 -22367.73766988 0.01356520
0.08320000 -22367.73753300 0.01360248
0.08360000 -22367.73738979 0.01364561
0.08400000 -22367.73728327 0.01365157
0.08440000 -22367.73716533 0.01366847
0.08480000 -22367.73703640 0.01369588
0.08520000 -22367.73691245 0.01371782
0.08560000 -22367.73676678 0.01376102
0.08600000 -22367.73664152 0.01378332
0.08640000 -22367.73649818 0.01382322
0.08680000 -22367.73635890 0.01385857
0.08720000 -22367.73624929 0.01386379
0.08760000 -22367.73610165 0.01390655
0.08800000 -22367.73597142 0.01393142
0.08840000 -22367.73582530 0.01397170
0.08880000 -22367.73568939 0.01400129
0.08920000 -22367.73554298 0.01404090
0.08960000 -22367.73540232 0.01407428
0.09000000 -22367.73529557 0.01407326
0.09040000 -22367.73515772 0.01410288
0.09080000 -22367.73499112 0.01416076
0.09120000 -22367.73486109 0.01418158
0.09160000 -22367.73472507 0.01420793
0.09200000 -22367.73458322 0.01423962
0.09240000 -22367.73442733 0.01428486
0.09280000 -22367.73430314 0.01429793
0.09320000 -22367.73417636 0.01431312
0.09360000 -22367.73401113 0.01436627
0.09400000 -22367.73386615 0.01439869
0.09440000 -22367.73371218 0.01443962
0.09480000 -22367.73356071 0.01447756
0.09520000 -22367.73343144 0.01449284
0.09560000 -22367.73328261 0.01452719
0.09600000 -22367.73315178 0.01454305
0.09640000 -22367.73299281 0.01458659
0.09680000 -22367.73283469 0.01462879
0.09720000 -22367.73268051 0.01466657
0.09760000 -22367.73253649 0.01469371
0.09800000 -22367.73238680 0.01472604
0.09840000 -22367.73224206 0.01475294
0.09880000 -22367.73210157 0.01477511
0.09920000 -22367.73194350 0.01481437
0.09960000 -22367.73179903 0.01483957
0.10000000 -22367.73164123 0.01487760
0.10040000 -22367.73148357 0.01491503
0.10080000 -22367.73132021 0.01495767
0.10120000 -22367.73115378 0.01500290
0.10160000 -22367.73099721 0.01503779
0.10200000 -22367.73085600 0.01505684
0.10240000 -22367.73069716 0.01509304
0.10280000 -22367.73056129 0.01510579
0.10320000 -22367.73037979 0.01516369
0.10360000 -22367.73022971 0.01518968
0.10400000 -22367.73004810 0.01524674
0.10440000 -22367.72990753 0.01526227
0.10480000 -22367.72973834 0.01530593
0.10520000 -22367.72957424 0.01534404
0.10560000 -22367.72941530 0.01537649
0.10600000 -22367.72924047 0.01542437
0.10640000 -22367.72909206 0.01544534
0.10680000 -22367.72894123 0.01546825
0.10720000 -22367.72874574 0.01553534
0.10760000 -22367.72860123 0.01555097
0.10800000 -22367.72843920 0.01558363
0.10840000 -22367.72826073 0.01563227
0.10880000 -22367.72810577 0.01565690
0.10920000 -22367.72792416 0.01570772
0.10960000 -22367.72774624 0.01575436
0.11000000 -22367.72761478 0.01575406
0.11040000 -22367.72742595 0.01581065
0.11080000 -22367.72726042 0.01584345
0.11120000 -22367.72708484 0.01588583
0.11160000 -22367.72690058 0.01593642
0.11200000 -22367.72673707 0.01596577
0.11240000 -22367.72656289 0.01600531
0.11280000 -22367.72639363 0.01603945
0.11320000 -22367.72622639 0.01607109
0.11360000 -22367.72606888 0.01609251
0.11400000 -22367.72588035 0.01614449
0.11440000 -22367.72569195 0.01619585
0.11480000 -22367.72552078 0.01622950
0.11520000 -22367.72534128 0.01627100
0.11560000 -22367.72516262 0.01631118
0.11600000 -22367.72499693 0.01633791
0.11640000 -22367.72479836 0.01639704
0.11680000 -22367.72462399 0.01643149
0.11720000 -22367.72446370 0.01645138
0.11760000 -22367.72425028 0.01652391
0.11800000 -22367.72407844 0.01655440
0.11840000 -22367.72390079 0.01659021
0.11880000 -22367.72374298 0.01660570
0.11920000 -22367.72353856 0.01666731
0.11960000 -22367.72333940 0.01672320
0.12000000 -22367.72318941 0.01672943
0.12040000 -22367.72298691 0.01678769
0.12080000 -22367.72281489 0.01681498
0.12120000 -22367.72261891 0.01686577
0.12160000 -22367.72243970 0.01689930
0.12200000 -22367.72224325 0.01694958
0.12240000 -22367.72204499 0.01700121
0.12280000 -22367.72186780 0.01703127
0.12320000 -22367.72166878 0.01708270
0.12360000 -22367.72147140 0.01713200
0.12400000 -22367.72128203 0.01717281
0.12440000 -22367.72109951 0.01720629
0.12480000 -22367.72090045 0.01725582
0.12520000 -22367.72071140 0.01729487
0.12560000 -22367.72052024 0.01733556
0.12600000 -22367.72033513 0.01736971
0.12640000 -22367.72013009 0.01742331
0.12680000 -22367.71995981 0.01744167
0.12720000 -22367.71975230 0.01749678
0.12760000 -22367.71954856 0.01754764
0.12800000 -22367.71933590 0.01760693
0.12840000 -22367.71915504 0.01763396
0.12880000 -22367.71895689 0.01767779
0.12920000 -22367.71876676 0.01771311
0.12960000 -22367.71856595 0.01775865
0.13000000 -22367.71837235 0.01779649
0.13040000 -22367.71816316 0.01784944
0.13080000 -22367.71797147 0.01788441
0.13120000 -22367.71775894 0.01793974
0.13160000 -22367.71755993 0.01798106
0.13200000 -22367.71736808 0.01801476
0.13240000 -22367.71713742 0.01808678
0.13280000 -22367.71695251 0.01811256
0.13320000 -22367.71675527 0.01815021
0.13360000 -22367.71652122 0.01822418
0.13400000 -22367.71633552 0.01824932
0.13440000 -22367.71612957 0.01829423
0.13480000 -22367.71591575 0.01834653
0.13520000 -22367.71568636 0.01841392
0.13560000 -22367.71550644 0.01843136
0.13600000 -22367.71527641 0.01849843
0.13640000 -22367.71507023 0.01854117
0.13680000 -22367.71488264 0.01856484
0.13720000 -22367.71464151 0.01864157
0.13760000 -22367.71445787 0.01866033
0.13800000 -22367.71421689 0.01873595
0.13840000 -22367.71404846 0.01873854
0.13880000 -22367.71380475 0.01881593
0.13920000 -22367.71359182 0.01886205
0.13960000 -22367.71338183 0.01890477
0.14000000 -22367.71313182 0.01898702
0.14040000 -22367.71295494 0.01899566
0.14080000 -22367.71272321 0.01905867
0.14120000 -22367.71248989 0.01912279
0.14160000 -22367.71229391 0.01914909
0.14200000 -22367.71208095 0.01919188
0.14240000 -22367.71185269 0.01924951
0.14280000 -22367.71164408 0.01928700
0.14320000 -22367.71141182 0.01934766
0.14360000 -22367.71121098 0.01937642
0.14400000 -22367.71098482 0.01943002
0.14440000 -22367.71075659 0.01948521
0.14480000 -22367.71051167 0.01955660
0.14520000 -22367.71031052 0.01958375
0.14560000 -22367.71008042 0.01963938
0.14600000 -22367.70986526 0.01967958
0.14640000 -22367.70964271 0.01972669
0.14680000 -22367.70940854 0.01978493
0.14720000 -22367.70919497 0.01982211
0.14760000 -22367.70895614 0.01988406
0.14800000 -22367.70873046 0.01993238
0.14840000 -22367.70851322 0.01997178
0.14880000 -22367.70827889 0.02002778
0.14920000 -22367.70805517 0.02007270
0.14960000 -22367.70784050 0.02010809
0.15000000 -22367.70758432 0.02018452
0.15040000 -22367.70735976 0.02022884
0.15080000 -22367.70713484 0.02027304
0.15120000 -22367.70689377 0.02033291
0.15160000 -22367.70668579 0.02035921
0.15200000 -22367.70642582 0.02043702
0.15240000 -22367.70619486 0.02048533
0.15280000 -22367.70595128 0.02054580
0.15320000 -22367.70573842 0.02057506
0.15360000 -22367.70545681 0.02067258
0.15400000 -22367.70524750 0.02069734
0.15440000 -22367.70497994 0.02077986
0.15480000 -22367.70474519 0.02082908
0.15520000 -22367.70450260 0.02088568
0.15560000 -22367.70429458 0.02090722
0.15600000 -22367.70406038 0.02095446
0.15640000 -22367.70382065 0.02100675
0.15680000 -22367.70357565 0.02106383
0.15720000 -22367.70332440 0.02112668
0.15760000 -22367.70309263 0.02116957
0.15800000 -22367.70284388 0.02122896
0.15840000 -22367.70260201 0.02128098
0.15880000 -22367.70236385 0.02132883
0.15920000 -22367.70211112 0.02139075
0.15960000 -22367.70187817 0.02143243
0.16000000 -22367.70162031 0.02149853
0.16040000 -22367.70136593 0.02156067
0.16080000 -22367.70114320 0.02159068
0.16120000 -22367.70090009 0.02164059
0.16160000 -22367.70061540 0.02173160
0.16200000 -22367.70036799 0.02178484
0.16240000 -22367.70012242 0.02183578
0.16280000 -22367.69986103 0.02190205
0.16320000 -22367.69961362 0.02195386
0.16360000 -22367.69932652 0.02204488
0.16400000 -22367.69909541 0.02207943
0.16440000 -22367.69884178 0.02213602
0.16480000 -22367.69858279 0.02219749
0.16520000 -22367.69831620 0.02226608
0.16560000 -22367.69799142 0.02239238
0.16600000 -22367.69766500 0.02251984
0.16646400 -22367.69738807 0.02256537
0.16680000 -22367.69716254 0.02262293
0.16720000 -22367.69689780 0.02268728
0.16760000 -22367.69664280 0.02274140
0.16800000 -22367.69655545 0.02262739
0.16840000 -22367.69629544 0.02268556
0.16880000 -22367.69601482 0.02276385
0.16920000 -22367.69577692 0.02279895
0.16960000 -22367.69552056 0.02285204
0.17000000 -22367.69527779 0.02289105
0.17040000 -22367.69499976 0.02296483
0.17080000 -22367.69473776 0.02302211
0.17120000 -22367.69449101 0.02306367
0.17160000 -22367.69421404 0.02313495
0.17200000 -22367.69396235 0.02318049
0.17240000 -22367.69369825 0.02323795
0.17280000 -22367.69340640 0.02332267
0.17320000 -22367.69311456 0.02340692
0.17360000 -22367.69289598 0.02341742
0.17400000 -22367.69263991 0.02346493
0.17440000 -22367.69235010 0.02354570
0.17480000 -22367.69206818 0.02361810
0.17520000 -22367.69182208 0.02365420
0.17560000 -22367.69152991 0.02373589
0.17600000 -22367.69127217 0.02378267
0.17640000 -22367.69099537 0.02384803
0.17680000 -22367.69073444 0.02389703
0.17720000 -22367.69043530 0.02398378
0.17760000 -22367.69017875 0.02402745
0.17800000 -22367.68987184 0.02412100
0.17840000 -22367.68965259 0.02412641
0.17880000 -22367.68936115 0.02420353
0.17920000 -22367.68909029 0.02425959
0.17960000 -22367.68881570 0.02431890
0.18000000 -22367.68853337 0.02438547
0.18040000 -22367.68826622 0.02443638
0.18080000 -22367.68797085 0.02451503
0.18120000 -22367.68768954 0.02457914
0.18160000 -22367.68742123 0.02462977
0.18200000 -22367.68713687 0.02469597
0.18240000 -22367.68686607 0.02474813
0.18280000 -22367.68660468 0.02479040
0.18320000 -22367.68629173 0.02488375
0.18360000 -22367.68600927 0.02494613
0.18400000 -22367.68571504 0.02501979
0.18440000 -22367.68545955 0.02505425
0.18480000 -22367.68517232 0.02511996
0.18520000 -22367.68489746 0.02517282
0.18560000 -22367.68460957 0.02523823
0.18600000 -22367.68431499 0.02530984
0.18640000 -22367.68404081 0.02536058
0.18680000 -22367.68371793 0.02545955
0.18720000 -22367.68343025 0.02552283
0.18760000 -22367.68314861 0.02557959
0.18800000 -22367.68284833 0.02565451
0.18840000 -22367.68256536 0.02571164
0.18880000 -22367.68230035 0.02575033
0.18920000 -22367.68200471 0.02581917
0.18960000 -22367.68171914 0.02587746
0.19000000 -22367.68143317 0.02593567
0.19040000 -22367.68113023 0.02601037
0.19080000 -22367.68084534 0.02606654
0.19120000 -22367.68053365 0.02614903
0.19160000 -22367.68023758 0.02621542
0.19200000 -22367.67995349 0.02626935
0.19240000 -22367.67965609 0.02633611
0.19280000 -22367.67934522 0.02641585
0.19320000 -22367.67906199 0.02646749
0.19360000 -22367.67876209 0.02653531
0.19400000 -22367.67846527 0.02659957
0.19440000 -22367.67818775 0.02664405
0.19480000 -22367.67788348 0.02671480
0.19520000 -22367.67755707 0.02680721
0.19560000 -22367.67725909 0.02687071
0.19600000 -22367.67696223 0.02693260
0.19640000 -22367.67663869 0.02702070
0.19680000 -22367.67634532 0.02707816
0.19720000 -22367.67605341 0.02713367
0.19760000 -22367.67575228 0.02719792
0.19800000 -22367.67543848 0.02727435
0.19840000 -22367.67514243 0.02733257
0.19880000 -22367.67483948 0.02739720
0.19920000 -22367.67453023 0.02746764
0.19960000 -22367.67423082 0.02752777
0.20000000 -22367.67390732 0.02761152
0.20040000 -22367.67360062 0.02767798
0.20080000 -22367.67326560 0.02777228
0.20120000 -22367.67298830 0.02780838
0.20160000 -22367.67265445 0.02790055
0.20200000 -22367.67236031 0.02795252
0.20240000 -22367.67207177 0.02799843
0.20280000 -22367.67174398 0.02808310
0.20320000 -22367.67142295 0.02816053
0.20360000 -22367.67110046 0.02823893
0.20400000 -22367.67079381 0.02830103
0.20440000 -22367.67048991 0.02835989
0.20480000 -22367.67017566 0.02842862
0.20520000 -22367.66984701 0.02851127
0.20560000 -22367.66954395 0.02856784
0.20600000 -22367.66922354 0.02864130
0.20640000 -22367.66889930 0.02871810
0.20680000 -22367.66858021 0.02878927
0.20720000 -22367.66826336 0.02885772
0.20760000 -22367.66796307 0.02890913
0.20800000 -22367.66763021 0.02899263
0.20840000 -22367.66731056 0.02906244
0.20880000 -22367.66700737 0.02911531
0.20920000 -22367.66665448 0.02921740
0.20960000 -22367.66633254 0.02928806
0.21000000 -22367.66602343 0.02934541
0.21040000 -22367.66567918 0.02943741
0.21080000 -22367.66536530 0.02949858
0.21120000 -22367.66504343 0.02956725
0.21160000 -22367.66470651 0.02965049
0.21200000 -22367.66438265 0.02972019
0.21240000 -22367.66405991 0.02978829
0.21280000 -22367.66370684 0.02988624
0.21320000 -22367.66339217 0.02994531
0.21360000 -22367.66309074 0.02999066
0.21400000 -22367.66275990 0.03006494
0.21440000 -22367.66240003 0.03016777
0.21480000 -22367.66209448 0.03021580
0.21520000 -22367.66175718 0.03029510
0.21560000 -22367.66142669 0.03036710
0.21600000 -22367.66107765 0.03045719
0.21640000 -22367.66075365 0.03052175
0.21680000 -22367.66041872 0.03059676
0.21720000 -22367.66009300 0.03066208
0.21760000 -22367.65976638 0.03072782
0.21800000 -22367.65942036 0.03081248
0.21840000 -22367.65906970 0.03090129
0.21880000 -22367.65871228 0.03099640
0.21920000 -22367.65840717 0.03103871
0.21960000 -22367.65803843 0.03114417
0.22000000 -22367.65770810 0.03121074
0.22040000 -22367.65735275 0.03130185
0.22080000 -22367.65706172 0.03132815
0.22120000 -22367.65673016 0.03139451
0.22160000 -22367.65637563 0.03148337
0.22200000 -22367.65602553 0.03156731
0.22240000 -22367.65567513 0.03165106
0.22280000 -22367.65534613 0.03171294
0.22320000 -22367.65501131 0.03178017
0.22360000 -22367.65465907 0.03186433
0.22400000 -22367.65430586 0.03194898
0.22440000 -22367.65392655 0.03205924
0.22480000 -22367.65360006 0.03211622
0.22520000 -22367.65328280 0.03216347
0.22560000 -22367.65292147 0.03225433
0.22600000 -22367.65258985 0.03231499
0.22640000 -22367.65222702 0.03240638
0.22680000 -22367.65188505 0.03247643
0.22720000 -22367.65152984 0.03255924
0.22760000 -22367.65115185 0.03266434
0.22800000 -22367.65083531 0.03270753
0.22840000 -22367.65048986 0.03277914
0.22880000 -22367.65012313 0.03287155
0.22920000 -22367.64978684 0.03293304
0.22960000 -22367.64942476 0.03301984
0.23000000 -22367.64907729 0.03309155
0.23040000 -22367.64872329 0.03316931
0.23080000 -22367.64836244 0.03325344
0.23120000 -22367.64799086 0.03334781
0.23160000 -22367.64765160 0.03340940
0.23200000 -22367.64729264 0.03349020
0.23240000 -22367.64690755 0.03359665
0.23280000 -22367.64658771 0.03363737
0.23320000 -22367.64620523 0.03374025
0.23360000 -22367.64584496 0.03382043
0.23400000 -22367.64549968 0.03388516
0.23440000 -22367.64512081 0.03398299
0.23480000 -22367.64476473 0.03405754
0.23520000 -22367.64439376 0.03414652
0.23560000 -22367.64403876 0.03421904
0.23600000 -22367.64367892 0.03429592
0.23640000 -22367.64331542 0.03437598
0.23680000 -22367.64296976 0.03443772
0.23720000 -22367.64257588 0.03454720
0.23760000 -22367.64221304 0.03462515
0.23800000 -22367.64184515 0.03470769
0.23840000 -22367.64148087 0.03478613
0.23880000 -22367.64107691 0.03490377
0.23920000 -22367.64074512 0.03494876
0.23960000 -22367.64038078 0.03502582
0.24000000 -22367.64000805 0.03511079
0.24040000 -22367.63962888 0.03520171
0.24080000 -22367.63927073 0.03527114
0.24120000 -22367.63888618 0.03536650
0.24160000 -22367.63853441 0.03542859
0.24200000 -22367.63815126 0.03552158
0.24240000 -22367.63776612 0.03561607
0.24280000 -22367.63738029 0.03571079
0.24320000 -22367.63704007 0.03575941
0.24360000 -22367.63667192 0.03583547
0.24400000 -22367.63629269 0.03592214
0.24440000 -22367.63587551 0.03604629
0.24480000 -22367.63549941 0.03612887
0.24520000 -22367.63514589 0.03618838
0.24560000 -22367.63479692 0.03624288
0.24600000 -22367.63440288 0.03634196
0.24640000 -22367.63402609 0.03642331
0.24680000 -22367.63362442 0.03652906
0.24720000 -22367.63324325 0.03661383
0.24760000 -22367.63287600 0.03668420
0.24800000 -22367.63248770 0.03677514
0.24840000 -22367.63210190 0.03686310
0.24880000 -22367.63171129 0.03695539
0.24920000 -22367.63135837 0.03700951
0.24960000 -22367.63096678 0.03710182
0.25000000 -22367.63058250 0.03718634
0.25040000 -22367.63019763 0.03727097
0.25080000 -22367.62979780 0.03737007
0.25120000 -22367.62939917 0.03746751
0.25160000 -22367.62903957 0.03752543
0.25200000 -22367.62864392 0.03761891
0.25240000 -22367.62826782 0.03769238
0.25280000 -22367.62785606 0.03780102
0.25320000 -22367.62747892 0.03787456
0.25360000 -22367.62708176 0.03796764
0.25400000 -22367.62668978 0.03805505
0.25440000 -22367.62631108 0.03812871
0.25480000 -22367.62591792 0.03821636
0.25520000 -22367.62550724 0.03832104
0.25560000 -22367.62514274 0.03837905
0.25600000 -22367.62473634 0.03847850
0.25640000 -22367.62432745 0.03857995
0.25680000 -22367.62393453 0.03866495
0.25720000 -22367.62355536 0.03873572
0.25760000 -22367.62314000 0.03884220
0.25800000 -22367.62274883 0.03892401
0.25840000 -22367.62234587 0.03901713
0.25880000 -22367.62196724 0.03908544
0.25920000 -22367.62154771 0.03919417
0.25960000 -22367.62117874 0.03925185
0.26000000 -22367.62074803 0.03937081
0.26040000 -22367.62034753 0.03945907
0.26080000 -22367.61993513 0.03955875
0.26120000 -22367.61951754 0.03966314
0.26160000 -22367.61910350 0.03976350
0.26200000 -22367.61872125 0.03983159
0.26240000 -22367.61832337 0.03991483
0.26280000 -22367.61793214 0.03999094
0.26320000 -22367.61751569 0.04009179
0.26360000 -22367.61713268 0.04015871
0.26400000 -22367.61672112 0.04025371
0.26440000 -22367.61631026 0.04034754
0.26480000 -22367.61588438 0.04045590
0.26520000 -22367.61549059 0.04053169
0.26560000 -22367.61509266 0.04061114
0.26600000 -22367.61466467 0.04072017
0.26640000 -22367.61427508 0.04079031
0.26680000 -22367.61385524 0.04089024
0.26720000 -22367.61346667 0.04095841
0.26760000 -22367.61301507 0.04108913
0.26800000 -22367.61261719 0.04116565
0.26840000 -22367.61220798 0.04125302
0.26880000 -22367.61177956 0.04135912
0.26920000 -22367.61137859 0.04143729
0.26960000 -22367.61095626 0.04153634
0.27000000 -22367.61057221 0.04159663
0.27040000 -22367.61012378 0.04172082
0.27080000 -22367.60971201 0.04180787
0.27120000 -22367.60927476 0.04191992
0.27160000 -22367.60888405 0.04198495
0.27200000 -22367.60845576 0.04208708
0.27240000 -22367.60802872 0.04218748
0.27280000 -22367.60762669 0.04226239
0.27320000 -22367.60719598 0.04236550
0.27360000 -22367.60678304 0.04245035
0.27400000 -22367.60636283 0.04254201
0.27440000 -22367.60593016 0.04264564
0.27480000 -22367.60551271 0.04273357
0.27520000 -22367.60510490 0.04281138
0.27560000 -22367.60468812 0.04289768
0.27600000 -22367.60424688 0.04300796
0.27640000 -22367.60383173 0.04309166
0.27680000 -22367.60340183 0.04318965
0.27720000 -22367.60296976 0.04328932
0.27760000 -22367.60253452 0.04339168
0.27800000 -22367.60209921 0.04349362
0.27840000 -22367.60169822 0.04356078
