# strain(%), strain_el(%), stress(GPa)
0.29560000 0.29060770 0.22542011
0.29520000 0.29034390 0.22521558
0.29480000 0.29010703 0.22503193
0.29440000 0.28981777 0.22480765
0.29400000 0.28949798 0.22455971
0.29360000 0.28902471 0.22419276
0.29320000 0.28815203 0.22351614
0.29280000 0.28786843 0.22329625
0.29240000 0.28722493 0.22279732
0.29200000 0.28725484 0.22282051
0.29160000 0.28699489 0.22261897
0.29120000 0.28669147 0.22238372
0.29080000 0.28612224 0.22194237
0.29040000 0.28551506 0.22147160
0.29000000 0.28488979 0.22098680
0.28960000 0.28474804 0.22087690
0.28920000 0.28422103 0.22046829
0.28880000 0.28419708 0.22044972
0.28840000 0.28384167 0.22017416
0.28800000 0.28379455 0.22013763
0.28760000 0.28301917 0.21953644
0.28720000 0.28248361 0.21912120
0.28680000 0.28192273 0.21868633
0.28640000 0.28160696 0.21844150
0.28600000 0.28127618 0.21818504
0.28560000 0.28082817 0.21783768
0.28520000 0.28023154 0.21737509
0.28480000 0.27999190 0.21718930
0.28440000 0.27965277 0.21692635
0.28400000 0.27924354 0.21660906
0.28360000 0.27882523 0.21628473
0.28320000 0.27847668 0.21601449
0.28280000 0.27817585 0.21578124
0.28240000 0.27771794 0.21542621
0.28200000 0.27717354 0.21500411
0.28160000 0.27687984 0.21477640
0.28120000 0.27641898 0.21441907
0.28080000 0.27601276 0.21410412
0.28040000 0.27587291 0.21399569
0.28000000 0.27574079 0.21389325
0.27960000 0.27508252 0.21338287
0.27920000 0.27443608 0.21288166
0.27880000 0.27381623 0.21240107
0.27840000 0.27351559 0.21216797
0.27800000 0.27318501 0.21191166
0.27760000 0.27271776 0.21154938
0.27720000 0.27262384 0.21147656
0.27680000 0.27244114 0.21133491
0.27640000 0.27205800 0.21103785
0.27600000 0.27151348 0.21061567
0.27560000 0.27069973 0.20998473
0.27520000 0.27031513 0.20968654
0.27480000 0.26998464 0.20943030
0.27440000 0.26986138 0.20933473
0.27400000 0.26955917 0.20910041
0.27360000 0.26917041 0.20879900
0.27320000 0.26905210 0.20870726
0.27280000 0.26815496 0.20801168
0.27240000 0.26750960 0.20751131
0.27200000 0.26711533 0.20720562
0.27160000 0.26678749 0.20695143
0.27120000 0.26661468 0.20681745
0.27080000 0.26668613 0.20687284
0.27040000 0.26603306 0.20636649
0.27000000 0.26547561 0.20593428
0.26960000 0.26488590 0.20547706
0.26920000 0.26450247 0.20517977
0.26880000 0.26412306 0.20488560
0.26840000 0.26360297 0.20448236
0.26800000 0.26322101 0.20418621
0.26760000 0.26303062 0.20403859
0.26720000 0.26274321 0.20381575
0.26680000 0.26226923 0.20344826
0.26640000 0.26174783 0.20304400
0.26600000 0.26140036 0.20277459
0.26560000 0.26111592 0.20255406
0.26520000 0.26063525 0.20218137
0.26480000 0.26013753 0.20179547
0.26440000 0.25958517 0.20136721
0.26400000 0.25931967 0.20116135
0.26360000 0.25912872 0.20101331
0.26320000 0.25887229 0.20081449
0.26280000 0.25822166 0.20031003
0.26240000 0.25776577 0.19995656
0.26200000 0.25735711 0.19963971
0.26160000 0.25683215 0.19923269
0.26120000 0.25624091 0.19877428
0.26080000 0.25626640 0.19879404
0.26040000 0.25594563 0.19854534
0.26000000 0.25560418 0.19828060
0.25960000 0.25521177 0.19797635
0.25920000 0.25479375 0.19765224
0.25880000 0.25419597 0.19718876
0.25840000 0.25374201 0.19683679
0.25800000 0.25353335 0.19667501
0.25760000 0.25310673 0.19634423
0.25720000 0.25280669 0.19611161
0.25680000 0.25222031 0.19565696
0.25640000 0.25163955 0.19520668
0.25600000 0.25144325 0.19505448
0.25560000 0.25128217 0.19492959
0.25520000 0.25108790 0.19477896
0.25480000 0.25052954 0.19434604
0.25440000 0.25010044 0.19401335
0.25400000 0.24955183 0.19358799
0.25360000 0.24899880 0.19315920
0.25320000 0.24843636 0.19272312
0.25280000 0.24808619 0.19245163
0.25240000 0.24769215 0.19214611
0.25200000 0.24751516 0.19200889
0.25160000 0.24721221 0.19177400
0.25120000 0.24676595 0.19142800
0.25080000 0.24638682 0.19113404
0.25040000 0.24612035 0.19092744
0.25000000 0.24551490 0.19045801
0.24960000 0.24496913 0.19003486
0.24920000 0.24453014 0.18969449
0.24880000 0.24421730 0.18945193
0.24840000 0.24376279 0.18909954
0.24800000 0.24373222 0.18907583
0.24760000 0.24344728 0.18885491
0.24720000 0.24285834 0.18839828
0.24680000 0.24229283 0.18795982
0.24640000 0.24176011 0.18754679
0.24600000 0.24132948 0.18721290
0.24560000 0.24094787 0.18691702
0.24520000 0.24072394 0.18674341
0.24480000 0.24046590 0.18654334
0.24440000 0.24027126 0.18639243
0.24400000 0.23992511 0.18612404
0.24360000 0.23923982 0.18559271
0.24320000 0.23860769 0.18510260
0.24280000 0.23788380 0.18454134
0.24240000 0.23756323 0.18429279
0.24200000 0.23741362 0.18417680
0.24160000 0.23732323 0.18410671
0.24120000 0.23691012 0.18378641
0.24080000 0.23652890 0.18349084
0.24040000 0.23621724 0.18324920
0.24000000 0.23582977 0.18294877
0.23960000 0.23524316 0.18249395
0.23920000 0.23457735 0.18197773
0.23880000 0.23410037 0.18160791
0.23840000 0.23362043 0.18123579
0.23800000 0.23361509 0.18123165
0.23760000 0.23371582 0.18130976
0.23720000 0.23319493 0.18090589
0.23680000 0.23279709 0.18059743
0.23640000 0.23226588 0.18018556
0.23600000 0.23139192 0.17950795
0.23560000 0.23102926 0.17922676
0.23520000 0.23051227 0.17882593
0.23480000 0.23060259 0.17889595
0.23440000 0.23032272 0.17867896
0.23400000 0.23004036 0.17846004
0.23360000 0.22933974 0.17791682
0.23320000 0.22871706 0.17743403
0.23280000 0.22835515 0.17715343
0.23240000 0.22816688 0.17700746
0.23200000 0.22788533 0.17678916
0.23160000 0.22734562 0.17637070
0.23120000 0.22697609 0.17608419
0.23080000 0.22657740 0.17577507
0.23040000 0.22612632 0.17542533
0.23000000 0.22573769 0.17512402
0.22960000 0.22522000 0.17472263
0.22920000 0.22475381 0.17436118
0.22880000 0.22450801 0.17417060
0.22840000 0.22411709 0.17386751
0.22800000 0.22379165 0.17361518
0.22760000 0.22320425 0.17315975
0.22720000 0.22295700 0.17296804
0.22680000 0.22261605 0.17270369
0.22640000 0.22239090 0.17252913
0.22600000 0.22182155 0.17208769
0.22560000 0.22154274 0.17187152
0.22520000 0.22086848 0.17134874
0.22480000 0.22055988 0.17110947
0.22440000 0.21997339 0.17065474
0.22400000 0.21958173 0.17035108
0.22360000 0.21935309 0.17017380
0.22320000 0.21904180 0.16993245
0.22280000 0.21873455 0.16969422
0.22240000 0.21836025 0.16940402
0.22200000 0.21797834 0.16910791
0.22160000 0.21741998 0.16867499
0.22120000 0.21697324 0.16832862
0.22080000 0.21653311 0.16798737
0.22040000 0.21590859 0.16750315
0.22000000 0.21590588 0.16750105
0.21960000 0.21560725 0.16726951
0.21920000 0.21546150 0.16715651
0.21880000 0.21495273 0.16676204
0.21840000 0.21418898 0.16616988
0.21800000 0.21364506 0.16574816
0.21760000 0.21347429 0.16561575
0.21720000 0.21315651 0.16536937
0.21680000 0.21290848 0.16517706
0.21640000 0.21220552 0.16463203
0.21600000 0.21181160 0.16432661
0.21560000 0.21136157 0.16397768
0.21520000 0.21103118 0.16372152
0.21480000 0.21050282 0.16331187
0.21440000 0.21024026 0.16310829
0.21400000 0.21000904 0.16292902
0.21360000 0.20966590 0.16266297
0.21320000 0.20917534 0.16228262
0.21280000 0.20873780 0.16194338
0.21240000 0.20802723 0.16139245
0.21200000 0.20769621 0.16113580
0.21160000 0.20755517 0.16102644
0.21120000 0.20703127 0.16062024
0.21080000 0.20657773 0.16026860
0.21040000 0.20629476 0.16004920
0.21000000 0.20581416 0.15967657
0.20960000 0.20517647 0.15918215
0.20920000 0.20482778 0.15891180
0.20880000 0.20458513 0.15872366
0.20840000 0.20443810 0.15860966
0.20800000 0.20385415 0.15815690
0.20760000 0.20364286 0.15799309
0.20720000 0.20329618 0.15772429
0.20680000 0.20271217 0.15727149
0.20640000 0.20201006 0.15672711
0.20600000 0.20172619 0.15650702
0.20560000 0.20148530 0.15632025
0.20520000 0.20112304 0.15603938
0.20480000 0.20089737 0.15586440
0.20440000 0.20056727 0.15560847
0.20400000 0.19999113 0.15516177
0.20360000 0.19943140 0.15472778
0.20320000 0.19909689 0.15446843
0.20280000 0.19863726 0.15411206
0.20240000 0.19834863 0.15388827
0.20200000 0.19824062 0.15380453
0.20160000 0.19785402 0.15350478
0.20120000 0.19730983 0.15308285
0.20080000 0.19671390 0.15262081
0.20040000 0.19617932 0.15220633
0.20000000 0.19584391 0.15194627
0.19960000 0.19536279 0.15157325
0.19920000 0.19509657 0.15136683
0.19880000 0.19476235 0.15110770
0.19840000 0.19460134 0.15098287
0.19800000 0.19421838 0.15068594
0.19760000 0.19377561 0.15034264
0.19720000 0.19318483 0.14988459
0.19680000 0.19255389 0.14939540
0.19640000 0.19221763 0.14913469
0.19600000 0.19186139 0.14885848
0.19560000 0.19151144 0.14858715
0.19520000 0.19146280 0.14854944
0.19480000 0.19096507 0.14816353
0.19440000 0.19031575 0.14766009
0.19400000 0.18987818 0.14732083
0.19360000 0.18971830 0.14719686
0.19320000 0.18926595 0.14684614
0.19280000 0.18877384 0.14646459
0.19240000 0.18862777 0.14635134
0.19200000 0.18835487 0.14613974
0.19160000 0.18771168 0.14564106
0.19120000 0.18736745 0.14537416
0.19080000 0.18680903 0.14494120
0.19040000 0.18654320 0.14473510
0.19000000 0.18613048 0.14441510
0.18960000 0.18554797 0.14396346
0.18920000 0.18544532 0.14388387
0.18880000 0.18513559 0.14364372
0.18840000 0.18471012 0.14331384
0.18800000 0.18405410 0.14280520
0.18760000 0.18386775 0.14266072
0.18720000 0.18349814 0.14237415
0.18680000 0.18304413 0.14202213
0.18640000 0.18254264 0.14163331
0.18600000 0.18229989 0.14144510
0.18560000 0.18203152 0.14123702
0.18520000 0.18142797 0.14076907
0.18480000 0.18077064 0.14025941
0.18440000 0.18038029 0.13995676
0.18400000 0.18000499 0.13966578
0.18360000 0.17966666 0.13940346
0.18320000 0.17938676 0.13918644
0.18280000 0.17909901 0.13896334
0.18240000 0.17868735 0.13864417
0.18200000 0.17814727 0.13822542
0.18160000 0.17749667 0.13772099
0.18120000 0.17706187 0.13738387
0.18080000 0.17668380 0.13709074
0.18040000 0.17648918 0.13693985
0.18000000 0.17631188 0.13680238
0.17960000 0.17592513 0.13650251
0.17920000 0.17559548 0.13624693
0.17880000 0.17495236 0.13574829
0.17840000 0.17429378 0.13523767
0.17800000 0.17384796 0.13489201
0.17760000 0.17359751 0.13469782
0.17720000 0.17341042 0.13455277
0.17680000 0.17319587 0.13438642
0.17640000 0.17286579 0.13413050
0.17600000 0.17223229 0.13363932
0.17560000 0.17154187 0.13310402
0.17520000 0.17096848 0.13265944
0.17480000 0.17074308 0.13248468
0.17440000 0.17040352 0.13222141
0.17400000 0.17039950 0.13221829
0.17360000 0.16995812 0.13187607
0.17320000 0.16966730 0.13165059
0.17280000 0.16878887 0.13096951
0.17240000 0.16846006 0.13071457
0.17200000 0.16800109 0.13035871
0.17160000 0.16800825 0.13036427
0.17120000 0.16756709 0.13002222
0.17080000 0.16712078 0.12967618
0.17040000 0.16652859 0.12921703
0.17000000 0.16545239 0.12838262
0.16960000 0.16559082 0.12848994
0.16920000 0.16523940 0.12821748
0.16880000 0.16503430 0.12805846
0.16840000 0.16473838 0.12782902
0.16800000 0.16431321 0.12749937
0.16760000 0.16400929 0.12726373
0.16720000 0.16350884 0.12687571
0.16680000 0.16274401 0.12628271
0.16640000 0.16241945 0.12603106
0.16600000 0.16220993 0.12586862
0.16560000 0.16214342 0.12581705
0.16520000 0.16146115 0.12528806
0.16480000 0.16103608 0.12495849
0.16440000 0.16070829 0.12470434
0.16400000 0.16022140 0.12432684
0.16360000 0.15967683 0.12390461
0.16320000 0.15935472 0.12365487
0.16280000 0.15915189 0.12349760
0.16240000 0.16225491 0.12590349
0.16200000 0.16185190 0.12559102
0.16160000 0.16141367 0.12525125
0.16120000 0.16093083 0.12487689
0.16080000 0.16059840 0.12461914
0.16040000 0.15993724 0.12410652
0.16000000 0.15957504 0.12382569
0.15960000 0.15939545 0.12368645
0.15920000 0.15912168 0.12347419
0.15880000 0.15860211 0.12307134
0.15840000 0.15824425 0.12279388
0.15800000 0.15789084 0.12251987
0.15760000 0.15721790 0.12199812
0.15720000 0.15721125 0.12199296
0.15680000 0.15654508 0.12147645
0.15640000 0.15592480 0.12099553
0.15600000 0.15553753 0.12069526
0.15560000 0.15560748 0.12074949
0.15520000 0.15507496 0.12033661
0.15480000 0.15454576 0.11992631
0.15440000 0.15412543 0.11960041
0.15400000 0.15379667 0.11934551
0.15360000 0.15361102 0.11920157
0.15320000 0.15343541 0.11906541
0.15280000 0.15322071 0.11889894
0.15240000 0.15263494 0.11844478
0.15200000 0.15216770 0.11808251
0.15160000 0.15154025 0.11759602
0.15120000 0.15096726 0.11715177
0.15080000 0.15072972 0.11696759
0.15040000 0.15038524 0.11670051
0.15000000 0.14980824 0.11625314
0.14960000 0.14936997 0.11591333
0.14920000 0.14892220 0.11556616
0.14880000 0.14843770 0.11519051
0.14840000 0.14825366 0.11504781
0.14800000 0.14771782 0.11463235
0.14760000 0.14731677 0.11432141
0.14720000 0.14635862 0.11357852
0.14680000 0.14659348 0.11376061
0.14640000 0.14613425 0.11340455
0.14600000 0.14564689 0.11302669
0.14560000 0.14550484 0.11291655
0.14520000 0.14524839 0.11271771
0.14480000 0.14480399 0.11237315
0.14440000 0.14435810 0.11202744
0.14400000 0.14388185 0.11165818
0.14360000 0.14339098 0.11127760
0.14320000 0.14294616 0.11093271
0.14280000 0.14272206 0.11075896
0.14240000 0.14214007 0.11030772
0.14200000 0.14208013 0.11026124
0.14160000 0.14177491 0.11002460
0.14120000 0.14173769 0.10999574
0.14080000 0.14110682 0.10950660
0.14040000 0.14057416 0.10909361
0.14000000 0.13634573 0.10581516
0.13960000 0.13585687 0.10543612
0.13920000 0.13594262 0.10550261
0.13880000 0.13535981 0.10505073
0.13840000 0.13490376 0.10469714
0.13800000 0.13438889 0.10429795
0.13760000 0.13395955 0.10396506
0.13720000 0.13354651 0.10364482
0.13680000 0.13317311 0.10335531
0.13640000 0.13280542 0.10307023
0.13600000 0.13245910 0.10280171
0.13560000 0.13208514 0.10251176
0.13520000 0.13172831 0.10223510
0.13480000 0.13129333 0.10189784
0.13440000 0.13078111 0.10150071
0.13400000 0.13024906 0.10108819
0.13360000 0.12987692 0.10079965
0.13320000 0.12967844 0.10064577
0.13280000 0.12927953 0.10033647
0.13240000 0.12882468 0.09998381
0.13200000 0.12848864 0.09972326
0.13160000 0.12805629 0.09938805
0.13120000 0.12738677 0.09886895
0.13080000 0.12713947 0.09867721
0.13040000 0.12670449 0.09833995
0.13000000 0.12645889 0.09814953
0.12960000 0.12589721 0.09771403
0.12920000 0.12563137 0.09750792
0.12880000 0.12516449 0.09714593
0.12840000 0.12490322 0.09694336
0.12800000 0.12439644 0.09655043
0.12760000 0.12403277 0.09626846
0.12720000 0.12357225 0.09591141
0.12680000 0.12334799 0.09573753
0.12640000 0.12297049 0.09544484
0.12600000 0.12258630 0.09514697
0.12560000 0.12219690 0.09484505
0.12520000 0.12163928 0.09441271
0.12480000 0.12126440 0.09412205
0.12440000 0.12065658 0.09365078
0.12400000 0.12052252 0.09354684
0.12360000 0.12013672 0.09324771
0.12320000 0.11991182 0.09307334
0.12280000 0.11932870 0.09262123
0.12240000 0.11914616 0.09247970
0.12200000 0.11867247 0.09211243
0.12160000 0.11823277 0.09177151
0.12120000 0.11791682 0.09152655
0.12080000 0.11716035 0.09094003
0.12040000 0.11735730 0.09109273
0.12000000 0.11667093 0.09056056
0.11960000 0.11604741 0.09007712
0.11920000 0.11535859 0.08954306
0.11880000 0.11520518 0.08942411
0.11840000 0.11495717 0.08923182
0.11800000 0.11456535 0.08892803
0.11760000 0.11395185 0.08845236
0.11720000 0.11405235 0.08853028
0.11680000 0.11320941 0.08787672
0.11640000 0.11285863 0.08760475
0.11600000 0.11251820 0.08734080
0.11560000 0.11220965 0.08710157
0.11520000 0.11154882 0.08658920
0.11480000 0.11137607 0.08645526
0.11440000 0.11166346 0.08667809
0.11400000 0.11044804 0.08573573
0.11360000 0.11076899 0.08598457
0.11320000 0.10985886 0.08527892
0.11280000 0.10918639 0.08475753
0.11240000 0.10886317 0.08450692
0.11200000 0.10849346 0.08422027
0.11160000 0.10811772 0.08392894
0.11120000 0.10768409 0.08359274
0.11080000 0.10766392 0.08357710
0.11040000 0.10771087 0.08361350
0.11000000 0.10661034 0.08276022
0.10960000 0.10655971 0.08272096
0.10920000 0.10613155 0.08238899
0.10880000 0.10534983 0.08178290
0.10840000 0.10497438 0.08149180
0.10800000 0.10475913 0.08132491
0.10760000 0.10423908 0.08092170
0.10720000 0.10360129 0.08042719
0.10680000 0.10356180 0.08039658
0.10640000 0.10301933 0.07997598
0.10600000 0.10260559 0.07965519
0.10560000 0.10219453 0.07933648
0.10520000 0.10189706 0.07910584
0.10480000 0.10139683 0.07871799
0.10440000 0.10095475 0.07837523
0.10400000 0.10052014 0.07803826
0.10360000 0.10018891 0.07778145
0.10320000 0.09991089 0.07756589
0.10280000 0.09955940 0.07729337
0.10240000 0.09905638 0.07690336
0.10200000 0.09859836 0.07654824
0.10160000 0.09821052 0.07624753
0.10120000 0.09792028 0.07602249
0.10080000 0.09751839 0.07571090
0.10040000 0.09705814 0.07535405
0.10000000 0.09655140 0.07496116
0.09960000 0.09620597 0.07469333
0.09920000 0.09590739 0.07446183
0.09880000 0.09550383 0.07414893
0.09840000 0.09497459 0.07373859
0.09800000 0.09462002 0.07346368
0.09760000 0.09419689 0.07313562
0.09720000 0.09383695 0.07285654
0.09680000 0.09332061 0.07245621
0.09640000 0.09286733 0.07210476
0.09600000 0.09262092 0.07191371
0.09560000 0.09241876 0.07175697
0.09520000 0.09184452 0.07131173
0.09480000 0.09149352 0.07103960
0.09440000 0.09107883 0.07071807
0.09400000 0.09050014 0.07026939
0.09360000 0.09028736 0.07010441
0.09320000 0.09001351 0.06989209
0.09280000 0.08957405 0.06955136
0.09240000 0.08904310 0.06913969
0.09200000 0.08879724 0.06894907
0.09160000 0.08851292 0.06872862
0.09120000 0.08838494 0.06862940
0.09080000 0.08783316 0.06820158
0.09040000 0.08689408 0.06747348
0.09000000 0.08664743 0.06728225
0.08960000 0.08631346 0.06702331
0.08920000 0.08590701 0.06670817
0.08880000 0.08530175 0.06623889
0.08840000 0.08494202 0.06595998
0.08800000 0.08419671 0.06538211
0.08760000 0.08546250 0.06636353
0.08720000 0.08510898 0.06608943
0.08680000 0.08434789 0.06549933
0.08640000 0.08283288 0.06432468
0.08600000 0.08256810 0.06411939
0.08560000 0.08240663 0.06399420
0.08520000 0.08198346 0.06366610
0.08480000 0.08129038 0.06312873
0.08440000 0.08099573 0.06290027
0.08400000 0.08074370 0.06270487
0.08360000 0.08039933 0.06243786
0.08320000 0.07974691 0.06193202
0.08280000 0.07936872 0.06163879
0.08240000 0.07923002 0.06153125
0.08200000 0.07874439 0.06115473
0.08160000 0.07832361 0.06082848
0.08120000 0.07786981 0.06047664
0.08080000 0.07871239 0.06112992
0.08040000 0.07837820 0.06087081
0.08000000 0.07651377 0.05942524
0.07960000 0.07632472 0.05927867
0.07920000 0.07576528 0.05884491
0.07880000 0.07861295 0.06105281
0.07840000 0.07825981 0.06077901
0.07800000 0.07781557 0.06043458
0.07760000 0.07744555 0.06014769
0.07720000 0.07705286 0.05984322
0.07680000 0.07660446 0.05949556
0.07640000 0.07614745 0.05914123
0.07600000 0.07569651 0.05879160
0.07560000 0.07547836 0.05862245
0.07520000 0.07511484 0.05834061
0.07480000 0.07474877 0.05805678
0.07440000 0.07433183 0.05773351
0.07400000 0.07400451 0.05747972
0.07360000 0.07361296 0.05717614
0.07320000 0.07306997 0.05675514
0.07280000 0.06943340 0.05393558
0.07240000 0.06930346 0.05383482
0.07200000 0.06878482 0.05343271
0.07160000 0.06843391 0.05316063
0.07120000 0.06796525 0.05279727
0.07080000 0.06750904 0.05244355
0.07040000 0.06719678 0.05220144
0.07000000 0.06686794 0.05194648
0.06960000 0.06664103 0.05177055
0.06920000 0.06604641 0.05130951
0.06880000 0.06551253 0.05089558
0.06840000 0.06506014 0.05054482
0.06800000 0.06470885 0.05027246
0.06760000 0.06444394 0.05006706
0.06720000 0.06415497 0.04984302
0.06680000 0.06358791 0.04940335
0.06640000 0.06303298 0.04897309
0.06600000 0.06288335 0.04885708
0.06560000 0.06242057 0.04849827
0.06520000 0.06189492 0.04809072
0.06480000 0.06155709 0.04782878
0.06440000 0.06105173 0.04743696
0.06400000 0.06292989 0.04889317
0.06360000 0.06341322 0.04926791
0.06320000 0.06297569 0.04892868
0.06280000 0.06267293 0.04869393
0.06240000 0.06227022 0.04838170
0.06200000 0.06189132 0.04808793
0.06160000 0.06149220 0.04777847
0.06120000 0.06104946 0.04743520
0.06080000 0.06060797 0.04709290
0.06040000 0.06034355 0.04688788
0.06000000 0.05986914 0.04652006
0.05960000 0.05941782 0.04617013
0.05920000 0.05888754 0.04575898
0.05880000 0.05850804 0.04546474
0.05840000 0.05810779 0.04515442
0.05800000 0.05784015 0.04494690
0.05760000 0.05743930 0.04463611
0.05720000 0.05702779 0.04431705
0.05680000 0.05660668 0.04399055
0.05640000 0.05618582 0.04366424
0.05600000 0.05586624 0.04341646
0.05560000 0.05527120 0.04295511
0.05520000 0.05500859 0.04275149
0.05480000 0.05457863 0.04241813
0.05440000 0.05420714 0.04213010
0.05400000 0.05384672 0.04185066
0.05360000 0.05348852 0.04157292
0.05320000 0.05314086 0.04130338
0.05280000 0.05236331 0.04070051
0.05240000 0.05206305 0.04046771
0.05200000 0.05183844 0.04029356
0.05160000 0.05141952 0.03996876
0.05120000 0.04797052 0.03729462
0.05080000 0.04775007 0.03712369
0.05040000 0.04729343 0.03676965
0.05000000 0.04804915 0.03735558
0.04960000 0.04761980 0.03702270
0.04920000 0.04725093 0.03673670
0.04880000 0.04562550 0.03547644
0.04840000 0.04526802 0.03519927
0.04800000 0.04488183 0.03489984
0.04760000 0.04442074 0.03454234
0.04720000 0.04395066 0.03417787
0.04680000 0.04354003 0.03385950
0.04640000 0.04432534 0.03446838
0.04600000 0.04293389 0.03338953
0.04560000 0.04239858 0.03297449
0.04520000 0.04311763 0.03353199
0.04480000 0.04181516 0.03252214
0.04440000 0.04127714 0.03210500
0.04400000 0.04379772 0.03405929
0.04360000 0.04347427 0.03380851
0.04320000 0.04314488 0.03355313
0.04280000 0.04269109 0.03320128
0.04240000 0.04217462 0.03280085
0.04200000 0.04206850 0.03271856
0.04160000 0.04215075 0.03278234
0.04120000 0.04216533 0.03279365
0.04080000 0.04185216 0.03255083
0.04040000 0.04131357 0.03213324
0.04000000 0.04085645 0.03177882
0.03960000 0.03998079 0.03109989
0.03920000 0.03879355 0.03017938
0.03880000 0.03833840 0.02982648
0.03840000 0.03821692 0.02973230
0.03800000 0.03800989 0.02957177
0.03760000 0.03759174 0.02924757
0.03720000 0.03759878 0.02925303
0.03680000 0.03755501 0.02921910
0.03640000 0.03756079 0.02922358
0.03600000 0.03713604 0.02889425
0.03560000 0.03595624 0.02797951
0.03520000 0.03507166 0.02729366
0.03480000 0.03444330 0.02680647
0.03440000 0.03409691 0.02653790
0.03400000 0.03367101 0.02620769
0.03360000 0.03350588 0.02607965
0.03320000 0.03389354 0.02638022
0.03280000 0.03395453 0.02642751
0.03240000 0.03374218 0.02626287
0.03200000 0.03318851 0.02583358
0.03160000 0.03221590 0.02507948
0.03120000 0.03138720 0.02443697
0.03080000 0.03055918 0.02379497
0.03040000 0.03033978 0.02362486
0.03000000 0.02980563 0.02321072
0.02960000 0.02942058 0.02291217
0.02920000 0.02920902 0.02274814
0.02880000 0.02921811 0.02275519
0.02840000 0.02907480 0.02264408
0.02800000 0.02892137 0.02252511
0.02760000 0.02853232 0.02222347
0.02720000 0.02785448 0.02169792
0.02680000 0.02688442 0.02094579
0.02640000 0.02607573 0.02031879
0.02600000 0.02567690 0.02000956
0.02560000 0.02541683 0.01980792
0.02520000 0.02500808 0.01949100
0.02480000 0.02458188 0.01916055
0.02440000 0.02412195 0.01880395
0.02400000 0.02375560 0.01851991
0.02360000 0.02356107 0.01836908
0.02320000 0.02323709 0.01811789
0.02280000 0.02293226 0.01788154
0.02240000 0.02253885 0.01757652
0.02200000 0.02199044 0.01715131
0.02160000 0.02161157 0.01685756
0.02120000 0.02109042 0.01645349
0.02080000 0.02056590 0.01604681
0.02040000 0.02032480 0.01585988
0.02000000 0.01997204 0.01558637
0.01960000 0.01934694 0.01510171
0.01920000 0.01866440 0.01457251
0.01880000 0.01845627 0.01441114
0.01840000 0.01850123 0.01444600
0.01800000 0.01899316 0.01482741
0.01760000 0.01855466 0.01448743
0.01720000 0.01847916 0.01442889
0.01680000 0.01761721 0.01376059
0.01640000 0.01633187 0.01276401
0.01600000 0.01571317 0.01228431
0.01560000 0.01544647 0.01207753
0.01520000 0.01503234 0.01175644
0.01480000 0.01464462 0.01145583
0.01440000 0.01460098 0.01142199
0.01400000 0.01444373 0.01130007
0.01360000 0.01436789 0.01124127
0.01320000 0.01431218 0.01119807
0.01280000 0.01402570 0.01097596
0.01240000 0.01361920 0.01066078
0.01200000 0.01300809 0.01018697
0.01160000 0.01204241 0.00943824
0.01120000 0.01111150 0.00871647
0.01080000 0.01069766 0.00839561
0.01040000 0.01030726 0.00809291
0.01000000 0.00999770 0.00785290
0.00960000 0.00953911 0.00749734
0.00920000 0.00905355 0.00712086
0.00880000 0.00847926 0.00667560
0.00840000 0.00822034 0.00647485
0.00800000 0.00852549 0.00671144
0.00760000 0.00867323 0.00682599
0.00720000 0.00868174 0.00683259
0.00680000 0.00799920 0.00630339
0.00640000 0.00712003 0.00562174
0.00600000 0.00611904 0.00484563
0.00560000 0.00546532 0.00433878
0.00520000 0.00519976 0.00413288
0.00480000 0.00480831 0.00382938
0.00440000 0.00437538 0.00349371
0.00400000 0.00370549 0.00297432
0.00360000 0.00364740 0.00292928
0.00320000 0.00383774 0.00307686
0.00280000 0.00117581 0.00101296
0.00240000 0.00013074 0.00020269
0.00200000 0.00150384 0.00126730
0.00160000 0.00041911 0.00042627
0.00120000 -0.00046971 -0.00026287
0.00080000 -0.00086176 -0.00056684
0.00040000 -0.00120230 -0.00083087
-0.00000000 -0.00192943 -0.00139464
