# strain(%), energy_raw(eV), energy(eV)
0.27880000 -22367.60267689 0.04224779
0.27920000 -22367.60222845 0.04236143
0.27960000 -22367.60178727 0.04246732
0.28000000 -22367.60135089 0.04256795
0.28040000 -22367.60091675 0.04266584
0.28080000 -22367.60044008 0.04280580
0.28120000 -22367.59997239 0.04293629
0.28160000 -22367.59956141 0.04300959
0.28200000 -22367.59913357 0.04309927
0.28240000 -22367.59867953 0.04321467
0.28280000 -22367.59823542 0.04331966
0.28320000 -22367.59780269 0.04341279
0.28360000 -22367.59734750 0.04352789
0.28400000 -22367.59692048 0.04361435
0.28440000 -22367.59647703 0.04371677
0.28480000 -22367.59602561 0.04382667
0.28520000 -22367.59556753 0.04394275
0.28560000 -22367.59513041 0.04403738
0.28600000 -22367.59466165 0.04416318
0.28640000 -22367.59421612 0.04426527
0.28680000 -22367.59377854 0.04435894
0.28720000 -22367.59332733 0.04446574
0.28760000 -22367.59286973 0.04457847
0.28800000 -22367.59241688 0.04468596
0.28840000 -22367.59196740 0.04478960
0.28880000 -22367.59150353 0.04490715
0.28920000 -22367.59107979 0.04498409
0.28960000 -22367.59061347 0.04510313
0.29000000 -22367.59013858 0.04523026
0.29040000 -22367.58970135 0.04531925
0.29080000 -22367.58922795 0.04544393
0.29120000 -22367.58877313 0.04554955
0.29160000 -22367.58833281 0.04564019
0.29200000 -22367.58784610 0.04577674
0.29240000 -22367.58739605 0.04587615
0.29280000 -22367.58691490 0.04600618
0.29320000 -22367.58648915 0.04608032
0.29360000 -22367.58600469 0.04621270
0.29400000 -22367.58556980 0.04629504
0.29440000 -22367.58512109 0.04639071
0.29480000 -22367.58464150 0.04651678
0.29520000 -22367.58414557 0.04665871
0.29560000 -22367.58370574 0.04674406
0.29600000 -22367.58322656 0.04686828
0.29640000 -22367.58279374 0.04694565
0.29680000 -22367.58232172 0.04706176
0.29720000 -22367.58186042 0.04716666
0.29760000 -22367.58136541 0.04730479
0.29800000 -22367.58091117 0.04740167
0.29840000 -22367.58044735 0.04750765
0.29880000 -22367.57998380 0.04761288
0.29920000 -22367.57949512 0.04774275
0.29960000 -22367.57903987 0.04783872
0.30000000 -22367.57859847 0.04792037
0.30040000 -22367.57810140 0.04805720
0.30080000 -22367.57762370 0.04817418
0.30120000 -22367.57712794 0.04830874
0.30160000 -22367.57664576 0.04842923
0.30200000 -22367.57619968 0.04851316
0.30240000 -22367.57573749 0.04861271
0.30280000 -22367.57524394 0.04874314
0.30320000 -22367.57478400 0.04883948
0.30360000 -22367.57429293 0.04896647
0.30400000 -22367.57379455 0.04910029
0.30440000 -22367.57335062 0.04917917
0.30480000 -22367.57286858 0.04929569
0.30520000 -22367.57237442 0.04942386
0.30560000 -22367.57186059 0.04957121
0.30600000 -22367.57141467 0.04965017
0.30640000 -22367.57091681 0.04978058
0.30680000 -22367.57046282 0.04986665
0.30720000 -22367.56996674 0.04999434
0.30760000 -22367.56950111 0.05009108
0.30800000 -22367.56899344 0.05022940
0.30840000 -22367.56852564 0.05032736
0.30880000 -22367.56804325 0.05043943
0.30920000 -22367.56755924 0.05055263
0.30960000 -22367.56707480 0.05066580
0.31000000 -22367.56659473 0.05077411
0.31040000 -22367.56612114 0.05087546
0.31080000 -22367.56561616 0.05100772
0.31120000 -22367.56510827 0.05114241
0.31160000 -22367.56463272 0.05124427
0.31200000 -22367.56412471 0.05137813
0.31240000 -22367.56367224 0.05145596
0.31280000 -22367.56317190 0.05158117
0.31320000 -22367.56266586 0.05171162
0.31360000 -22367.56219223 0.05180917
0.31400000 -22367.56169880 0.05192604
0.31440000 -22367.56121494 0.05203286
0.31480000 -22367.56069338 0.05217690
0.31520000 -22367.56021553 0.05227675
0.31560000 -22367.55971247 0.05240133
0.31600000 -22367.55919971 0.05253513
0.31640000 -22367.55871224 0.05264316
0.31680000 -22367.55824599 0.05272949
0.31720000 -22367.55773035 0.05286472
0.31760000 -22367.55723191 0.05298228
0.31800000 -22367.55672226 0.05311058
0.31840000 -22367.55622409 0.05322691
0.31880000 -22367.55571899 0.05334969
0.31920000 -22367.55516403 0.05352185
0.31960000 -22367.55474470 0.05355790
0.32000000 -22367.55425819 0.05366064
0.32040000 -22367.55373507 0.05379953
0.32080000 -22367.55323489 0.05391498
0.32120000 -22367.55273032 0.05403435
0.32160000 -22367.55220731 0.05417169
0.32200000 -22367.55173127 0.05426157
0.32240000 -22367.55120844 0.05439776
0.32280000 -22367.55068918 0.05452990
0.32320000 -22367.55020013 0.05463135
0.32360000 -22367.54965839 0.05478501
0.32400000 -22367.54920249 0.05485235
0.32440000 -22367.54866767 0.05499813
0.32480000 -22367.54817183 0.05510445
0.32520000 -22367.54764853 0.05523775
0.32560000 -22367.54718083 0.05531497
0.32600000 -22367.54664561 0.05545923
0.32640000 -22367.54613685 0.05557655
0.32680000 -22367.54564143 0.05568005
0.32720000 -22367.54508979 0.05583929
0.32760000 -22367.54460273 0.05593347
0.32800000 -22367.54407380 0.05606904
0.32840000 -22367.54357218 0.05617682
0.32880000 -22367.54306204 0.05629264
0.32920000 -22367.54252854 0.05643134
0.32960000 -22367.54202550 0.05653910
0.33000000 -22367.54150964 0.05665920
0.33040000 -22367.54098341 0.05678918
0.33080000 -22367.54045892 0.05691696
0.33120000 -22367.53995622 0.05702246
0.33160000 -22367.53942816 0.05715284
0.33200000 -22367.53891659 0.05726625
0.33240000 -22367.53840811 0.05737608
0.33280000 -22367.53787635 0.05750873
0.33320000 -22367.53736191 0.05762356
0.33360000 -22367.53684407 0.05774133
0.33400000 -22367.53630514 0.05787970
0.33440000 -22367.53576842 0.05801538
0.33480000 -22367.53526475 0.05811753
0.33520000 -22367.53472945 0.05825083
0.33560000 -22367.53419203 0.05838577
0.33600000 -22367.53367630 0.05849854
0.33640000 -22367.53317080 0.05860060
0.33680000 -22367.53262752 0.05873996
0.33720000 -22367.53208797 0.05887511
0.33760000 -22367.53158237 0.05897583
0.33800000 -22367.53105294 0.05909990
0.33840000 -22367.53053515 0.05921184
0.33880000 -22367.52998356 0.05935711
0.33920000 -22367.52942897 0.05950491
0.33960000 -22367.52893942 0.05958718
0.34000000 -22367.52839610 0.05972274
0.34040000 -22367.52786186 0.05984874
0.34080000 -22367.52731373 0.05998815
0.34120000 -22367.52679610 0.06009658
0.34160000 -22367.52624998 0.06023302
0.34200000 -22367.52569698 0.06037586
0.34240000 -22367.52519920 0.06046300
0.34280000 -22367.52466554 0.06058554
0.34320000 -22367.52411814 0.06072134
0.34360000 -22367.52355643 0.06087097
0.34400000 -22367.52304539 0.06096945
0.34440000 -22367.52251289 0.06108891
0.34480000 -22367.52197796 0.06121032
0.34520000 -22367.52141321 0.06136107
0.34560000 -22367.52090263 0.06145717
0.34600000 -22367.52033063 0.06161421
0.34640000 -22367.51980247 0.06172693
0.34680000 -22367.51923151 0.06188197
0.34720000 -22367.51872110 0.06197597
0.34760000 -22367.51815169 0.06212851
0.34800000 -22367.51762961 0.06223323
0.34840000 -22367.51709211 0.06235288
0.34880000 -22367.51654182 0.06248486
0.34920000 -22367.51599040 0.06261748
0.34960000 -22367.51543496 0.06275363
0.35000000 -22367.51488643 0.06288241
0.35040000 -22367.51435696 0.06299164
0.35080000 -22367.51381651 0.06311136
0.35120000 -22367.51325614 0.06325053
0.35160000 -22367.51267641 0.06340858
0.35200000 -22367.51213838 0.06352445
0.35240000 -22367.51155595 0.06368424
0.35280000 -22367.51104187 0.06377521
0.35320000 -22367.51048077 0.06391271
0.35360000 -22367.50995589 0.06401350
0.35400000 -22367.50939107 0.06415377
0.35440000 -22367.50886124 0.06425855
0.35480000 -22367.50829258 0.06440170
0.35520000 -22367.50772746 0.06454081
0.35560000 -22367.50718949 0.06465230
0.35600000 -22367.50660556 0.06480927
0.35640000 -22367.50607238 0.06491502
0.35680000 -22367.50550940 0.06505007
0.35720000 -22367.50493250 0.06519857
0.35760000 -22367.50438609 0.06531611
0.35800000 -22367.50379428 0.06547856
0.35840000 -22367.50328361 0.06555939
0.35880000 -22367.50271324 0.06569944
0.35920000 -22367.50215146 0.06583042
0.35960000 -22367.50159072 0.06595988
0.36000000 -22367.50102135 0.06609749
0.36040000 -22367.50044930 0.06623730
0.36080000 -22367.49989782 0.06635606
0.36120000 -22367.49932574 0.06649494
0.36160000 -22367.49877201 0.06661499
0.36200000 -22367.49819762 0.06675522
0.36240000 -22367.49763426 0.06688394
0.36280000 -22367.49707354 0.06700954
0.36320000 -22367.49648913 0.06715835
0.36360000 -22367.49592221 0.06728918
0.36400000 -22367.49535837 0.06741647
0.36440000 -22367.49478453 0.06755327
0.36480000 -22367.49422529 0.06767499
0.36520000 -22367.49368621 0.06777607
0.36560000 -22367.49307607 0.06794773
0.36600000 -22367.49252156 0.06806328
0.36640000 -22367.49193042 0.06821498
0.36680000 -22367.49135453 0.06835094
0.36720000 -22367.49080204 0.06846304
0.36760000 -22367.49019277 0.06863142
0.36800000 -22367.48960502 0.06877781
0.36840000 -22367.48907964 0.06886135
0.36880000 -22367.48849068 0.06900800
0.36920000 -22367.48790475 0.06915113
0.36960000 -22367.48733975 0.06927284
0.37000000 -22367.48675086 0.06941798
0.37040000 -22367.48618000 0.06954460
0.37080000 -22367.48560857 0.06967131
0.37120000 -22367.48502421 0.06981047
0.37160000 -22367.48443693 0.06995207
0.37200000 -22367.48386298 0.07007986
0.37240000 -22367.48325843 0.07023777
0.37280000 -22367.48271686 0.07033222
0.37320000 -22367.48211589 0.07048559
0.37360000 -22367.48154162 0.07061178
0.37400000 -22367.48095399 0.07075084
0.37440000 -22367.48035330 0.07090250
0.37480000 -22367.47977788 0.07102840
0.37520000 -22367.47920978 0.07114650
0.37560000 -22367.47861426 0.07129154
0.37600000 -22367.47803194 0.07142290
0.37640000 -22367.47743802 0.07156538
0.37680000 -22367.47686645 0.07168503
0.37720000 -22367.47628044 0.07181864
0.37760000 -22367.47566333 0.07198287
0.37800000 -22367.47508985 0.07210299
0.37840000 -22367.47449336 0.07224564
0.37880000 -22367.47387516 0.07240952
0.37920000 -22367.47329737 0.07253250
0.37960000 -22367.47268140 0.07269320
0.38000000 -22367.47212955 0.07278929
0.38040000 -22367.47154948 0.07291312
0.38080000 -22367.47091735 0.07308853
0.38120000 -22367.47033783 0.07321085
0.38160000 -22367.46974395 0.07334705
0.38200000 -22367.46914300 0.07348983
0.38240000 -22367.46854652 0.07362768
0.38280000 -22367.46795475 0.07376032
0.38320000 -22367.46732553 0.07392995
0.38360000 -22367.46677348 0.07402192
0.38400000 -22367.46614649 0.07418835
0.38440000 -22367.46558138 0.07429242
0.38480000 -22367.46495856 0.07445371
0.38520000 -22367.46436548 0.07458480
0.38560000 -22367.46376007 0.07472773
0.38600000 -22367.46314504 0.07487980
0.38640000 -22367.46256830 0.07499310
0.38680000 -22367.46196242 0.07513506
0.38720000 -22367.46135789 0.07527519
0.38760000 -22367.46075861 0.07540959
0.38800000 -22367.46012986 0.07557298
0.38840000 -22367.45954260 0.07569440
0.38880000 -22367.45892913 0.07584155
0.38920000 -22367.45829699 0.07600689
0.38960000 -22367.45770181 0.07613479
0.39000000 -22367.45709674 0.07627210
0.39040000 -22367.45648867 0.07641193
0.39080000 -22367.45587620 0.07655568
0.39120000 -22367.45528430 0.07667838
0.39160000 -22367.45466230 0.07683069
0.39200000 -22367.45403594 0.07698689
0.39240000 -22367.45342382 0.07712838
0.39280000 -22367.45281817 0.07726291
0.39320000 -22367.45223399 0.07737549
0.39360000 -22367.45159038 0.07754702
0.39400000 -22367.45097463 0.07769021
0.39440000 -22367.45036392 0.07782787
0.39480000 -22367.44971676 0.07800152
0.39520000 -22367.44913757 0.07810670
0.39560000 -22367.44850856 0.07826124
0.39600000 -22367.44790964 0.07838520
0.39640000 -22367.44729393 0.07852547
0.39680000 -22367.44667169 0.07867178
0.39720000 -22367.44603075 0.07883632
0.39760000 -22367.44543473 0.07895546
0.39800000 -22367.44480136 0.07911148
0.39840000 -22367.44419013 0.07924487
0.39880000 -22367.44356837 0.07938831
0.39920000 -22367.44295234 0.07952553
0.39960000 -22367.44232865 0.07966995
0.40000000 -22367.44171115 0.07980769
0.40040000 -22367.44109454 0.07994406
0.40080000 -22367.44046819 0.08008968
0.40120000 -22367.43982579 0.08025089
0.40160000 -22367.43919279 0.08040220
0.40200000 -22367.43858283 0.08053000
0.40240000 -22367.43797111 0.08065909
0.40280000 -22367.43733517 0.08081191
0.40320000 -22367.43670818 0.08095530
0.40360000 -22367.43607283 0.08110656
0.40400000 -22367.43543782 0.08125701
0.40440000 -22367.43479072 0.08141907
0.40480000 -22367.43416780 0.08155648
0.40520000 -22367.43354738 0.08169089
0.40560000 -22367.43289271 0.08185909
0.40600000 -22367.43230056 0.08196428
0.40640000 -22367.43164413 0.08213326
0.40680000 -22367.43100549 0.08228399
0.40720000 -22367.43038726 0.08241382
0.40760000 -22367.42977075 0.08254145
0.40800000 -22367.42912980 0.08269304
0.40840000 -22367.42848914 0.08284385
0.40880000 -22367.42784806 0.08299462
0.40920000 -22367.42720092 0.08315096
0.40960000 -22367.42654910 0.08331150
0.41000000 -22367.42589989 0.08346895
0.41040000 -22367.42525661 0.08361999
0.41080000 -22367.42462477 0.08375911
0.41120000 -22367.42402256 0.08386812
0.41160000 -22367.42338464 0.08401236
0.41200000 -22367.42273795 0.08416489
0.41240000 -22367.42211888 0.08428931
0.41280000 -22367.42142089 0.08449219
0.41320000 -22367.42078395 0.08463353
0.41360000 -22367.42012350 0.08479790
0.41400000 -22367.41948379 0.08494105
0.41440000 -22367.41884607 0.08508173
0.41480000 -22367.41821213 0.08521814
0.41520000 -22367.41755506 0.08537722
0.41560000 -22367.41692023 0.08551357
0.41600000 -22367.41630988 0.08562496
0.41640000 -22367.41562783 0.08580756
0.41680000 -22367.41499069 0.08594479
0.41720000 -22367.41433725 0.08609783
0.41760000 -22367.41368134 0.08625286
0.41800000 -22367.41302795 0.08640489
0.41840000 -22367.41239067 0.08654033
0.41880000 -22367.41173663 0.08669205
0.41920000 -22367.41107964 0.08684624
0.41960000 -22367.41043132 0.08699127
0.42000000 -22367.40976989 0.08714894
0.42040000 -22367.40913187 0.08728273
0.42080000 -22367.40847003 0.08743985
0.42120000 -22367.40777556 0.08762912
0.42160000 -22367.40716270 0.08773630
0.42200000 -22367.40650391 0.08788893
0.42240000 -22367.40585039 0.08803581
0.42280000 -22367.40519528 0.08818380
0.42320000 -22367.40453011 0.08834137
0.42360000 -22367.40387475 0.08848865
0.42400000 -22367.40321654 0.08863830
0.42440000 -22367.40252358 0.08882222
0.42480000 -22367.40190491 0.08893137
0.42520000 -22367.40124506 0.08908122
0.42560000 -22367.40058142 0.08923438
0.42600000 -22367.39993502 0.08936982
0.42640000 -22367.39924827 0.08954513
0.42680000 -22367.39859521 0.08968626
0.42720000 -22367.39792171 0.08984737
0.42760000 -22367.39724677 0.09000943
0.42800000 -22367.39660203 0.09014081
0.42840000 -22367.39594303 0.09028597
0.42880000 -22367.39526232 0.09045236
0.42920000 -22367.39458680 0.09061308
0.42960000 -22367.39393214 0.09075245
0.43000000 -22367.39323291 0.09093592
0.43040000 -22367.39255821 0.09109439
0.43080000 -22367.39190474 0.09123114
0.43120000 -22367.39127240 0.09134628
0.43160000 -22367.39058209 0.09151890
0.43200000 -22367.38990619 0.09167665
0.43240000 -22367.38921595 0.09184824
0.43280000 -22367.38853456 0.09201052
0.43320000 -22367.38789143 0.09213404
0.43360000 -22367.38722163 0.09228376
0.43400000 -22367.38653236 0.09245248
0.43440000 -22367.38587231 0.09259149
0.43480000 -22367.38517736 0.09276491
0.43520000 -22367.38450805 0.09291222
0.43560000 -22367.38385706 0.09304074
0.43600000 -22367.38316583 0.09320901
0.43640000 -22367.38248901 0.09336239
0.43680000 -22367.38180802 0.09351946
0.43720000 -22367.38113843 0.09366465
0.43760000 -22367.38045439 0.09382381
0.43800000 -22367.37974900 0.09400384
0.43840000 -22367.37909016 0.09413684
0.43880000 -22367.37841387 0.09428681
0.43920000 -22367.37773970 0.09443418
0.43960000 -22367.37705447 0.09459213
0.44000000 -22367.37635567 0.09476317
0.44040000 -22367.37567444 0.09491616
0.44080000 -22367.37499753 0.09506434
0.44120000 -22367.37431772 0.09521496
0.44160000 -22367.37361348 0.09538952
0.44200000 -22367.37292384 0.09554900
0.44240000 -22367.37226448 0.09567772
0.44280000 -22367.37158697 0.09582411
0.44320000 -22367.37087647 0.09600301
0.44360000 -22367.37019749 0.09614991
0.44400000 -22367.36950136 0.09631348
0.44440000 -22367.36880746 0.09647434
0.44480000 -22367.36810206 0.09664622
0.44520000 -22367.36743817 0.09677611
0.44560000 -22367.36672431 0.09695549
0.44600000 -22367.36604611 0.09709873
0.44640000 -22367.36535388 0.09725551
0.44680000 -22367.36463894 0.09743454
0.44720000 -22367.36396272 0.09757435
0.44760000 -22367.36324337 0.09775683
0.44800000 -22367.36255473 0.09790811
0.44840000 -22367.36187722 0.09804777
0.44880000 -22367.36118518 0.09820150
0.44920000 -22367.36049903 0.09834885
0.44960000 -22367.35979834 0.09851026
0.45000000 -22367.35910880 0.09866003
0.45040000 -22367.35838005 0.09884854
0.45080000 -22367.35769023 0.09899765
0.45120000 -22367.35697284 0.09917384
0.45160000 -22367.35628507 0.09931993
0.45200000 -22367.35557828 0.09948456
0.45240000 -22367.35489493 0.09962527
0.45280000 -22367.35418610 0.09979098
0.45320000 -22367.35346568 0.09996780
0.45360000 -22367.35277826 0.10011114
0.45400000 -22367.35209255 0.10025229
0.45440000 -22367.35136031 0.10043949
0.45480000 -22367.35067070 0.10058358
0.45520000 -22367.34994946 0.10075882
0.45560000 -22367.34923762 0.10092418
0.45600000 -22367.34855059 0.10106425
0.45640000 -22367.34783871 0.10122869
0.45680000 -22367.34712280 0.10139668
0.45720000 -22367.34642644 0.10154463
0.45760000 -22367.34570063 0.10172157
0.45800000 -22367.34500251 0.10187032
0.45840000 -22367.34430118 0.10202182
0.45880000 -22367.34358698 0.10218569
0.45920000 -22367.34288045 0.10234143
0.45960000 -22367.34216421 0.10250639
0.46000000 -22367.34142783 0.10269101
0.46040000 -22367.34072769 0.10283891
0.46080000 -22367.34000515 0.10300873
0.46120000 -22367.33928979 0.10317089
0.46160000 -22367.33856368 0.10334332
0.46200000 -22367.33785938 0.10349346
0.46240000 -22367.33712951 0.10366869
0.46280000 -22367.33639511 0.10384797
0.46320000 -22367.33570832 0.10397915
0.46360000 -22367.33500291 0.10412848
0.46400000 -22367.33425489 0.10431995
0.46440000 -22367.33351979 0.10449800
0.46480000 -22367.33278535 0.10467493
0.46520000 -22367.33208925 0.10481303
0.46560000 -22367.33137115 0.10497265
0.46600000 -22367.33064260 0.10514224
0.46640000 -22367.32993766 0.10528774
0.46680000 -22367.32921464 0.10545083
0.46720000 -22367.32848874 0.10561633
0.46760000 -22367.32777374 0.10577046
0.46800000 -22367.32702710 0.10595574
0.46840000 -22367.32629161 0.10612939
0.46880000 -22367.32558471 0.10627397
0.46920000 -22367.32485799 0.10643789
0.46960000 -22367.32411763 0.10661497
0.47000000 -22367.32337753 0.10679131
0.47040000 -22367.32265892 0.10694568
0.47080000 -22367.32191711 0.10712277
0.47120000 -22367.32121772 0.10725696
0.47160000 -22367.32047508 0.10743392
0.47200000 -22367.31974792 0.10759492
0.47240000 -22367.31900594 0.10777026
0.47280000 -22367.31824537 0.10796370
0.47320000 -22367.31754297 0.10809851
0.47360000 -22367.31681743 0.10825597
0.47400000 -22367.31608857 0.10841627
0.47440000 -22367.31533450 0.10860130
0.47480000 -22367.31460200 0.10876428
0.47520000 -22367.31386909 0.10892719
0.47560000 -22367.31313951 0.10908629
0.47600000 -22367.31238249 0.10927235
0.47640000 -22367.31166161 0.10942179
0.47680000 -22367.31090438 0.10960710
0.47720000 -22367.31017708 0.10976200
0.47760000 -22367.30940068 0.10996552
0.47800000 -22367.30867470 0.11011814
0.47840000 -22367.30794960 0.11026940
0.47880000 -22367.30719986 0.11044482
0.47920000 -22367.30645046 0.11061942
0.47960000 -22367.30569407 0.11080053
0.48000000 -22367.30498117 0.11093766
0.48040000 -22367.30422939 0.11111321
0.48080000 -22367.30351124 0.11125464
0.48120000 -22367.30274716 0.11144152
0.48160000 -22367.30197692 0.11163408
0.48200000 -22367.30122441 0.11180843
0.48240000 -22367.30050865 0.11194555
0.48280000 -22367.29976552 0.11210955
0.48320000 -22367.29902167 0.11227381
0.48360000 -22367.29824825 0.11246715
0.48400000 -22367.29749936 0.11263548
0.48440000 -22367.29675121 0.11280259
0.48480000 -22367.29599470 0.11297758
0.48520000 -22367.29525114 0.11313914
0.48560000 -22367.29449356 0.11331424
0.48600000 -22367.29373544 0.11348940
0.48640000 -22367.29297721 0.11366419
0.48680000 -22367.29223315 0.11382433
0.48720000 -22367.29149413 0.11397894
0.48760000 -22367.29072866 0.11415953
0.48800000 -22367.28996606 0.11433678
0.48840000 -22367.28922182 0.11449518
0.48880000 -22367.28844714 0.11468354
0.48920000 -22367.28770266 0.11484122
0.48960000 -22367.28692878 0.11502782
0.49000000 -22367.28617109 0.11519775
0.49040000 -22367.28538179 0.11539881
0.49080000 -22367.28465024 0.11554164
0.49120000 -22367.28387673 0.11572595
0.49160000 -22367.28307209 0.11594091
0.49200000 -22367.28237515 0.11604769
0.49240000 -22367.28161303 0.11621917
0.49280000 -22367.28084938 0.11639169
0.49320000 -22367.28005657 0.11659291
0.49360000 -22367.27930007 0.11675733
0.49400000 -22367.27853413 0.11693071
0.49440000 -22367.27776703 0.11710477
0.49480000 -22367.27699979 0.11727849
0.49520000 -22367.27626600 0.11741828
0.49560000 -22367.27548642 0.11760338
0.49600000 -22367.27469868 0.11779616
0.49640000 -22367.27391688 0.11798252
0.49680000 -22367.27317448 0.11812900
0.49720000 -22367.27239512 0.11831196
0.49760000 -22367.27163989 0.11847031
0.49800000 -22367.27084807 0.11866477
0.49840000 -22367.27006979 0.11884520
0.49880000 -22367.26930359 0.11901309
0.49920000 -22367.26853562 0.11918226
0.49960000 -22367.26777293 0.11934567
0.50000000 -22367.26699965 0.11951919
0.50040000 -22367.26620757 0.11971103
0.50080000 -22367.26542992 0.11988796
0.50120000 -22367.26463298 0.12008369
0.50160000 -22367.26386645 0.12024854
0.50200000 -22367.26310687 0.12040597
0.50240000 -22367.26232404 0.12058616
0.50280000 -22367.26154067 0.12076640
0.50320000 -22367.26077745 0.12092603
0.50360000 -22367.25996532 0.12113408
0.50400000 -22367.25922517 0.12126967
0.50440000 -22367.25842977 0.12146003
0.50480000 -22367.25763193 0.12165234
0.50520000 -22367.25686144 0.12181684
0.50560000 -22367.25606037 0.12201143
0.50600000 -22367.25528447 0.12218037
0.50640000 -22367.25451151 0.12234589
0.50680000 -22367.25372916 0.12252032
0.50720000 -22367.25292457 0.12271650
0.50760000 -22367.25216850 0.12286369
0.50800000 -22367.25136710 0.12305573
0.50840000 -22367.25058930 0.12322370
0.50880000 -22367.24979252 0.12341016
0.50920000 -22367.24899822 0.12359366
0.50960000 -22367.24820239 0.12377821
0.51000000 -22367.24745591 0.12391292
0.51040000 -22367.24663393 0.12412267
0.51080000 -22367.24582092 0.12432296
0.51120000 -22367.24504929 0.12448139
0.51160000 -22367.24425806 0.12465893
0.51200000 -22367.24346907 0.12483377
0.51240000 -22367.24267997 0.12500822
0.51280000 -22367.24186498 0.12520810
0.51320000 -22367.24108455 0.12537293
0.51360000 -22367.24028781 0.12555359
0.51400000 -22367.23948428 0.12574056
0.51440000 -22367.23869750 0.12591030
0.51480000 -22367.23786190 0.12612838
0.51520000 -22367.23709309 0.12627919
0.51560000 -22367.23631047 0.12644333
0.51600000 -22367.23550688 0.12662796
0.51640000 -22367.23472342 0.12679198
0.51680000 -22367.23389668 0.12699880
0.51720000 -22367.23311993 0.12715515
0.51760000 -22367.23230215 0.12735205
0.51800000 -22367.23151162 0.12752122
0.51840000 -22367.23069345 0.12771755
0.51880000 -22367.22988179 0.12790689
0.51920000 -22367.22907768 0.12808820
0.51960000 -22367.22830295 0.12823965
0.52000000 -22367.22747933 0.12843951
0.52040000 -22367.22666969 0.12862491
0.52080000 -22367.22587796 0.12879192
0.52120000 -22367.22505939 0.12898528
0.52160000 -22367.22425821 0.12916079
0.52200000 -22367.22343756 0.12935527
0.52240000 -22367.22262930 0.12953689
0.52280000 -22367.22182945 0.12970963
0.52320000 -22367.22102197 0.12988951
0.52360000 -22367.22022520 0.13005820
0.52400000 -22367.21938617 0.13026867
0.52440000 -22367.21859911 0.13042669
0.52480000 -22367.21777896 0.13061732
0.52520000 -22367.21697334 0.13079294
0.52560000 -22367.21615607 0.13097973
0.52600000 -22367.21533500 0.13116984
0.52640000 -22367.21452622 0.13134718
0.52680000 -22367.21371629 0.13152519
0.52720000 -22367.21289360 0.13171547
0.52760000 -22367.21208411 0.13189209
0.52800000 -22367.21126590 0.13207694
0.52840000 -22367.21042567 0.13228333
0.52880000 -22367.20961183 0.13246285
0.52920000 -22367.20879349 0.13264639
0.52960000 -22367.20797725 0.13282735
0.53000000 -22367.20714499 0.13302385
0.53040000 -22367.20633146 0.13320114
0.53080000 -22367.20552435 0.13337153
0.53120000 -22367.20470313 0.13355555
0.53160000 -22367.20388452 0.13373647
0.53200000 -22367.20304176 0.13394108
0.53240000 -22367.20222759 0.13411661
0.53280000 -22367.20138936 0.13431572
0.53320000 -22367.20057528 0.13449020
0.53360000 -22367.19975067 0.13467473
0.53400000 -22367.19892156 0.13486328
0.53440000 -22367.19811319 0.13503060
0.53480000 -22367.19726533 0.13523695
0.53520000 -22367.19645887 0.13540141
0.53560000 -22367.19562048 0.13559731
0.53600000 -22367.19480139 0.13577345
0.53640000 -22367.19397917 0.13595222
0.53680000 -22367.19311400 0.13617347
0.53720000 -22367.19229371 0.13634937
0.53760000 -22367.19146734 0.13653086
0.53800000 -22367.19065293 0.13669991
0.53840000 -22367.18981041 0.13689659
0.53880000 -22367.18896704 0.13709363
0.53920000 -22367.18812594 0.13728794
0.53960000 -22367.18731718 0.13744942
0.54000000 -22367.18641823 0.13770061
0.54040000 -22367.18562851 0.13784209
0.54080000 -22367.18480135 0.13802053
0.54120000 -22367.18397466 0.13819802
0.54160000 -22367.18311207 0.13841092
0.54200000 -22367.18228644 0.13858640
0.54240000 -22367.18144128 0.13878091
0.54280000 -22367.18060396 0.13896711
0.54320000 -22367.17977841 0.13914107
0.54360000 -22367.17892951 0.13933789
0.54400000 -22367.17807406 0.13954078
0.54440000 -22367.17724069 0.13972111
0.54480000 -22367.17639620 0.13991207
0.54520000 -22367.17553894 0.14011534
0.54560000 -22367.17471366 0.14028614
0.54600000 -22367.17385312 0.14049172
0.54640000 -22367.17302826 0.14066114
0.54680000 -22367.17217799 0.14085549
0.54720000 -22367.17132423 0.14105285
0.54760000 -22367.17048368 0.14123652
0.54800000 -22367.16962915 0.14143368
0.54840000 -22367.16876060 0.14164440
0.54880000 -22367.16794566 0.14180102
0.54920000 -22367.16707619 0.14201169
0.54960000 -22367.16625065 0.14217795
0.55000000 -22367.16538728 0.14238156
0.55040000 -22367.16453593 0.14257267
0.55080000 -22367.16367749 0.14277038
0.55120000 -22367.16286089 0.14292579
0.55160000 -22367.16196105 0.14316395
0.55200000 -22367.16109616 0.14336667
0.55240000 -22367.16025203 0.14354817
0.55280000 -22367.15940997 0.14372711
0.55320000 -22367.15855517 0.14391831
0.55360000 -22367.15770323 0.14410617
0.55400000 -22367.15685070 0.14429414
0.55440000 -22367.15600092 0.14447887
0.55480000 -22367.15509516 0.14471912
0.55520000 -22367.15426161 0.14488667
0.55560000 -22367.15340613 0.14507567
0.55600000 -22367.15255924 0.14525560
0.55640000 -22367.15168874 0.14545866
0.55680000 -22367.15084128 0.14563819
0.55720000 -22367.14997620 0.14583488
0.55760000 -22367.14908919 0.14605301
