# strain(%), energy_raw(eV), energy(eV)
0.38160000 -22367.46842749 0.07466351
0.38200000 -22367.46780374 0.07482910
0.38240000 -22367.46722644 0.07494776
0.38280000 -22367.46663180 0.07508328
0.38320000 -22367.46606481 0.07519066
0.38360000 -22367.46545587 0.07533952
0.38400000 -22367.46486658 0.07546826
0.38440000 -22367.46426576 0.07560803
0.38480000 -22367.46369977 0.07571251
0.38520000 -22367.46307642 0.07587386
0.38560000 -22367.46249486 0.07599294
0.38600000 -22367.46188977 0.07613507
0.38640000 -22367.46131142 0.07624997
0.38680000 -22367.46074181 0.07635567
0.38720000 -22367.46011745 0.07651563
0.38760000 -22367.45951555 0.07665265
0.38800000 -22367.45893201 0.07677082
0.38840000 -22367.45831063 0.07692636
0.38880000 -22367.45773827 0.07703240
0.38920000 -22367.45714223 0.07716165
0.38960000 -22367.45653745 0.07729914
0.39000000 -22367.45594774 0.07742110
0.39040000 -22367.45533374 0.07756686
0.39080000 -22367.45473873 0.07769315
0.39120000 -22367.45414219 0.07782048
0.39160000 -22367.45351621 0.07797678
0.39200000 -22367.45293474 0.07808810
0.39240000 -22367.45232129 0.07823091
0.39280000 -22367.45173500 0.07834608
0.39320000 -22367.45112597 0.07848351
0.39360000 -22367.45052006 0.07861734
0.39400000 -22367.44989761 0.07876723
0.39440000 -22367.44930062 0.07889118
0.39480000 -22367.44868257 0.07903571
0.39520000 -22367.44808115 0.07916313
0.39560000 -22367.44747481 0.07929499
0.39600000 -22367.44687787 0.07941697
0.39640000 -22367.44626490 0.07955450
0.39680000 -22367.44564131 0.07970217
0.39720000 -22367.44505491 0.07981216
0.39760000 -22367.44442210 0.07996809
0.39800000 -22367.44381551 0.08009732
0.39840000 -22367.44322660 0.08020839
0.39880000 -22367.44260139 0.08035529
0.39920000 -22367.44200929 0.08046859
0.39960000 -22367.44136872 0.08062987
0.40000000 -22367.44076407 0.08075477
0.40040000 -22367.44016257 0.08087602
0.40080000 -22367.43952713 0.08103075
0.40120000 -22367.43892403 0.08115265
0.40160000 -22367.43830727 0.08128773
0.40200000 -22367.43768718 0.08142566
0.40240000 -22367.43704977 0.08158043
0.40280000 -22367.43644499 0.08170209
0.40320000 -22367.43582927 0.08183420
0.40360000 -22367.43521959 0.08195981
0.40400000 -22367.43458157 0.08211327
0.40440000 -22367.43396551 0.08224429
0.40480000 -22367.43336151 0.08236277
0.40520000 -22367.43269660 0.08254168
0.40560000 -22367.43208725 0.08266455
0.40600000 -22367.43148497 0.08277986
0.40640000 -22367.43086332 0.08291408
0.40680000 -22367.43021928 0.08307020
0.40720000 -22367.42960037 0.08320071
0.40760000 -22367.42896638 0.08334582
0.40800000 -22367.42836227 0.08346057
0.40840000 -22367.42775259 0.08358041
0.40880000 -22367.42709138 0.08375130
0.40920000 -22367.42649094 0.08386094
0.40960000 -22367.42584666 0.08401394
0.41000000 -22367.42521792 0.08415091
0.41040000 -22367.42460172 0.08427488
0.41080000 -22367.42397205 0.08441183
0.41120000 -22367.42330683 0.08458384
0.41160000 -22367.42270383 0.08469317
0.41200000 -22367.42209068 0.08481216
0.41240000 -22367.42143713 0.08497106
0.41280000 -22367.42079401 0.08511907
0.41320000 -22367.42016819 0.08524928
0.41360000 -22367.41953484 0.08538655
0.41400000 -22367.41888934 0.08553550
0.41440000 -22367.41820357 0.08572423
0.41480000 -22367.41762339 0.08580689
0.41520000 -22367.41698024 0.08595204
0.41560000 -22367.41636235 0.08607144
0.41600000 -22367.41570237 0.08623247
0.41640000 -22367.41509150 0.08634390
0.41680000 -22367.41443048 0.08650499
0.41720000 -22367.41380616 0.08662892
0.41760000 -22367.41315347 0.08678073
0.41800000 -22367.41251110 0.08692174
0.41840000 -22367.41188136 0.08704964
0.41880000 -22367.41122403 0.08720464
0.41920000 -22367.41058066 0.08734522
0.41960000 -22367.40994707 0.08747553
0.42000000 -22367.40930229 0.08761655
0.42040000 -22367.40866002 0.08775458
0.42080000 -22367.40803087 0.08787901
0.42120000 -22367.40737445 0.08803022
0.42160000 -22367.40671801 0.08818099
0.42200000 -22367.40606399 0.08832885
0.42240000 -22367.40543502 0.08845118
0.42280000 -22367.40475100 0.08862808
0.42320000 -22367.40412351 0.08874797
0.42360000 -22367.40346560 0.08889780
0.42400000 -22367.40284172 0.08901312
0.42440000 -22367.40216284 0.08918296
0.42480000 -22367.40153044 0.08930583
0.42520000 -22367.40089175 0.08943453
0.42560000 -22367.40023617 0.08957962
0.42600000 -22367.39959281 0.08971202
0.42640000 -22367.39891734 0.08987606
0.42680000 -22367.39828345 0.08999803
0.42720000 -22367.39759121 0.09017787
0.42760000 -22367.39692856 0.09032764
0.42800000 -22367.39628126 0.09046158
0.42840000 -22367.39564881 0.09058019
0.42880000 -22367.39497376 0.09074092
0.42920000 -22367.39431087 0.09088901
0.42960000 -22367.39366587 0.09101873
0.43000000 -22367.39300414 0.09116470
0.43040000 -22367.39234717 0.09130543
0.43080000 -22367.39167907 0.09145681
0.43120000 -22367.39101072 0.09160796
0.43160000 -22367.39036295 0.09173805
0.43200000 -22367.38968186 0.09190098
0.43240000 -22367.38904289 0.09202130
0.43280000 -22367.38836895 0.09217612
0.43320000 -22367.38771496 0.09231052
0.43360000 -22367.38707272 0.09243268
0.43400000 -22367.38640605 0.09257879
0.43440000 -22367.38572781 0.09273598
0.43480000 -22367.38505962 0.09288266
0.43520000 -22367.38438861 0.09303167
0.43560000 -22367.38373463 0.09316317
0.43600000 -22367.38303572 0.09333912
0.43640000 -22367.38233255 0.09351885
0.43680000 -22367.38173656 0.09359091
0.43720000 -22367.38103022 0.09377286
0.43760000 -22367.38037459 0.09390361
0.43800000 -22367.37971547 0.09403737
0.43840000 -22367.37904061 0.09418639
0.43880000 -22367.37837196 0.09432871
0.43920000 -22367.37770712 0.09446676
0.43960000 -22367.37702287 0.09462373
0.44000000 -22367.37633873 0.09478010
0.44040000 -22367.37567763 0.09491297
0.44080000 -22367.37500345 0.09505842
0.44120000 -22367.37430783 0.09522485
0.44160000 -22367.37363691 0.09536608
0.44200000 -22367.37297748 0.09549536
0.44240000 -22367.37229483 0.09564737
0.44280000 -22367.37159866 0.09581242
0.44320000 -22367.37093110 0.09594838
0.44360000 -22367.37025411 0.09609328
0.44400000 -22367.36957326 0.09624158
0.44440000 -22367.36887446 0.09640734
0.44480000 -22367.36823592 0.09651235
0.44520000 -22367.36752997 0.09668431
0.44560000 -22367.36686379 0.09681601
0.44600000 -22367.36615786 0.09698698
0.44640000 -22367.36546361 0.09714579
0.44680000 -22367.36480568 0.09726780
0.44720000 -22367.36410405 0.09743303
0.44760000 -22367.36342699 0.09757321
0.44800000 -22367.36274437 0.09771847
0.44840000 -22367.36201059 0.09791440
0.44880000 -22367.36135971 0.09802697
0.44920000 -22367.36067657 0.09817131
0.44960000 -22367.35997736 0.09833124
0.45000000 -22367.35930025 0.09846859
0.45040000 -22367.35861887 0.09860973
0.45080000 -22367.35792757 0.09876030
0.45120000 -22367.35722984 0.09891683
0.45160000 -22367.35656207 0.09904293
0.45200000 -22367.35586621 0.09919663
0.45240000 -22367.35513914 0.09938106
0.45280000 -22367.35446001 0.09951707
0.45320000 -22367.35375044 0.09968304
0.45360000 -22367.35305294 0.09983645
0.45400000 -22367.35238009 0.09996475
0.45440000 -22367.35168781 0.10011199
0.45480000 -22367.35099613 0.10025814
0.45520000 -22367.35027913 0.10042915
0.45560000 -22367.34962294 0.10053885
0.45600000 -22367.34890567 0.10070917
0.45640000 -22367.34820690 0.10086050
0.45680000 -22367.34751334 0.10100614
0.45720000 -22367.34680113 0.10116995
0.45760000 -22367.34610629 0.10131591
0.45800000 -22367.34542202 0.10145082
0.45840000 -22367.34470675 0.10161625
0.45880000 -22367.34399819 0.10177449
0.45920000 -22367.34329581 0.10192607
0.45960000 -22367.34256649 0.10210411
0.46000000 -22367.34190299 0.10221585
0.46040000 -22367.34118757 0.10237903
0.46080000 -22367.34047064 0.10254324
0.46120000 -22367.33978464 0.10267604
0.46160000 -22367.33907958 0.10282742
0.46200000 -22367.33834218 0.10301066
0.46240000 -22367.33765286 0.10314534
0.46280000 -22367.33694986 0.10329322
0.46320000 -22367.33622792 0.10345956
0.46360000 -22367.33549367 0.10363773
0.46400000 -22367.33481335 0.10376149
0.46440000 -22367.33411959 0.10389821
0.46480000 -22367.33340970 0.10405058
0.46520000 -22367.33268333 0.10421895
0.46560000 -22367.33198004 0.10436376
0.46600000 -22367.33127437 0.10451047
0.46640000 -22367.33057767 0.10464772
0.46680000 -22367.32983621 0.10482927
0.46720000 -22367.32911676 0.10498832
0.46760000 -22367.32842179 0.10512241
0.46800000 -22367.32768016 0.10530268
0.46840000 -22367.32696193 0.10545906
0.46880000 -22367.32623144 0.10562724
0.46920000 -22367.32553063 0.10576525
0.46960000 -22367.32481737 0.10591523
0.47000000 -22367.32409299 0.10607585
0.47040000 -22367.32340358 0.10620102
0.47080000 -22367.32265069 0.10638919
0.47120000 -22367.32192642 0.10654826
0.47160000 -22367.32121391 0.10669509
0.47200000 -22367.32049838 0.10684445
0.47240000 -22367.31974877 0.10702743
0.47280000 -22367.31904711 0.10716197
0.47320000 -22367.31831288 0.10732860
0.47360000 -22367.31759647 0.10747693
0.47400000 -22367.31688618 0.10761866
0.47440000 -22367.31615675 0.10777905
0.47480000 -22367.31535563 0.10801065
0.47520000 -22367.31465909 0.10813719
0.47560000 -22367.31396646 0.10825934
0.47600000 -22367.31323767 0.10841717
0.47640000 -22367.31252728 0.10855612
0.47680000 -22367.31179493 0.10871655
0.47720000 -22367.31104864 0.10889044
0.47760000 -22367.31032358 0.10904262
0.47800000 -22367.30962417 0.10916867
0.47840000 -22367.30886800 0.10935100
0.47880000 -22367.30813950 0.10950518
0.47920000 -22367.30741267 0.10965721
0.47960000 -22367.30666742 0.10982718
0.48000000 -22367.30593891 0.10997993
0.48040000 -22367.30520326 0.11013934
0.48080000 -22367.30449355 0.11027233
0.48120000 -22367.30373931 0.11044937
0.48160000 -22367.30296719 0.11064381
0.48200000 -22367.30226474 0.11076810
0.48240000 -22367.30153522 0.11091898
0.48280000 -22367.30079503 0.11108005
0.48320000 -22367.30002314 0.11127234
0.48360000 -22367.29932617 0.11138922
0.48400000 -22367.29852964 0.11160520
0.48440000 -22367.29784145 0.11171235
0.48480000 -22367.29708578 0.11188650
0.48520000 -22367.29636139 0.11202889
0.48560000 -22367.29559443 0.11221337
0.48600000 -22367.29485210 0.11237274
0.48640000 -22367.29410189 0.11253950
0.48680000 -22367.29337649 0.11268098
0.48720000 -22367.29262580 0.11284728
0.48760000 -22367.29188696 0.11300124
0.48800000 -22367.29114672 0.11315611
0.48840000 -22367.29039957 0.11331743
0.48880000 -22367.28963923 0.11349145
0.48920000 -22367.28890715 0.11363673
0.48960000 -22367.28813802 0.11381858
0.49000000 -22367.28739534 0.11397350
0.49040000 -22367.28664515 0.11413545
0.49080000 -22367.28588216 0.11430972
0.49120000 -22367.28514620 0.11445648
0.49160000 -22367.28439000 0.11462299
0.49200000 -22367.28362201 0.11480083
0.49240000 -22367.28288616 0.11494604
0.49280000 -22367.28210710 0.11513398
0.49320000 -22367.28138131 0.11526817
0.49360000 -22367.28059844 0.11545896
0.49400000 -22367.27987724 0.11558760
0.49440000 -22367.27911260 0.11575920
0.49480000 -22367.27835966 0.11591861
0.49520000 -22367.27759272 0.11609156
0.49560000 -22367.27685346 0.11623634
0.49600000 -22367.27609164 0.11640320
0.49640000 -22367.27532989 0.11656951
0.49680000 -22367.27458569 0.11671779
0.49720000 -22367.27380304 0.11690404
0.49760000 -22367.27304088 0.11706932
0.49800000 -22367.27227362 0.11723922
0.49840000 -22367.27150645 0.11740855
0.49880000 -22367.27075110 0.11756558
0.49920000 -22367.27000503 0.11771284
0.49960000 -22367.26925257 0.11786603
0.50000000 -22367.26847887 0.11803997
0.50040000 -22367.26770585 0.11821275
0.50080000 -22367.26698305 0.11833483
0.50120000 -22367.26616984 0.11854684
0.50160000 -22367.26542102 0.11869398
0.50200000 -22367.26464192 0.11887092
0.50240000 -22367.26389050 0.11901970
0.50280000 -22367.26310980 0.11919728
0.50320000 -22367.26233228 0.11937119
0.50360000 -22367.26157111 0.11952829
0.50400000 -22367.26078093 0.11971391
0.50440000 -22367.26002634 0.11986346
0.50480000 -22367.25926171 0.12002256
0.50520000 -22367.25849994 0.12017833
0.50560000 -22367.25772428 0.12034752
0.50600000 -22367.25693999 0.12052484
0.50640000 -22367.25614133 0.12071607
0.50680000 -22367.25538713 0.12086234
0.50720000 -22367.25462842 0.12101266
0.50760000 -22367.25383646 0.12119574
0.50800000 -22367.25305352 0.12136931
0.50840000 -22367.25229396 0.12151904
0.50880000 -22367.25151277 0.12168990
0.50920000 -22367.25073416 0.12185772
0.50960000 -22367.24992400 0.12205660
0.51000000 -22367.24918342 0.12218542
0.51040000 -22367.24838776 0.12236883
0.51080000 -22367.24762399 0.12251988
0.51120000 -22367.24683563 0.12269504
0.51160000 -22367.24604768 0.12286932
0.51200000 -22367.24526601 0.12303683
0.51240000 -22367.24448271 0.12320549
0.51280000 -22367.24370859 0.12336449
0.51320000 -22367.24293353 0.12352395
0.51360000 -22367.24213624 0.12370516
0.51400000 -22367.24135282 0.12387201
0.51440000 -22367.24056416 0.12404364
0.51480000 -22367.23978434 0.12420593
0.51520000 -22367.23897957 0.12439270
0.51560000 -22367.23823704 0.12451676
0.51600000 -22367.23739734 0.12473750
0.51640000 -22367.23665682 0.12485857
0.51680000 -22367.23581988 0.12507560
0.51720000 -22367.23504405 0.12523103
0.51760000 -22367.23423541 0.12541879
0.51800000 -22367.23348894 0.12554390
0.51840000 -22367.23267207 0.12573893
0.51880000 -22367.23188114 0.12590754
0.51920000 -22367.23110104 0.12606484
0.51960000 -22367.23030641 0.12623619
0.52000000 -22367.22951469 0.12640415
0.52040000 -22367.22871763 0.12657697
0.52080000 -22367.22792064 0.12674923
0.52120000 -22367.22712716 0.12691752
0.52160000 -22367.22633902 0.12707998
0.52200000 -22367.22552059 0.12727225
0.52240000 -22367.22473361 0.12743259
0.52280000 -22367.22394349 0.12759559
0.52320000 -22367.22313140 0.12778008
0.52360000 -22367.22232370 0.12795969
0.52400000 -22367.22153767 0.12811717
0.52440000 -22367.22075757 0.12826823
0.52480000 -22367.21991775 0.12847852
0.52520000 -22367.21915309 0.12861319
0.52560000 -22367.21832513 0.12881067
0.52600000 -22367.21750528 0.12899955
0.52640000 -22367.21671124 0.12916216
0.52680000 -22367.21589532 0.12934616
0.52720000 -22367.21511442 0.12949466
0.52760000 -22367.21431122 0.12966498
0.52800000 -22367.21351833 0.12982451
0.52840000 -22367.21269651 0.13001249
0.52880000 -22367.21187802 0.13019666
0.52920000 -22367.21106533 0.13037455
0.52960000 -22367.21022229 0.13058231
0.53000000 -22367.20947402 0.13069481
0.53040000 -22367.20863609 0.13089651
0.53080000 -22367.20783607 0.13105981
0.53120000 -22367.20703093 0.13122775
0.53160000 -22367.20620792 0.13141307
0.53200000 -22367.20539741 0.13158542
0.53240000 -22367.20456848 0.13177571
0.53280000 -22367.20378951 0.13191557
0.53320000 -22367.20295582 0.13210966
0.53360000 -22367.20216884 0.13225655
0.53400000 -22367.20134783 0.13243701
0.53440000 -22367.20052616 0.13261764
0.53480000 -22367.19968793 0.13281434
0.53520000 -22367.19887899 0.13298129
0.53560000 -22367.19806880 0.13314900
0.53600000 -22367.19724944 0.13332540
0.53640000 -22367.19644154 0.13348986
0.53680000 -22367.19560298 0.13368450
0.53720000 -22367.19479998 0.13384310
0.53760000 -22367.19395720 0.13404100
0.53800000 -22367.19312753 0.13422531
0.53840000 -22367.19229600 0.13441100
0.53880000 -22367.19152400 0.13453668
0.53920000 -22367.19067342 0.13474045
0.53960000 -22367.18982663 0.13493997
0.54000000 -22367.18902579 0.13509305
0.54040000 -22367.18821072 0.13525988
0.54080000 -22367.18737799 0.13544389
0.54120000 -22367.18654734 0.13562534
0.54160000 -22367.18571831 0.13580469
0.54200000 -22367.18489041 0.13598242
0.54240000 -22367.18409183 0.13613037
0.54280000 -22367.18326260 0.13630848
0.54320000 -22367.18241721 0.13650227
0.54360000 -22367.18160620 0.13666120
0.54400000 -22367.18075228 0.13686255
0.54440000 -22367.17993270 0.13702910
0.54480000 -22367.17908671 0.13722157
0.54520000 -22367.17826449 0.13738979
0.54560000 -22367.17743063 0.13756916
0.54600000 -22367.17660359 0.13774125
0.54640000 -22367.17574895 0.13794044
0.54680000 -22367.17493551 0.13809797
0.54720000 -22367.17409407 0.13828300
0.54760000 -22367.17325475 0.13846545
0.54800000 -22367.17241569 0.13864714
0.54840000 -22367.17157209 0.13883290
0.54880000 -22367.17075117 0.13899550
0.54920000 -22367.16989691 0.13919097
0.54960000 -22367.16907632 0.13935228
0.55000000 -22367.16818498 0.13958386
0.55040000 -22367.16738761 0.13972099
0.55080000 -22367.16653804 0.13990984
0.55120000 -22367.16568350 0.14010318
0.55160000 -22367.16480943 0.14031556
0.55200000 -22367.16403104 0.14043180
0.55240000 -22367.16316509 0.14063510
0.55280000 -22367.16233574 0.14080134
0.55320000 -22367.16146355 0.14100993
0.55360000 -22367.16064838 0.14116101
0.55400000 -22367.15977901 0.14136583
0.55440000 -22367.15894142 0.14153837
0.55480000 -22367.15811110 0.14170318
0.55520000 -22367.15720732 0.14194095
0.55560000 -22367.15640070 0.14208110
0.55600000 -22367.15557049 0.14224434
0.55640000 -22367.15472095 0.14242645
0.55680000 -22367.15387496 0.14260451
0.55720000 -22367.15301225 0.14279883
0.55760000 -22367.15211635 0.14302585
0.55800000 -22367.15128813 0.14318471
0.55840000 -22367.15045412 0.14334887
0.55880000 -22367.14960081 0.14353187
0.55920000 -22367.14875806 0.14370382
0.55960000 -22367.14788960 0.14390100
0.56000000 -22367.14701597 0.14410287
0.56040000 -22367.14619208 0.14425452
0.56080000 -22367.14531197 0.14446191
0.56120000 -22367.14448151 0.14461917
0.56160000 -22367.14355350 0.14487349
0.56200000 -22367.14275083 0.14500201
0.56240000 -22367.14187237 0.14520583
0.56280000 -22367.14104858 0.14535450
0.56320000 -22367.14014215 0.14558532
0.56360000 -22367.13932534 0.14572606
0.56400000 -22367.13846416 0.14591068
0.56440000 -22367.13759178 0.14610601
0.56480000 -22367.13672362 0.14629666
0.56520000 -22367.13587834 0.14646393
0.56560000 -22367.13497442 0.14668938
0.56600000 -22367.13415512 0.14682972
0.56640000 -22367.13327186 0.14703354
0.56680000 -22367.13237140 0.14725408
0.56720000 -22367.13154461 0.14740047
0.56760000 -22367.13065110 0.14761310
0.56800000 -22367.12982013 0.14776271
0.56840000 -22367.12895597 0.14794503
0.56880000 -22367.12809286 0.14812582
0.56920000 -22367.12719881 0.14833706
0.56960000 -22367.12634632 0.14850628
0.57000000 -22367.12546037 0.14870847
0.57040000 -22367.12460446 0.14888013
0.57080000 -22367.12373684 0.14906304
0.57120000 -22367.12286788 0.14924680
0.57160000 -22367.12195043 0.14947857
0.57200000 -22367.12110731 0.14963553
0.57240000 -22367.12024123 0.14981497
0.57280000 -22367.11936536 0.15000372
0.57320000 -22367.11850107 0.15018041
0.57360000 -22367.11761111 0.15038228
0.57400000 -22367.11673464 0.15057020
0.57440000 -22367.11584401 0.15077179
0.57480000 -22367.11503084 0.15089543
0.57520000 -22367.11409066 0.15114562
0.57560000 -22367.11325714 0.15128866
0.57600000 -22367.11234240 0.15151244
0.57640000 -22367.11149205 0.15167135
0.57680000 -22367.11057722 0.15189426
0.57720000 -22367.10972511 0.15205396
0.57760000 -22367.10883760 0.15224860
0.57800000 -22367.10794249 0.15245035
0.57840000 -22367.10703311 0.15266588
0.57880000 -22367.10617607 0.15282861
0.57920000 -22367.10527161 0.15303827
0.57960000 -22367.10442014 0.15319446
0.58000000 -22367.10353819 0.15338065
0.58040000 -22367.10265879 0.15356381
0.58080000 -22367.10176270 0.15376317
0.58120000 -22367.10084925 0.15397943
0.58160000 -22367.09999363 0.15413737
0.58200000 -22367.09912576 0.15430708
0.58240000 -22367.09821260 0.15452160
0.58280000 -22367.09732525 0.15470983
0.58320000 -22367.09640925 0.15492622
0.58360000 -22367.09554550 0.15508990
0.58400000 -22367.09464095 0.15529389
0.58440000 -22367.09375603 0.15547776
0.58480000 -22367.09285551 0.15567677
0.58520000 -22367.09198339 0.15584689
0.58560000 -22367.09106181 0.15606599
0.58600000 -22367.09021131 0.15621353
0.58640000 -22367.08925689 0.15646451
0.58680000 -22367.08838950 0.15662798
0.58720000 -22367.08749600 0.15681707
0.58760000 -22367.08660567 0.15700253
0.58800000 -22367.08569954 0.15720330
0.58840000 -22367.08482783 0.15736917
0.58880000 -22367.08392255 0.15756813
0.58920000 -22367.08300066 0.15778322
0.58960000 -22367.08211058 0.15796601
0.59000000 -22367.08121076 0.15815808
0.59040000 -22367.08029273 0.15836787
0.59080000 -22367.07939992 0.15855196
0.59120000 -22367.07849974 0.15874294
0.59160000 -22367.07760776 0.15892524
0.59200000 -22367.07669503 0.15912781
0.59240000 -22367.07581151 0.15930069
0.59280000 -22367.07486392 0.15953716
0.59320000 -22367.07398310 0.15970638
0.59360000 -22367.07307419 0.15990320
0.59400000 -22367.07217131 0.16009352
0.59440000 -22367.07123271 0.16031909
0.59480000 -22367.07034040 0.16049787
0.59520000 -22367.06942744 0.16069683
0.59560000 -22367.06851940 0.16089040
0.59600000 -22367.06762193 0.16107291
0.59640000 -22367.06671234 0.16126706
0.59680000 -22367.06581276 0.16145072
0.59720000 -22367.06487724 0.16166984
0.59760000 -22367.06398628 0.16184392
0.59800000 -22367.06308046 0.16203238
0.59840000 -22367.06215812 0.16223688
0.59880000 -22367.06125975 0.16241693
0.59920000 -22367.06033162 0.16262625
0.59960000 -22367.05942725 0.16281135
0.60000000 -22367.05851897 0.16299987
0.60040000 -22367.05758671 0.16321188
0.60080000 -22367.05668219 0.16339569
0.60120000 -22367.05573108 0.16362560
0.60160000 -22367.05484325 0.16379175
0.60200000 -22367.05391657 0.16399627
0.60240000 -22367.05296108 0.16422912
0.60280000 -22367.05209961 0.16436747
0.60320000 -22367.05117207 0.16457140
0.60360000 -22367.05024847 0.16477093
0.60400000 -22367.04931970 0.16497514
0.60440000 -22367.04840264 0.16516716
0.60480000 -22367.04747649 0.16536779
0.60520000 -22367.04656990 0.16554838
0.60560000 -22367.04563605 0.16575575
0.60600000 -22367.04471217 0.16595267
0.60640000 -22367.04378353 0.16615387
0.60680000 -22367.04283679 0.16637269
0.60720000 -22367.04193024 0.16655084
0.60760000 -22367.04098630 0.16676590
0.60800000 -22367.04007791 0.16694493
0.60840000 -22367.03913331 0.16715969
0.60880000 -22367.03821616 0.16734651
0.60920000 -22367.03729210 0.16753978
0.60960000 -22367.03632509 0.16777551
0.61000000 -22367.03544216 0.16792667
0.61040000 -22367.03452391 0.16811269
0.61080000 -22367.03356074 0.16834314
0.61120000 -22367.03266347 0.16850721
0.61160000 -22367.03170377 0.16873323
0.61200000 -22367.03076521 0.16893763
0.61240000 -22367.02982096 0.16914724
0.61280000 -22367.02892017 0.16931291
0.61320000 -22367.02796962 0.16952786
0.61360000 -22367.02704962 0.16971178
0.61400000 -22367.02611022 0.16991462
0.61440000 -22367.02518214 0.17010566
0.61480000 -22367.02424716 0.17030312
0.61520000 -22367.02327732 0.17053495
0.61560000 -22367.02232762 0.17074617
0.61600000 -22367.02140372 0.17093111
0.61640000 -22367.02048466 0.17111074
0.61680000 -22367.01953578 0.17131970
0.61720000 -22367.01860130 0.17151377
0.61760000 -22367.01765842 0.17171577
0.61800000 -22367.01672273 0.17191011
0.61840000 -22367.01577449 0.17211651
0.61880000 -22367.01483221 0.17231647
0.61920000 -22367.01388622 0.17251966
0.61960000 -22367.01293799 0.17272461
0.62000000 -22367.01195070 0.17296813
